"BehaviorSpace results (NetLogo 6.2.0)"
"Sugarscape 1 Immediate Growback.nlogo"
"Growth Change"
"02/21/2021 00:21:12:569 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","initial-population","[step]","growth"
"75","840","30","-0.5074626865671642"
"74","830","38","-0.47391952309985097"
"73","820","40","-0.4680210684725357"
"77","860","9","-0.21079691516709512"
"71","800","86","-0.47295208655332305"
"78","870","2","-0.008078476630121177"
"75","840","31","-0.5074626865671642"
"72","810","55","-0.5"
"73","820","41","-0.4680210684725357"
"71","800","87","-0.47295208655332305"
"74","830","39","-0.47391952309985097"
"75","840","32","-0.5074626865671642"
"77","860","10","-0.24689745264532986"
"76","850","12","-0.30821452817379497"
"71","800","88","-0.47295208655332305"
"73","820","42","-0.4680210684725357"
"78","870","3","-0.019733023795705164"
"74","830","40","-0.47391952309985097"
"75","840","33","-0.5074626865671642"
"72","810","56","-0.5"
"77","860","11","-0.2751322751322751"
"74","830","41","-0.47391952309985097"
"72","810","57","-0.5"
"73","820","43","-0.4680210684725357"
"71","800","89","-0.47295208655332305"
"75","840","34","-0.5074626865671642"
"76","850","13","-0.32558139534883723"
"78","870","4","-0.055522740696987594"
"77","860","12","-0.29333333333333333"
"72","810","58","-0.5"
"71","800","90","-0.47295208655332305"
"74","830","42","-0.47391952309985097"
"73","820","44","-0.4680210684725357"
"75","840","35","-0.5074626865671642"
"76","850","14","-0.33676975945017185"
"72","810","59","-0.5"
"74","830","43","-0.47391952309985097"
"78","870","5","-0.0926037282020445"
"71","800","91","-0.47295208655332305"
"73","820","45","-0.4680210684725357"
"75","840","36","-0.5074626865671642"
"77","860","13","-0.304085733422639"
"72","810","60","-0.5"
"71","800","92","-0.47295208655332305"
"73","820","46","-0.4680210684725357"
"76","850","15","-0.35947258848022207"
"73","820","47","-0.4680210684725357"
"71","800","93","-0.47295208655332305"
"72","810","61","-0.5"
"78","870","6","-0.1336603310852238"
"74","830","44","-0.47391952309985097"
"77","860","14","-0.32275489534098584"
"75","840","37","-0.5074626865671642"
"72","810","62","-0.5"
"71","800","94","-0.47295208655332305"
"74","830","45","-0.47391952309985097"
"75","840","38","-0.5074626865671642"
"73","820","48","-0.4680210684725357"
"77","860","15","-0.3337856173677069"
"76","850","16","-0.3776223776223776"
"78","870","7","-0.1588089330024814"
"74","830","46","-0.47391952309985097"
"71","800","95","-0.47295208655332305"
"73","820","49","-0.4680210684725357"
"75","840","39","-0.5074626865671642"
"72","810","63","-0.5"
"76","850","17","-0.3893183415319747"
"77","860","16","-0.34332425068119893"
"73","820","50","-0.4680210684725357"
"78","870","8","-0.18867924528301888"
"71","800","96","-0.47295208655332305"
"74","830","47","-0.47391952309985097"
"75","840","40","-0.5074626865671642"
"77","860","17","-0.35939643347050754"
"76","850","18","-0.3960535588442565"
"72","810","64","-0.5"
"73","820","51","-0.4680210684725357"
"75","840","41","-0.5074626865671642"
"71","800","97","-0.47295208655332305"
"74","830","48","-0.47391952309985097"
"78","870","9","-0.22364217252396165"
"77","860","18","-0.3658872077028886"
"72","810","65","-0.5"
"76","850","19","-0.4011299435028249"
"73","820","52","-0.4680210684725357"
"75","840","42","-0.5074626865671642"
"71","800","98","-0.47295208655332305"
"72","810","66","-0.5"
"77","860","19","-0.3724137931034483"
"78","870","10","-0.2524271844660194"
"76","850","20","-0.41305890702625975"
"71","800","99","-0.47295208655332305"
"77","860","20","-0.39221140472878996"
"74","830","49","-0.47391952309985097"
"78","870","11","-0.2819672131147541"
"72","810","67","-0.5"
"75","840","43","-0.5074626865671642"
"73","820","53","-0.4680210684725357"
"71","800","100","-0.47295208655332305"
"72","810","68","-0.5"
"74","830","50","-0.47391952309985097"
"76","850","21","-0.42857142857142855"
"75","840","44","-0.5074626865671642"
"73","820","54","-0.4680210684725357"
"77","860","21","-0.4123422159887798"
"74","830","51","-0.47391952309985097"
"78","870","12","-0.297029702970297"
"72","810","69","-0.5"
"76","850","22","-0.43902439024390244"
"75","840","45","-0.5074626865671642"
"74","830","52","-0.47391952309985097"
"73","820","55","-0.4680210684725357"
"77","860","22","-0.4225352112676056"
"76","850","23","-0.4548736462093863"
"72","810","70","-0.5"
"78","870","13","-0.3169107856191744"
"75","840","46","-0.5074626865671642"
"73","820","56","-0.4680210684725357"
"74","830","53","-0.47391952309985097"
"76","850","24","-0.4655547498187092"
"72","810","71","-0.5"
"75","840","47","-0.5074626865671642"
"78","870","14","-0.3293172690763052"
"73","820","57","-0.4680210684725357"
"77","860","23","-0.4397163120567376"
"76","850","25","-0.4853801169590643"
"72","810","72","-0.5"
"74","830","54","-0.47391952309985097"
"79","880","0","0"
"73","820","58","-0.4680210684725357"
"78","870","15","-0.35135135135135137"
"75","840","48","-0.5074626865671642"
"76","850","26","-0.4853801169590643"
"77","860","24","-0.45714285714285713"
"72","810","73","-0.5"
"73","820","59","-0.4680210684725357"
"74","830","55","-0.47391952309985097"
"79","880","1","0"
"75","840","49","-0.5074626865671642"
"76","850","27","-0.4853801169590643"
"77","860","25","-0.4694903086862886"
"74","830","56","-0.47391952309985097"
"72","810","74","-0.5"
"73","820","60","-0.4680210684725357"
"78","870","16","-0.3625254582484725"
"76","850","28","-0.4853801169590643"
"72","810","75","-0.5"
"74","830","57","-0.47391952309985097"
"77","860","26","-0.4694903086862886"
"75","840","50","-0.5074626865671642"
"78","870","17","-0.3868312757201646"
"73","820","61","-0.4680210684725357"
"76","850","29","-0.4853801169590643"
"77","860","27","-0.4694903086862886"
"75","840","51","-0.5074626865671642"
"79","880","2","-0.013729977116704805"
"72","810","76","-0.5"
"74","830","58","-0.47391952309985097"
"78","870","18","-0.4066390041493776"
"76","850","30","-0.4853801169590643"
"73","820","62","-0.4680210684725357"
"77","860","28","-0.4694903086862886"
"72","810","77","-0.5"
"75","840","52","-0.5074626865671642"
"79","880","3","-0.03233256351039261"
"74","830","59","-0.47391952309985097"
"78","870","19","-0.4200278164116829"
"73","820","63","-0.4680210684725357"
"76","850","31","-0.4853801169590643"
"77","860","29","-0.4694903086862886"
"72","810","78","-0.5"
"75","840","53","-0.5074626865671642"
"74","830","60","-0.47391952309985097"
"73","820","64","-0.4680210684725357"
"78","870","20","-0.42677824267782427"
"79","880","4","-0.05487448920023351"
"76","850","32","-0.4853801169590643"
"78","870","21","-0.4421052631578947"
"73","820","65","-0.4680210684725357"
"74","830","61","-0.47391952309985097"
"72","810","79","-0.5"
"75","840","54","-0.5074626865671642"
"77","860","30","-0.4694903086862886"
"79","880","5","-0.09026128266033254"
"74","830","62","-0.47391952309985097"
"75","840","55","-0.5074626865671642"
"73","820","66","-0.4680210684725357"
"76","850","33","-0.4853801169590643"
"72","810","80","-0.5"
"77","860","31","-0.4694903086862886"
"78","870","22","-0.4576271186440678"
"75","840","56","-0.5074626865671642"
"74","830","63","-0.47391952309985097"
"73","820","67","-0.4680210684725357"
"79","880","6","-0.1268882175226586"
"72","810","81","-0.5"
"76","850","34","-0.4853801169590643"
"77","860","32","-0.4694903086862886"
"78","870","23","-0.4751066856330014"
"75","840","57","-0.5074626865671642"
"74","830","64","-0.47391952309985097"
"73","820","68","-0.4680210684725357"
"77","860","33","-0.4694903086862886"
"76","850","35","-0.4853801169590643"
"78","870","24","-0.48394004282655245"
"72","810","82","-0.5"
"73","820","69","-0.4680210684725357"
"79","880","7","-0.16083486801718846"
"75","840","58","-0.5074626865671642"
"77","860","34","-0.4694903086862886"
"76","850","36","-0.4853801169590643"
"74","830","65","-0.47391952309985097"
"72","810","83","-0.5"
"73","820","70","-0.4680210684725357"
"78","870","25","-0.5"
"75","840","59","-0.5074626865671642"
"77","860","35","-0.4694903086862886"
"76","850","37","-0.4853801169590643"
"72","810","84","-0.5"
"74","830","66","-0.47391952309985097"
"79","880","8","-0.20275344180225283"
"73","820","71","-0.4680210684725357"
"78","870","26","-0.5"
"75","840","60","-0.5074626865671642"
"72","810","85","-0.5"
"77","860","36","-0.4694903086862886"
"74","830","67","-0.47391952309985097"
"76","850","38","-0.4853801169590643"
"74","830","68","-0.47391952309985097"
"77","860","37","-0.4694903086862886"
"75","840","61","-0.5074626865671642"
"72","810","86","-0.5"
"78","870","27","-0.5"
"73","820","72","-0.4680210684725357"
"79","880","9","-0.22643896268184693"
"72","810","87","-0.5"
"74","830","69","-0.47391952309985097"
"73","820","73","-0.4680210684725357"
"76","850","39","-0.4853801169590643"
"78","870","28","-0.5"
"77","860","38","-0.4694903086862886"
"75","840","62","-0.5074626865671642"
"79","880","10","-0.2593068035943517"
"72","810","88","-0.5"
"74","830","70","-0.47391952309985097"
"73","820","74","-0.4680210684725357"
"75","840","63","-0.5074626865671642"
"77","860","39","-0.4694903086862886"
"76","850","40","-0.4853801169590643"
"78","870","29","-0.5"
"79","880","11","-0.2783171521035599"
"72","810","89","-0.5"
"74","830","71","-0.47391952309985097"
"73","820","75","-0.4680210684725357"
"75","840","64","-0.5074626865671642"
"77","860","40","-0.4694903086862886"
"78","870","30","-0.5"
"76","850","41","-0.4853801169590643"
"72","810","90","-0.5"
"74","830","72","-0.47391952309985097"
"75","840","65","-0.5074626865671642"
"79","880","12","-0.3006535947712418"
"73","820","76","-0.4680210684725357"
"77","860","41","-0.4694903086862886"
"78","870","31","-0.5"
"76","850","42","-0.4853801169590643"
"72","810","91","-0.5"
"75","840","66","-0.5074626865671642"
"74","830","73","-0.47391952309985097"
"73","820","77","-0.4680210684725357"
"78","870","32","-0.5"
"77","860","42","-0.4694903086862886"
"79","880","13","-0.32036914963744234"
"76","850","43","-0.4853801169590643"
"72","810","92","-0.5"
"75","840","67","-0.5074626865671642"
"74","830","74","-0.47391952309985097"
"73","820","78","-0.4680210684725357"
"77","860","43","-0.4694903086862886"
"76","850","44","-0.4853801169590643"
"78","870","33","-0.5"
"79","880","14","-0.33421750663129973"
"72","810","93","-0.5"
"73","820","79","-0.4680210684725357"
"74","830","75","-0.47391952309985097"
"77","860","44","-0.4694903086862886"
"75","840","68","-0.5074626865671642"
"78","870","34","-0.5"
"76","850","45","-0.4853801169590643"
"75","840","69","-0.5074626865671642"
"74","830","76","-0.47391952309985097"
"79","880","15","-0.3419827012641384"
"72","810","94","-0.5"
"73","820","80","-0.4680210684725357"
"77","860","45","-0.4694903086862886"
"78","870","35","-0.5"
"72","810","95","-0.5"
"75","840","70","-0.5074626865671642"
"74","830","77","-0.47391952309985097"
"77","860","46","-0.4694903086862886"
"73","820","81","-0.4680210684725357"
"76","850","46","-0.4853801169590643"
"79","880","16","-0.35609103078982596"
"78","870","36","-0.5"
"72","810","96","-0.5"
"75","840","71","-0.5074626865671642"
"74","830","78","-0.47391952309985097"
"77","860","47","-0.4694903086862886"
"73","820","82","-0.4680210684725357"
"76","850","47","-0.4853801169590643"
"78","870","37","-0.5"
"79","880","17","-0.3719676549865229"
"72","810","97","-0.5"
"75","840","72","-0.5074626865671642"
"74","830","79","-0.47391952309985097"
"73","820","83","-0.4680210684725357"
"77","860","48","-0.4694903086862886"
"76","850","48","-0.4853801169590643"
"78","870","38","-0.5"
"72","810","98","-0.5"
"79","880","18","-0.3864406779661017"
"75","840","73","-0.5074626865671642"
"74","830","80","-0.47391952309985097"
"73","820","84","-0.4680210684725357"
"77","860","49","-0.4694903086862886"
"76","850","49","-0.4853801169590643"
"78","870","39","-0.5"
"72","810","99","-0.5"
"75","840","74","-0.5074626865671642"
"74","830","81","-0.47391952309985097"
"79","880","19","-0.3961878829135466"
"73","820","85","-0.4680210684725357"
"77","860","50","-0.4694903086862886"
"76","850","50","-0.4853801169590643"
"78","870","40","-0.5"
"72","810","100","-0.5"
"75","840","75","-0.5074626865671642"
"74","830","82","-0.47391952309985097"
"79","880","20","-0.40273037542662116"
"73","820","86","-0.4680210684725357"
"77","860","51","-0.4694903086862886"
"76","850","51","-0.4853801169590643"
"78","870","41","-0.5"
"75","840","76","-0.5074626865671642"
"74","830","83","-0.47391952309985097"
"79","880","21","-0.4076607387140903"
"73","820","87","-0.4680210684725357"
"77","860","52","-0.4694903086862886"
"76","850","52","-0.4853801169590643"
"78","870","42","-0.5"
"74","830","84","-0.47391952309985097"
"75","840","77","-0.5074626865671642"
"73","820","88","-0.4680210684725357"
"77","860","53","-0.4694903086862886"
"79","880","22","-0.42090784044016505"
"74","830","85","-0.47391952309985097"
"75","840","78","-0.5074626865671642"
"76","850","53","-0.4853801169590643"
"78","870","43","-0.5"
"73","820","89","-0.4680210684725357"
"77","860","54","-0.4694903086862886"
"80","890","0","0"
"79","880","23","-0.44105409153952846"
"74","830","86","-0.47391952309985097"
"73","820","90","-0.4680210684725357"
"78","870","44","-0.5"
"76","850","54","-0.4853801169590643"
"77","860","55","-0.4694903086862886"
"75","840","79","-0.5074626865671642"
"74","830","87","-0.47391952309985097"
"79","880","24","-0.4461431549687283"
"73","820","91","-0.4680210684725357"
"76","850","55","-0.4853801169590643"
"75","840","80","-0.5074626865671642"
"77","860","56","-0.4694903086862886"
"78","870","45","-0.5"
"80","890","1","0"
"74","830","88","-0.47391952309985097"
"73","820","92","-0.4680210684725357"
"79","880","25","-0.4581005586592179"
"75","840","81","-0.5074626865671642"
"76","850","56","-0.4853801169590643"
"77","860","57","-0.4694903086862886"
"78","870","46","-0.5"
"74","830","89","-0.47391952309985097"
"73","820","93","-0.4680210684725357"
"80","890","2","-0.013574660633484163"
"75","840","82","-0.5074626865671642"
"79","880","26","-0.4581005586592179"
"76","850","57","-0.4853801169590643"
"77","860","58","-0.4694903086862886"
"78","870","47","-0.5"
"74","830","90","-0.47391952309985097"
"75","840","83","-0.5074626865671642"
"73","820","94","-0.4680210684725357"
"79","880","27","-0.4581005586592179"
"76","850","58","-0.4853801169590643"
"77","860","59","-0.4694903086862886"
"78","870","48","-0.5"
"80","890","3","-0.04011461318051576"
"74","830","91","-0.47391952309985097"
"75","840","84","-0.5074626865671642"
"73","820","95","-0.4680210684725357"
"79","880","28","-0.4581005586592179"
"77","860","60","-0.4694903086862886"
"76","850","59","-0.4853801169590643"
"78","870","49","-0.5"
"74","830","92","-0.47391952309985097"
"75","840","85","-0.5074626865671642"
"73","820","96","-0.4680210684725357"
"80","890","4","-0.06376811594202898"
"77","860","61","-0.4694903086862886"
"79","880","29","-0.4581005586592179"
"76","850","60","-0.4853801169590643"
"78","870","50","-0.5"
"74","830","93","-0.47391952309985097"
"75","840","86","-0.5074626865671642"
"73","820","97","-0.4680210684725357"
"77","860","62","-0.4694903086862886"
"79","880","30","-0.4581005586592179"
"78","870","51","-0.5"
"76","850","61","-0.4853801169590643"
"80","890","5","-0.10153482880755609"
"73","820","98","-0.4680210684725357"
"74","830","94","-0.47391952309985097"
"75","840","87","-0.5074626865671642"
"77","860","63","-0.4694903086862886"
"79","880","31","-0.4581005586592179"
"78","870","52","-0.5"
"73","820","99","-0.4680210684725357"
"74","830","95","-0.47391952309985097"
"75","840","88","-0.5074626865671642"
"76","850","62","-0.4853801169590643"
"77","860","64","-0.4694903086862886"
"80","890","6","-0.13046080191502094"
"79","880","32","-0.4581005586592179"
"78","870","53","-0.5"
"73","820","100","-0.4680210684725357"
"74","830","96","-0.47391952309985097"
