"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3-new"
"03/07/2024 20:21:54:784 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio","(mean) death-ratio","(std) death-ratio","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) sd-sugar","(std) sd-sugar","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"50","5","color-agents-by-vision","950","1000","0.41131075616245905","N/A","1","N/A","0.6231148826269428","N/A","35.16736842105263","N/A","30","N/A","26.445609698186217","N/A","13511","N/A","8171","N/A"
"50","5","color-agents-by-vision","1000","1000","0.41111250652669806","N/A","1","N/A","0.6451667946420954","N/A","36.389","N/A","30","N/A","27.201168772363125","N/A","15124","N/A","8317","N/A"
"50","10","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"50","10","color-agents-by-vision","50","1000","0.45921301154249733","N/A","1","N/A","0.25956284153005466","N/A","76.24","N/A","48.5","N/A","67.24295274508364","N/A","190","N/A","541","N/A"
"50","10","color-agents-by-vision","100","1000","0.4555463917525777","N/A","1","N/A","0.284366576819407","N/A","67.9","N/A","53","N/A","59.055443902704305","N/A","422","N/A","1061","N/A"
"50","10","color-agents-by-vision","150","1000","0.39075400469339866","N/A","1","N/A","0.3650927487352445","N/A","65.34","N/A","59","N/A","46.60930431064326","N/A","866","N/A","1505","N/A"
"50","10","color-agents-by-vision","200","1000","0.4194540136496586","N/A","1","N/A","0.40477629987908104","N/A","61.54","N/A","46","N/A","48.33102356867667","N/A","1339","N/A","1968","N/A"
"50","10","color-agents-by-vision","250","1000","0.410550590791797","N/A","1","N/A","0.39054119941491955","N/A","58.904","N/A","43","N/A","47.12231780527531","N/A","1602","N/A","2499","N/A"
"50","10","color-agents-by-vision","300","1000","0.4090936578171093","N/A","1","N/A","0.4182635901447008","N/A","60.266666666666666","N/A","47","N/A","45.59596688534619","N/A","2139","N/A","2974","N/A"
"50","10","color-agents-by-vision","350","1000","0.4232804610598255","N/A","1","N/A","0.44426256343100345","N/A","56.02","N/A","41","N/A","44.85752229660326","N/A","2714","N/A","3394","N/A"
"50","10","color-agents-by-vision","400","1000","0.4106199460916439","N/A","1","N/A","0.48869398382897083","N/A","50.085","N/A","40","N/A","37.86994993090726","N/A","3566","N/A","3730","N/A"
"50","10","color-agents-by-vision","450","1000","0.42940921696014706","N/A","1","N/A","0.5183108672313015","N/A","50.39555555555555","N/A","39.5","N/A","41.327029478340066","N/A","4345","N/A","4037","N/A"
"50","10","color-agents-by-vision","500","1000","0.39610903186523266","N/A","1","N/A","0.5413361169102296","N/A","49.27","N/A","40","N/A","37.483852234751886","N/A","5186","N/A","4393","N/A"
"50","10","color-agents-by-vision","550","1000","0.4029596519208709","N/A","1","N/A","0.5611490855348236","N/A","47.25818181818182","N/A","40","N/A","34.90563229748316","N/A","6075","N/A","4750","N/A"
"50","10","color-agents-by-vision","600","1000","0.3982752403846156","N/A","1","N/A","0.5752513920053187","N/A","44.373333333333335","N/A","37","N/A","33.068714146673635","N/A","6922","N/A","5110","N/A"
"50","10","color-agents-by-vision","650","1000","0.384681501752487","N/A","1","N/A","0.5769114307342922","N/A","46.35846153846154","N/A","40","N/A","32.822102517269386","N/A","7621","N/A","5588","N/A"
"50","10","color-agents-by-vision","700","1000","0.39716857284932805","N/A","1","N/A","0.5893102500687002","N/A","43.09285714285714","N/A","36","N/A","31.886668147659467","N/A","8578","N/A","5977","N/A"
"50","10","color-agents-by-vision","750","1000","0.3811662891476577","N/A","1","N/A","0.5873463114754098","N/A","41.79333333333334","N/A","35","N/A","29.644645872863116","N/A","9172","N/A","6443","N/A"
"50","10","color-agents-by-vision","800","1000","0.3831773269761308","N/A","1","N/A","0.5861677326797776","N/A","41.685","N/A","35","N/A","29.574636073392206","N/A","9806","N/A","6922","N/A"
"50","10","color-agents-by-vision","850","1000","0.38861474963455517","N/A","1","N/A","0.5905009975615163","N/A","41.04588235294118","N/A","34","N/A","29.471976879530104","N/A","10655","N/A","7388","N/A"
"50","10","color-agents-by-vision","900","1000","0.38832630179737615","N/A","1","N/A","0.5991756826378155","N/A","38.45111111111111","N/A","32","N/A","27.70098661597104","N/A","11630","N/A","7779","N/A"
"50","10","color-agents-by-vision","950","1000","0.40326554211122395","N/A","1","N/A","0.6103765930027206","N/A","37.17894736842105","N/A","31","N/A","27.525054760439495","N/A","12788","N/A","8162","N/A"
"50","10","color-agents-by-vision","1000","1000","0.3939519919396558","N/A","1","N/A","0.6301763380032704","N/A","36.723","N/A","31","N/A","26.363370389582165","N/A","14259","N/A","8367","N/A"
"50","15","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"50","15","color-agents-by-vision","50","1000","0.43863371415248303","N/A","1","N/A","0.22625698324022347","N/A","85.78","N/A","70.5","N/A","70.00912185463507","N/A","162","N/A","553","N/A"
"50","15","color-agents-by-vision","100","1000","0.44212775266151394","N/A","1","N/A","0.2825938566552901","N/A","68.57","N/A","47","N/A","58.54778847534323","N/A","414","N/A","1050","N/A"
"50","15","color-agents-by-vision","150","1000","0.4046148154998613","N/A","1","N/A","0.3621945992284612","N/A","72.08666666666667","N/A","57","N/A","54.902835059213025","N/A","845","N/A","1487","N/A"
"50","15","color-agents-by-vision","200","1000","0.3970897415570001","N/A","1","N/A","0.3816817755548609","N/A","63.07","N/A","48","N/A","47.04403048230562","N/A","1221","N/A","1977","N/A"
"50","15","color-agents-by-vision","250","1000","0.4003965235574724","N/A","1","N/A","0.3980319803198032","N/A","61.212","N/A","46","N/A","45.73828833789389","N/A","1618","N/A","2446","N/A"
"50","15","color-agents-by-vision","300","1000","0.4114001174774388","N/A","1","N/A","0.41747959386820627","N/A","62.42333333333333","N/A","47.5","N/A","48.21715221905937","N/A","2097","N/A","2925","N/A"
"50","15","color-agents-by-vision","350","1000","0.43881512156949654","N/A","1","N/A","0.44266666666666665","N/A","58.94","N/A","43","N/A","49.576942024652546","N/A","2656","N/A","3343","N/A"
"50","15","color-agents-by-vision","400","1000","0.4160948051948057","N/A","1","N/A","0.4724992875463095","N/A","52.9375","N/A","41","N/A","40.858992117306386","N/A","3316","N/A","3701","N/A"
"50","15","color-agents-by-vision","450","1000","0.4138555804244647","N/A","1","N/A","0.5079715477066471","N/A","46.66444444444444","N/A","38.5","N/A","36.80540325126188","N/A","4142","N/A","4011","N/A"
"50","15","color-agents-by-vision","500","1000","0.39551011731359725","N/A","1","N/A","0.5486191937361126","N/A","50.804","N/A","40","N/A","37.657958357501414","N/A","5185","N/A","4265","N/A"
"50","15","color-agents-by-vision","550","1000","0.394851045735052","N/A","1","N/A","0.5549403341288783","N/A","46.25636363636364","N/A","37","N/A","34.567925074375985","N/A","5813","N/A","4661","N/A"
"50","15","color-agents-by-vision","600","1000","0.39905435199980166","N/A","1","N/A","0.5769296013570823","N/A","44.85166666666667","N/A","38","N/A","33.607421231407564","N/A","6802","N/A","4987","N/A"
"50","15","color-agents-by-vision","650","1000","0.3840096580321758","N/A","1","N/A","0.5753467352345333","N/A","45.09230769230769","N/A","38","N/A","32.12260942496448","N/A","7384","N/A","5449","N/A"
"50","15","color-agents-by-vision","700","1000","0.37540925682319165","N/A","1","N/A","0.5815259901870156","N/A","45.455714285714286","N/A","38","N/A","31.778192897616687","N/A","8178","N/A","5884","N/A"
"50","15","color-agents-by-vision","750","1000","0.3599812626552628","N/A","1","N/A","0.5788953985912711","N/A","44.11866666666667","N/A","38","N/A","29.64431872043535","N/A","8794","N/A","6396","N/A"
"50","15","color-agents-by-vision","800","1000","0.3638384589001943","N/A","1","N/A","0.5830031091873438","N/A","43.735","N/A","37","N/A","29.58325093562064","N/A","9563","N/A","6839","N/A"
"50","15","color-agents-by-vision","850","1000","0.3768662247507705","N/A","1","N/A","0.5910503418272218","N/A","42.42823529411765","N/A","36","N/A","29.63313417729454","N/A","10461","N/A","7237","N/A"
"50","15","color-agents-by-vision","900","1000","0.373727408084676","N/A","1","N/A","0.5936578171091446","N/A","38.88777777777778","N/A","33","N/A","27.21017087116903","N/A","11270","N/A","7713","N/A"
"50","15","color-agents-by-vision","950","1000","0.3732296407206194","N/A","1","N/A","0.6112732224491781","N/A","40.33157894736842","N/A","34","N/A","27.599089656639286","N/A","12569","N/A","7992","N/A"
"50","15","color-agents-by-vision","1000","1000","0.37451833867135104","N/A","1","N/A","0.6155290024264066","N/A","38.716","N/A","33","N/A","26.41831317989987","N/A","13445","N/A","8397","N/A"
"50","20","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"50","20","color-agents-by-vision","50","1000","0.3932576148683532","N/A","1","N/A","0.21875","N/A","77.48","N/A","66","N/A","57.41444033676261","N/A","154","N/A","549","N/A"
"50","20","color-agents-by-vision","100","1000","0.43111082672126955","N/A","1","N/A","0.2520949720670391","N/A","78.14","N/A","56.5","N/A","63.38833656218794","N/A","361","N/A","1070","N/A"
"50","20","color-agents-by-vision","150","1000","0.40201113222011114","N/A","1","N/A","0.34793926247288504","N/A","66.67333333333333","N/A","48","N/A","51.00052594368453","N/A","802","N/A","1502","N/A"
"50","20","color-agents-by-vision","200","1000","0.4139354957611504","N/A","1","N/A","0.38412496015301245","N/A","67.825","N/A","49","N/A","53.16556461946525","N/A","1205","N/A","1931","N/A"
"50","20","color-agents-by-vision","250","1000","0.3931008598506244","N/A","1","N/A","0.3969849246231156","N/A","63.732","N/A","46","N/A","48.054146334314176","N/A","1580","N/A","2399","N/A"
"50","20","color-agents-by-vision","300","1000","0.3846367049678309","N/A","1","N/A","0.41524390243902437","N/A","58.89","N/A","45","N/A","43.13490427200672","N/A","2043","N/A","2876","N/A"
"50","20","color-agents-by-vision","350","1000","0.39558843096506946","N/A","1","N/A","0.42690659811482434","N/A","59.511428571428574","N/A","45","N/A","44.445564215893306","N/A","2491","N/A","3343","N/A"
"50","20","color-agents-by-vision","400","1000","0.39802967352313456","N/A","1","N/A","0.4599358974358974","N/A","55.0575","N/A","43","N/A","41.14811188291415","N/A","3157","N/A","3706","N/A"
"50","20","color-agents-by-vision","450","1000","0.3916445109117095","N/A","1","N/A","0.4966131460110386","N/A","53.49333333333333","N/A","44.5","N/A","39.154552992526206","N/A","3959","N/A","4012","N/A"
"50","20","color-agents-by-vision","500","1000","0.3867302553044014","N/A","1","N/A","0.5382764654418197","N/A","51.938","N/A","45","N/A","37.04492960742722","N/A","4922","N/A","4221","N/A"
"50","20","color-agents-by-vision","550","1000","0.398385483882342","N/A","1","N/A","0.5534056483924558","N/A","46.876363636363635","N/A","39","N/A","35.3142951268277","N/A","5663","N/A","4569","N/A"
"50","20","color-agents-by-vision","600","1000","0.383124116130106","N/A","1","N/A","0.5656805775664729","N/A","46.748333333333335","N/A","40","N/A","33.265738322370694","N/A","6425","N/A","4932","N/A"
"50","20","color-agents-by-vision","650","1000","0.37159777144426054","N/A","1","N/A","0.5825464274472774","N/A","48.706153846153846","N/A","41.5","N/A","33.3422018979417","N/A","7403","N/A","5304","N/A"
"50","20","color-agents-by-vision","700","1000","0.372336812296294","N/A","1","N/A","0.5794563704300681","N/A","45.83428571428571","N/A","38","N/A","31.91016487769955","N/A","7909","N/A","5739","N/A"
"50","20","color-agents-by-vision","750","1000","0.3682737828157595","N/A","1","N/A","0.5843208140858271","N/A","45.168","N/A","39","N/A","31.068743109399573","N/A","8728","N/A","6208","N/A"
"50","20","color-agents-by-vision","800","1000","0.3536432741776983","N/A","1","N/A","0.5892868226677426","N/A","43.2475","N/A","37","N/A","28.6922951940827","N/A","9494","N/A","6616","N/A"
"50","20","color-agents-by-vision","850","1000","0.35287244752762503","N/A","1","N/A","0.5868645295924874","N/A","45.23058823529412","N/A","38","N/A","29.44801981911917","N/A","10124","N/A","7126","N/A"
"50","20","color-agents-by-vision","900","1000","0.3662396512975011","N/A","1","N/A","0.5899191374663073","N/A","40.81444444444445","N/A","34","N/A","27.700688727462623","N/A","10943","N/A","7606","N/A"
"50","20","color-agents-by-vision","950","1000","0.3585853791947358","N/A","1","N/A","0.593533019106989","N/A","40.716842105263154","N/A","34","N/A","26.854343690622475","N/A","11711","N/A","8019","N/A"
"50","20","color-agents-by-vision","1000","1000","0.37173109397464354","N/A","1","N/A","0.6050922194300886","N/A","38.255","N/A","32","N/A","26.063831228319025","N/A","12762","N/A","8328","N/A"
"50","25","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"50","25","color-agents-by-vision","50","1000","0.37638009049773735","N/A","1","N/A","0.21923620933521923","N/A","83.98","N/A","70.5","N/A","58.65307549742061","N/A","155","N/A","551","N/A"
"50","25","color-agents-by-vision","100","1000","0.4096174940233439","N/A","1","N/A","0.27503429355281206","N/A","71.11","N/A","50","N/A","55.48662501500297","N/A","401","N/A","1056","N/A"
"50","25","color-agents-by-vision","150","1000","0.4246325350949627","N/A","1","N/A","0.36215978928884984","N/A","64.58666666666667","N/A","46.5","N/A","53.39308286228797","N/A","825","N/A","1452","N/A"
"50","25","color-agents-by-vision","200","1000","0.40266531610733103","N/A","1","N/A","0.3700813008130081","N/A","65.405","N/A","47.5","N/A","52.76601402589459","N/A","1138","N/A","1936","N/A"
"50","25","color-agents-by-vision","250","1000","0.39835752924896206","N/A","1","N/A","0.37714578529336407","N/A","63.592","N/A","49","N/A","48.54527899239844","N/A","1472","N/A","2430","N/A"
"50","25","color-agents-by-vision","300","1000","0.38431209696478597","N/A","1","N/A","0.39066750366185393","N/A","65.82","N/A","47.5","N/A","48.16798503787235","N/A","1867","N/A","2911","N/A"
"50","25","color-agents-by-vision","350","1000","0.40012467810611674","N/A","1","N/A","0.4198673184357542","N/A","64.03428571428572","N/A","47.5","N/A","48.208584184042174","N/A","2405","N/A","3322","N/A"
"50","25","color-agents-by-vision","400","1000","0.38461373105221175","N/A","1","N/A","0.4520975900029753","N/A","56.405","N/A","45","N/A","40.53571060912177","N/A","3039","N/A","3682","N/A"
"50","25","color-agents-by-vision","450","1000","0.38982284830051755","N/A","1","N/A","0.4805731250806764","N/A","55.528888888888886","N/A","45","N/A","40.279483645791565","N/A","3723","N/A","4023","N/A"
"50","25","color-agents-by-vision","500","1000","0.3777770142454542","N/A","1","N/A","0.5247302158273381","N/A","51.806","N/A","42","N/A","36.50723106234819","N/A","4668","N/A","4227","N/A"
"50","25","color-agents-by-vision","550","1000","0.3721689085325454","N/A","1","N/A","0.5524927853517763","N/A","49.14","N/A","42.5","N/A","34.302421757559856","N/A","5552","N/A","4496","N/A"
"50","25","color-agents-by-vision","600","1000","0.3674046294735661","N/A","1","N/A","0.5611271155923658","N/A","49.44166666666667","N/A","42","N/A","33.670750852837806","N/A","6233","N/A","4874","N/A"
"50","25","color-agents-by-vision","650","1000","0.3639316769593476","N/A","1","N/A","0.5698187163155316","N/A","49.59384615384615","N/A","42","N/A","33.4670174406198","N/A","6978","N/A","5267","N/A"
"50","25","color-agents-by-vision","700","1000","0.3612606841341699","N/A","1","N/A","0.5835748792270531","N/A","46.70285714285714","N/A","39","N/A","31.576375929812173","N/A","7852","N/A","5602","N/A"
"50","25","color-agents-by-vision","750","1000","0.3645883461019354","N/A","1","N/A","0.5894026186579379","N/A","45.772","N/A","38.5","N/A","31.457433294522094","N/A","8643","N/A","6020","N/A"
"50","25","color-agents-by-vision","800","1000","0.369673495040087","N/A","1","N/A","0.582612016293279","N/A","45.99375","N/A","39","N/A","31.239535794940306","N/A","9154","N/A","6557","N/A"
"50","25","color-agents-by-vision","850","1000","0.3476045731373767","N/A","1","N/A","0.587960775047259","N/A","45.54352941176471","N/A","38","N/A","29.59027013172591","N/A","9953","N/A","6974","N/A"
"50","25","color-agents-by-vision","900","1000","0.3435716343790774","N/A","1","N/A","0.5932203389830508","N/A","43.70444444444445","N/A","37","N/A","27.801244804962877","N/A","10815","N/A","7415","N/A"
"50","25","color-agents-by-vision","950","1000","0.3500269004185895","N/A","1","N/A","0.5936065996390822","N/A","44.44421052631579","N/A","38","N/A","28.375558709825007","N/A","11513","N/A","7881","N/A"
"50","25","color-agents-by-vision","1000","1000","0.338932890929049","N/A","1","N/A","0.5982811066582975","N/A","40.084","N/A","35","N/A","24.919749957371952","N/A","12391","N/A","8319","N/A"
"50","30","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"50","30","color-agents-by-vision","50","1000","0.4099075693230077","N/A","1","N/A","0.22317596566523606","N/A","80.06","N/A","51","N/A","65.04516798003539","N/A","156","N/A","542","N/A"
"50","30","color-agents-by-vision","100","1000","0.42438504878383915","N/A","1","N/A","0.281767955801105","N/A","72.77","N/A","51.5","N/A","58.74527361173129","N/A","408","N/A","1039","N/A"
