"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3"
"03/07/2024 02:11:00:779 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","death-ratio","mean-sugar","median-sugar","sd-sugar"
"1394","35","30","color-agents-by-vision","320","1000","0.4099790008194805","1","0.4127548157845521","53.3875","34.5","42.390184511826654"
"1395","35","30","color-agents-by-vision","340","1000","0.4140146823113258","1","0.4305579697549105","53.21470588235294","35","43.777033838002936"
"1396","35","30","color-agents-by-vision","360","1000","0.4213410046289479","1","0.43027627922184075","56.608333333333334","35","46.12269500396709"
"1397","35","30","color-agents-by-vision","380","1000","0.40613838086436954","1","0.4445807143952169","51.55789473684211","34","40.31759557199025"
"1399","35","30","color-agents-by-vision","420","1000","0.4107803563307285","1","0.4842006185289767","54.09761904761905","38","41.6665074891834"
"1398","35","30","color-agents-by-vision","400","1000","0.3974446146594394","1","0.46278502796500787","53.0375","40.5","38.736318224943126"
"1400","35","30","color-agents-by-vision","440","1000","0.40578984390701456","1","0.49910828025477705","49.345454545454544","37","37.149561996243435"
"1401","35","30","color-agents-by-vision","460","1000","0.40860974200602607","1","0.5157118685037467","50.22391304347826","36","38.44329034942282"
"1402","35","30","color-agents-by-vision","480","1000","0.4076620823367398","1","0.5306892216253286","47.90625","37","37.12521219441267"
"1403","35","30","color-agents-by-vision","500","1000","0.4004065366283495","1","0.5568388407656935","49.934","38","37.167519327848225"
"1404","35","30","color-agents-by-vision","520","1000","0.3950690827145441","1","0.5525634386328327","52.05576923076923","40","37.94736702522363"
"1405","35","30","color-agents-by-vision","540","1000","0.38841096345224685","1","0.5776981205192792","47.1","36","34.45274788365501"
"1406","35","30","color-agents-by-vision","560","1000","0.3762194353415675","1","0.5754392488612067","49.5875","38","35.7181300831504"
"1407","35","30","color-agents-by-vision","580","1000","0.3610709724502826","1","0.5754801651409083","47.25","38","32.102780482077925"
"1408","35","30","color-agents-by-vision","600","1000","0.378969065974974","1","0.5807639602603631","46.263333333333335","36","33.26642572760168"
"1409","35","30","color-agents-by-vision","620","1000","0.3874223377960044","1","0.5817477967218516","45.69838709677419","35","33.38778370582436"
"1410","35","30","color-agents-by-vision","640","1000","0.35718549563303836","1","0.5846685516808042","45.7984375","37","30.85609484533111"
"1411","35","30","color-agents-by-vision","660","1000","0.3535351529592992","1","0.5832253145253526","45.78181818181818","35","30.911557763496507"
"1412","35","30","color-agents-by-vision","680","1000","0.3707943454891837","1","0.5894798278251988","47.26911764705882","35","33.206271731159994"
"1413","35","30","color-agents-by-vision","700","1000","0.3490957322815555","1","0.5850504476339349","43.77428571428572","35","28.610310004347397"
"1414","35","30","color-agents-by-vision","720","1000","0.36420321287277996","1","0.5837573923806905","43.49305555555556","35","30.366421624515663"
"1415","35","30","color-agents-by-vision","740","1000","0.35360406039199277","1","0.5877152163797115","42.64324324324324","34","29.501767480277746"
"1416","35","30","color-agents-by-vision","760","1000","0.34934794774043165","1","0.5866555033168029","43.560526315789474","34","29.398251670867356"
"1417","35","30","color-agents-by-vision","780","1000","0.3642434543089211","1","0.5894519777541711","43.083333333333336","34","29.908967218352174"
"1418","35","30","color-agents-by-vision","800","1000","0.33181765346359804","1","0.5873951622705725","42.4775","34","26.4945172262832"
"1419","35","30","color-agents-by-vision","820","1000","0.3434389745980361","1","0.5926402620955947","41.21829268292683","34","27.459992556821735"
"1420","35","30","color-agents-by-vision","840","1000","0.33512797997537325","1","0.5924547744446989","42.125","33","27.429177955915964"
"1421","35","30","color-agents-by-vision","860","1000","0.34897147721302646","1","0.5894895062072038","40.66279069767442","32.5","27.05184539209771"
"1422","35","30","color-agents-by-vision","880","1000","0.3630239151716222","1","0.5867998689813299","40.41704545454545","33","28.037841005230128"
"1423","35","30","color-agents-by-vision","900","1000","0.35569206437808193","1","0.5923973216639427","39.81111111111111","32","27.051795761769196"
"1424","35","30","color-agents-by-vision","920","1000","0.34292331372138324","1","0.5848978321750856","38.57934782608696","31","25.264395321403263"
"1425","35","30","color-agents-by-vision","940","1000","0.368041035731769","1","0.5953786135840752","38.0063829787234","30","26.217366991197796"
"1429","40","0","color-agents-by-vision","0","0","0","1","0","0","0","0"
"1430","40","0","color-agents-by-vision","20","1000","0.4703448275862068","1","0.31402439024390244","58","44.5","54.12558496098145"
"1431","40","0","color-agents-by-vision","40","1000","0.4455765969474278","1","0.23559322033898306","88.45","63","73.50037502084686"
"1432","40","0","color-agents-by-vision","60","1000","0.4943889052239538","1","0.28952991452991456","56.68333333333333","42","54.43468848753029"
"1426","35","30","color-agents-by-vision","960","1000","0.35212416264827645","1","0.5957165908757518","38.66770833333333","31","25.5432120516768"
"1433","40","0","color-agents-by-vision","80","1000","0.4917506485731392","1","0.33101314771848417","62.6375","42.5","58.20114482975118"
"1434","40","0","color-agents-by-vision","100","1000","0.45221946853917117","1","0.36515513126491644","72.63","51","61.354517915854146"
"1435","40","0","color-agents-by-vision","120","1000","0.4444454505211476","1","0.378698224852071","69.025","53","58.42433338166928"
"1436","40","0","color-agents-by-vision","140","1000","0.4533225028822973","1","0.3887725178047759","58.41428571428571","44.5","52.63748503130995"
"1427","35","30","color-agents-by-vision","980","1000","0.36577685017241346","1","0.6022408963585434","38.32448979591837","30","26.287730066281693"
"1437","40","0","color-agents-by-vision","160","1000","0.43436392031065346","1","0.39720129171151775","74.0375","57.5","58.685805286613935"
"1428","35","30","color-agents-by-vision","1000","1000","0.3626915806151995","1","0.6047342770944535","36.606","30","24.840970951994617"
"1438","40","0","color-agents-by-vision","180","1000","0.4734646149318368","1","0.40645773979107314","58.727777777777774","37.5","52.162598231414975"
"1439","40","0","color-agents-by-vision","200","1000","0.4616125560538116","1","0.4120461581761891","55.75","39","48.63149815773031"
"1440","40","0","color-agents-by-vision","220","1000","0.47248037260888515","1","0.4192150866462793","53.054545454545455","36","48.559775593885504"
"1441","40","0","color-agents-by-vision","240","1000","0.4392931515925979","1","0.429364161849711","58.69166666666667","41","47.90302194908951"
"1442","40","0","color-agents-by-vision","260","1000","0.4615512225001277","1","0.43267808074402875","52.16538461538462","35","45.24825935607881"
"1443","40","0","color-agents-by-vision","280","1000","0.45339112534758724","1","0.4409889897624107","51.925","38","44.400241571560215"
"1444","40","0","color-agents-by-vision","300","1000","0.47078992483186055","1","0.44928051163616983","50.553333333333335","35","45.282396952917146"
"1445","40","0","color-agents-by-vision","320","1000","0.463687303125757","1","0.48099415204678364","51.5875","34","46.084002283413724"
"1446","40","0","color-agents-by-vision","340","1000","0.45985487333619574","1","0.48983253588516745","50.36764705882353","34.5","43.31632446259506"
"1447","40","0","color-agents-by-vision","360","1000","0.4536568706162051","1","0.4963957597173145","49.59166666666667","35","42.06047427005226"
"1448","40","0","color-agents-by-vision","380","1000","0.4731728077209864","1","0.49952874646559847","49.223684210526315","36","43.90310712110043"
"1449","40","0","color-agents-by-vision","400","1000","0.4525999022695187","1","0.5259150085973963","46.045","33","39.25117337773256"
"1450","40","0","color-agents-by-vision","420","1000","0.43746846761706065","1","0.5353383458646617","46.78809523809524","36","37.88798149740827"
"1451","40","0","color-agents-by-vision","440","1000","0.4442721329528516","1","0.5567753740178667","47.279545454545456","36","38.75942433442441"
"1452","40","0","color-agents-by-vision","460","1000","0.4602904389144142","1","0.5647430668841762","42.09130434782609","31","37.140085902778644"
"1453","40","0","color-agents-by-vision","480","1000","0.4495523813028471","1","0.5735506896884345","42.46041666666667","32.5","35.83869125760257"
"1454","40","0","color-agents-by-vision","500","1000","0.41508818219691734","1","0.5851468988030468","43.206","34","33.52944992128634"
"1455","40","0","color-agents-by-vision","520","1000","0.4480251983364202","1","0.5870973313757665","42.32692307692308","32","35.75555046923812"
"1456","40","0","color-agents-by-vision","540","1000","0.43504191847003804","1","0.5871643528140328","41.02777777777778","31.5","33.66440794666535"
"1457","40","0","color-agents-by-vision","560","1000","0.44365062403829736","1","0.5920126532226176","41.77857142857143","32","35.448784968420064"
"1458","40","0","color-agents-by-vision","580","1000","0.42853535616326327","1","0.5845951792336218","39.991379310344826","32","32.478954442632805"
"1459","40","0","color-agents-by-vision","600","1000","0.42902368421052645","1","0.593706549579217","38","30","30.6898426857072"
"1460","40","0","color-agents-by-vision","620","1000","0.4219351425692941","1","0.5941648328245901","41.159677419354836","32","32.33331037039126"
"1461","40","0","color-agents-by-vision","640","1000","0.42177694862203197","1","0.5979339404648634","40.934375","33","32.32486805959806"
"1462","40","0","color-agents-by-vision","660","1000","0.4261143385826138","1","0.5958940049849141","39.99848484848485","31","31.967571734765418"
"1464","40","0","color-agents-by-vision","700","1000","0.42772441289917706","1","0.5971426811995812","37.72428571428571","30","30.135549450620307"
"1463","40","0","color-agents-by-vision","680","1000","0.42306053670512705","1","0.5958058947637619","38.476470588235294","31","30.641535805800615"
"1465","40","0","color-agents-by-vision","720","1000","0.43506751302329705","1","0.5989645322542252","36.704166666666666","29","30.02520933166479"
"1466","40","0","color-agents-by-vision","740","1000","0.43600375583822015","1","0.5973484629190066","38.45","30","30.916955203898006"
"1467","40","0","color-agents-by-vision","760","1000","0.42724239973532324","1","0.6044187853891417","35.79342105263158","28","28.541594525481596"
"1468","40","0","color-agents-by-vision","780","1000","0.42756351150563515","1","0.6057687104280535","36.15128205128205","28","28.67470938927935"
"1469","40","0","color-agents-by-vision","800","1000","0.4352736099613683","1","0.6155200082828597","36.24","28","29.48854638601146"
"1470","40","0","color-agents-by-vision","820","1000","0.43886075261421104","1","0.6135538523598225","35.02682926829268","28","28.82208084133653"
"1471","40","0","color-agents-by-vision","840","1000","0.43487824739650294","1","0.6172537108705237","35.05119047619048","28","28.2014040092404"
"1472","40","0","color-agents-by-vision","860","1000","0.43014369231295085","1","0.62030146918527","34.811627906976746","28","27.665966192348094"
"1473","40","0","color-agents-by-vision","880","1000","0.4349719939807956","1","0.6284546873565329","34.6","28","27.844137950428685"
"1474","40","0","color-agents-by-vision","900","1000","0.42696378254294576","1","0.6346358792184724","34.04333333333334","27","26.861017277194502"
"1475","40","0","color-agents-by-vision","920","1000","0.4314573426177534","1","0.6433250021546152","33.391304347826086","26","26.694114849743528"
"1476","40","0","color-agents-by-vision","940","1000","0.427087097071119","1","0.6505732749635189","32.95106382978724","26","26.237096812210414"
"1480","40","5","color-agents-by-vision","0","0","0","1","0","0","0","0"
"1481","40","5","color-agents-by-vision","20","1000","0.4450889679715303","1","0.26537216828478966","70.25","43.5","58.876208223159566"
"1482","40","5","color-agents-by-vision","40","1000","0.5087685890460645","1","0.24378109452736318","68.925","42.5","68.94716948132952"
"1477","40","0","color-agents-by-vision","960","1000","0.4173418411197739","1","0.6635052043563879","33.93541666666667","27","26.083366703624744"
"1478","40","0","color-agents-by-vision","980","1000","0.4437364899498277","1","0.674893945237177","30.308163265306124","23","25.07192787987724"
"1484","40","5","color-agents-by-vision","80","1000","0.5046518091772791","1","0.3042776432606941","61.8375","37.5","61.32202688278215"
