[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
initial-population,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
[reporter],growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth
,-0.151960784,-0.200980392,-0.205882353,-0.264705882,-0.225490196,-0.274509804,-0.279411765,-0.362745098,-0.343137255,-0.357843137,-0.37254902,-0.352941176,-0.382352941,-0.431372549,-0.465686275,-0.490196078,-0.5,-0.446078431,-0.504901961,-0.593137255,-0.593137255,-0.573529412,-0.651960784,-0.676470588,-0.68627451,-0.740196078,-0.81372549,-0.710784314,-0.828431373,-0.735294118,-0.779411765,-0.828431373,-0.93627451,-0.857843137,-0.941176471,-0.975490196,-1,-1.034313725,-1.06372549,-1.12254902,-1.156862745,-1.196078431,-1.308823529,-1.328431373,-1.289215686,-1.299019608,-1.338235294,-1.352941176,-1.37254902,-1.529411765,-1.470588235,-1.602941176,-1.632352941,-1.607843137,-1.637254902,-1.759803922,-1.730392157,-1.745098039,-1.818627451,-1.848039216,-1.87254902,-1.862745098,-1.960784314,-1.960784314,-2.024509804,-2.053921569,-2.058823529,-2.112745098,-2.102941176,-2.078431373,-2.142156863,-2.191176471,-2.161764706,-2.235294118,-2.308823529,-2.269607843,-2.387254902,-2.495098039,-2.323529412,-2.426470588,-2.421568627,-2.549019608,-2.426470588,-2.568627451,-2.578431373,-2.411764706,-2.539215686,-2.696078431,-2.735294118,-2.833333333,-2.745098039
,-0.151219512,-0.2,-0.204878049,-0.263414634,-0.224390244,-0.273170732,-0.27804878,-0.36097561,-0.341463415,-0.356097561,-0.370731707,-0.351219512,-0.380487805,-0.429268293,-0.468292683,-0.487804878,-0.497560976,-0.443902439,-0.502439024,-0.590243902,-0.590243902,-0.570731707,-0.648780488,-0.673170732,-0.682926829,-0.736585366,-0.809756098,-0.707317073,-0.824390244,-0.731707317,-0.775609756,-0.829268293,-0.931707317,-0.853658537,-0.936585366,-0.970731707,-0.995121951,-1.029268293,-1.058536585,-1.117073171,-1.151219512,-1.190243902,-1.302439024,-1.32195122,-1.282926829,-1.292682927,-1.331707317,-1.346341463,-1.365853659,-1.52195122,-1.463414634,-1.595121951,-1.624390244,-1.6,-1.629268293,-1.751219512,-1.72195122,-1.736585366,-1.809756098,-1.83902439,-1.863414634,-1.858536585,-1.951219512,-1.951219512,-2.014634146,-2.043902439,-2.048780488,-2.102439024,-2.092682927,-2.068292683,-2.131707317,-2.180487805,-2.151219512,-2.224390244,-2.297560976,-2.258536585,-2.375609756,-2.482926829,-2.312195122,-2.414634146,-2.409756098,-2.536585366,-2.414634146,-2.556097561,-2.565853659,-2.4,-2.526829268,-2.682926829,-2.72195122,-2.819512195,-2.731707317
,-0.150485437,-0.199029126,-0.203883495,-0.262135922,-0.223300971,-0.27184466,-0.276699029,-0.359223301,-0.339805825,-0.354368932,-0.368932039,-0.349514563,-0.378640777,-0.427184466,-0.466019417,-0.485436893,-0.495145631,-0.441747573,-0.5,-0.587378641,-0.587378641,-0.567961165,-0.645631068,-0.669902913,-0.67961165,-0.733009709,-0.805825243,-0.703883495,-0.82038835,-0.72815534,-0.77184466,-0.825242718,-0.927184466,-0.849514563,-0.932038835,-0.966019417,-0.990291262,-1.024271845,-1.053398058,-1.111650485,-1.145631068,-1.184466019,-1.296116505,-1.315533981,-1.276699029,-1.286407767,-1.325242718,-1.339805825,-1.359223301,-1.514563107,-1.45631068,-1.59223301,-1.616504854,-1.59223301,-1.621359223,-1.742718447,-1.713592233,-1.72815534,-1.800970874,-1.830097087,-1.854368932,-1.849514563,-1.941747573,-1.941747573,-2.004854369,-2.033980583,-2.038834951,-2.09223301,-2.082524272,-2.058252427,-2.121359223,-2.169902913,-2.140776699,-2.213592233,-2.286407767,-2.247572816,-2.36407767,-2.470873786,-2.300970874,-2.402912621,-2.398058252,-2.524271845,-2.402912621,-2.54368932,-2.553398058,-2.388349515,-2.514563107,-2.669902913,-2.708737864,-2.805825243,-2.718446602
,-0.149758454,-0.198067633,-0.202898551,-0.260869565,-0.222222222,-0.270531401,-0.275362319,-0.357487923,-0.338164251,-0.352657005,-0.367149758,-0.347826087,-0.376811594,-0.425120773,-0.463768116,-0.483091787,-0.492753623,-0.439613527,-0.497584541,-0.584541063,-0.584541063,-0.565217391,-0.642512077,-0.666666667,-0.676328502,-0.729468599,-0.801932367,-0.700483092,-0.816425121,-0.724637681,-0.768115942,-0.821256039,-0.922705314,-0.845410628,-0.927536232,-0.961352657,-0.985507246,-1.019323671,-1.048309179,-1.106280193,-1.140096618,-1.178743961,-1.289855072,-1.309178744,-1.270531401,-1.280193237,-1.31884058,-1.338164251,-1.352657005,-1.507246377,-1.449275362,-1.584541063,-1.608695652,-1.584541063,-1.61352657,-1.734299517,-1.70531401,-1.719806763,-1.792270531,-1.826086957,-1.845410628,-1.845410628,-1.93236715,-1.93236715,-1.995169082,-2.024154589,-2.028985507,-2.082125604,-2.072463768,-2.048309179,-2.111111111,-2.15942029,-2.130434783,-2.202898551,-2.275362319,-2.236714976,-2.352657005,-2.458937198,-2.289855072,-2.391304348,-2.38647343,-2.512077295,-2.391304348,-2.531400966,-2.541062802,-2.376811594,-2.502415459,-2.657004831,-2.695652174,-2.792270531,-2.70531401
,-0.149038462,-0.197115385,-0.201923077,-0.259615385,-0.221153846,-0.269230769,-0.274038462,-0.355769231,-0.336538462,-0.350961538,-0.365384615,-0.346153846,-0.375,-0.423076923,-0.461538462,-0.480769231,-0.490384615,-0.4375,-0.495192308,-0.581730769,-0.581730769,-0.5625,-0.639423077,-0.663461538,-0.673076923,-0.725961538,-0.798076923,-0.697115385,-0.8125,-0.721153846,-0.764423077,-0.817307692,-0.918269231,-0.841346154,-0.923076923,-0.956730769,-0.980769231,-1.014423077,-1.043269231,-1.100961538,-1.134615385,-1.173076923,-1.283653846,-1.302884615,-1.264423077,-1.274038462,-1.3125,-1.331730769,-1.350961538,-1.5,-1.442307692,-1.576923077,-1.600961538,-1.576923077,-1.605769231,-1.725961538,-1.697115385,-1.711538462,-1.783653846,-1.817307692,-1.836538462,-1.836538462,-1.923076923,-1.923076923,-1.985576923,-2.019230769,-2.019230769,-2.072115385,-2.0625,-2.038461538,-2.100961538,-2.149038462,-2.120192308,-2.192307692,-2.264423077,-2.225961538,-2.341346154,-2.447115385,-2.278846154,-2.379807692,-2.375,-2.5,-2.379807692,-2.519230769,-2.528846154,-2.365384615,-2.490384615,-2.644230769,-2.682692308,-2.778846154,-2.692307692
,-0.148325359,-0.196172249,-0.200956938,-0.258373206,-0.220095694,-0.267942584,-0.272727273,-0.354066986,-0.33492823,-0.349282297,-0.363636364,-0.344497608,-0.373205742,-0.421052632,-0.459330144,-0.4784689,-0.488038278,-0.435406699,-0.492822967,-0.578947368,-0.578947368,-0.559808612,-0.636363636,-0.660287081,-0.669856459,-0.722488038,-0.794258373,-0.693779904,-0.80861244,-0.717703349,-0.76076555,-0.813397129,-0.913875598,-0.837320574,-0.918660287,-0.95215311,-0.980861244,-1.014354067,-1.038277512,-1.09569378,-1.129186603,-1.172248804,-1.277511962,-1.296650718,-1.258373206,-1.267942584,-1.306220096,-1.325358852,-1.344497608,-1.492822967,-1.435406699,-1.574162679,-1.593301435,-1.56937799,-1.598086124,-1.717703349,-1.688995215,-1.703349282,-1.775119617,-1.80861244,-1.827751196,-1.827751196,-1.913875598,-1.918660287,-1.976076555,-2.009569378,-2.009569378,-2.062200957,-2.052631579,-2.028708134,-2.090909091,-2.138755981,-2.110047847,-2.181818182,-2.253588517,-2.215311005,-2.330143541,-2.435406699,-2.267942584,-2.368421053,-2.363636364,-2.488038278,-2.368421053,-2.507177033,-2.516746411,-2.354066986,-2.4784689,-2.631578947,-2.669856459,-2.765550239,-2.679425837
,-0.147619048,-0.195238095,-0.2,-0.257142857,-0.219047619,-0.266666667,-0.271428571,-0.352380952,-0.338095238,-0.347619048,-0.361904762,-0.342857143,-0.371428571,-0.419047619,-0.457142857,-0.476190476,-0.485714286,-0.433333333,-0.49047619,-0.576190476,-0.576190476,-0.557142857,-0.633333333,-0.657142857,-0.666666667,-0.723809524,-0.79047619,-0.69047619,-0.804761905,-0.714285714,-0.757142857,-0.80952381,-0.90952381,-0.833333333,-0.914285714,-0.947619048,-0.976190476,-1.00952381,-1.033333333,-1.09047619,-1.123809524,-1.166666667,-1.271428571,-1.29047619,-1.252380952,-1.261904762,-1.3,-1.319047619,-1.338095238,-1.485714286,-1.428571429,-1.566666667,-1.585714286,-1.561904762,-1.59047619,-1.70952381,-1.685714286,-1.695238095,-1.766666667,-1.8,-1.819047619,-1.819047619,-1.904761905,-1.90952381,-1.966666667,-2,-2,-2.052380952,-2.042857143,-2.019047619,-2.080952381,-2.128571429,-2.1,-2.171428571,-2.242857143,-2.204761905,-2.319047619,-2.423809524,-2.257142857,-2.357142857,-2.352380952,-2.476190476,-2.357142857,-2.495238095,-2.504761905,-2.342857143,-2.466666667,-2.619047619,-2.657142857,-2.752380952,-2.666666667
,-0.146919431,-0.194312796,-0.199052133,-0.255924171,-0.218009479,-0.265402844,-0.27014218,-0.3507109,-0.336492891,-0.345971564,-0.360189573,-0.341232227,-0.369668246,-0.417061611,-0.454976303,-0.473933649,-0.483412322,-0.431279621,-0.488151659,-0.573459716,-0.573459716,-0.55450237,-0.630331754,-0.654028436,-0.663507109,-0.720379147,-0.786729858,-0.687203791,-0.800947867,-0.710900474,-0.753554502,-0.805687204,-0.90521327,-0.829383886,-0.909952607,-0.943127962,-0.971563981,-1.004739336,-1.028436019,-1.085308057,-1.118483412,-1.161137441,-1.265402844,-1.28436019,-1.246445498,-1.255924171,-1.293838863,-1.312796209,-1.331753555,-1.478672986,-1.421800948,-1.559241706,-1.578199052,-1.55450237,-1.582938389,-1.701421801,-1.682464455,-1.687203791,-1.758293839,-1.791469194,-1.81042654,-1.81042654,-1.895734597,-1.900473934,-1.957345972,-1.990521327,-1.990521327,-2.042654028,-2.033175355,-2.009478673,-2.08056872,-2.118483412,-2.090047393,-2.161137441,-2.232227488,-2.194312796,-2.308056872,-2.412322275,-2.246445498,-2.345971564,-2.341232227,-2.464454976,-2.345971564,-2.483412322,-2.492890995,-2.331753555,-2.454976303,-2.606635071,-2.644549763,-2.739336493,-2.654028436
,-0.146226415,-0.193396226,-0.198113208,-0.254716981,-0.216981132,-0.264150943,-0.268867925,-0.349056604,-0.33490566,-0.344339623,-0.358490566,-0.339622642,-0.367924528,-0.41509434,-0.452830189,-0.471698113,-0.481132075,-0.429245283,-0.485849057,-0.570754717,-0.570754717,-0.551886792,-0.627358491,-0.650943396,-0.660377358,-0.716981132,-0.783018868,-0.683962264,-0.797169811,-0.70754717,-0.75,-0.801886792,-0.900943396,-0.825471698,-0.905660377,-0.938679245,-0.966981132,-1,-1.023584906,-1.080188679,-1.113207547,-1.155660377,-1.259433962,-1.278301887,-1.240566038,-1.25,-1.287735849,-1.306603774,-1.325471698,-1.471698113,-1.41509434,-1.551886792,-1.570754717,-1.547169811,-1.575471698,-1.693396226,-1.674528302,-1.679245283,-1.75,-1.783018868,-1.801886792,-1.801886792,-1.886792453,-1.891509434,-1.948113208,-1.981132075,-1.981132075,-2.033018868,-2.023584906,-2,-2.070754717,-2.108490566,-2.080188679,-2.150943396,-2.221698113,-2.183962264,-2.297169811,-2.400943396,-2.235849057,-2.33490566,-2.330188679,-2.452830189,-2.33490566,-2.471698113,-2.481132075,-2.320754717,-2.443396226,-2.594339623,-2.632075472,-2.726415094,-2.641509434
,-0.145539906,-0.192488263,-0.197183099,-0.253521127,-0.215962441,-0.262910798,-0.267605634,-0.34741784,-0.333333333,-0.342723005,-0.356807512,-0.338028169,-0.366197183,-0.41314554,-0.450704225,-0.469483568,-0.478873239,-0.427230047,-0.483568075,-0.568075117,-0.568075117,-0.549295775,-0.624413146,-0.647887324,-0.657276995,-0.713615023,-0.779342723,-0.680751174,-0.79342723,-0.704225352,-0.746478873,-0.798122066,-0.896713615,-0.821596244,-0.901408451,-0.9342723,-0.962441315,-0.995305164,-1.018779343,-1.075117371,-1.107981221,-1.150234742,-1.253521127,-1.272300469,-1.234741784,-1.244131455,-1.286384977,-1.300469484,-1.319248826,-1.464788732,-1.408450704,-1.544600939,-1.563380282,-1.539906103,-1.568075117,-1.685446009,-1.666666667,-1.676056338,-1.741784038,-1.774647887,-1.79342723,-1.79342723,-1.877934272,-1.882629108,-1.938967136,-1.971830986,-1.971830986,-2.023474178,-2.014084507,-1.990610329,-2.061032864,-2.098591549,-2.070422535,-2.14084507,-2.211267606,-2.17370892,-2.286384977,-2.389671362,-2.225352113,-2.323943662,-2.319248826,-2.441314554,-2.323943662,-2.460093897,-2.469483568,-2.309859155,-2.431924883,-2.582159624,-2.61971831,-2.713615023,-2.629107981
,-0.144859813,-0.191588785,-0.196261682,-0.252336449,-0.214953271,-0.261682243,-0.26635514,-0.345794393,-0.331775701,-0.341121495,-0.355140187,-0.336448598,-0.364485981,-0.411214953,-0.448598131,-0.46728972,-0.481308411,-0.425233645,-0.481308411,-0.565420561,-0.565420561,-0.546728972,-0.621495327,-0.644859813,-0.654205607,-0.710280374,-0.775700935,-0.677570093,-0.789719626,-0.700934579,-0.742990654,-0.794392523,-0.892523364,-0.817757009,-0.897196262,-0.929906542,-0.957943925,-0.990654206,-1.014018692,-1.070093458,-1.102803738,-1.144859813,-1.247663551,-1.26635514,-1.228971963,-1.238317757,-1.280373832,-1.294392523,-1.313084112,-1.457943925,-1.401869159,-1.537383178,-1.556074766,-1.53271028,-1.560747664,-1.677570093,-1.658878505,-1.668224299,-1.73364486,-1.76635514,-1.785046729,-1.785046729,-1.869158879,-1.873831776,-1.929906542,-1.962616822,-1.962616822,-2.014018692,-2.004672897,-1.981308411,-2.051401869,-2.088785047,-2.060747664,-2.130841121,-2.200934579,-2.163551402,-2.275700935,-2.378504673,-2.214953271,-2.313084112,-2.308411215,-2.429906542,-2.313084112,-2.448598131,-2.457943925,-2.299065421,-2.420560748,-2.570093458,-2.607476636,-2.700934579,-2.61682243
,-0.144186047,-0.190697674,-0.195348837,-0.251162791,-0.213953488,-0.260465116,-0.265116279,-0.344186047,-0.330232558,-0.339534884,-0.353488372,-0.334883721,-0.362790698,-0.409302326,-0.446511628,-0.465116279,-0.479069767,-0.423255814,-0.479069767,-0.562790698,-0.562790698,-0.544186047,-0.618604651,-0.641860465,-0.651162791,-0.706976744,-0.772093023,-0.674418605,-0.786046512,-0.697674419,-0.739534884,-0.790697674,-0.888372093,-0.813953488,-0.893023256,-0.925581395,-0.953488372,-0.986046512,-1.009302326,-1.065116279,-1.097674419,-1.139534884,-1.241860465,-1.260465116,-1.223255814,-1.23255814,-1.274418605,-1.288372093,-1.306976744,-1.451162791,-1.395348837,-1.530232558,-1.548837209,-1.525581395,-1.553488372,-1.669767442,-1.651162791,-1.660465116,-1.725581395,-1.758139535,-1.776744186,-1.776744186,-1.860465116,-1.865116279,-1.920930233,-1.953488372,-1.953488372,-2.004651163,-1.995348837,-1.972093023,-2.041860465,-2.079069767,-2.051162791,-2.120930233,-2.190697674,-2.153488372,-2.265116279,-2.36744186,-2.204651163,-2.302325581,-2.297674419,-2.418604651,-2.302325581,-2.437209302,-2.446511628,-2.288372093,-2.409302326,-2.558139535,-2.595348837,-2.688372093,-2.604651163
,-0.143518519,-0.189814815,-0.194444444,-0.25,-0.212962963,-0.259259259,-0.263888889,-0.342592593,-0.328703704,-0.337962963,-0.351851852,-0.333333333,-0.361111111,-0.407407407,-0.444444444,-0.462962963,-0.476851852,-0.421296296,-0.476851852,-0.560185185,-0.560185185,-0.541666667,-0.615740741,-0.638888889,-0.648148148,-0.703703704,-0.768518519,-0.671296296,-0.782407407,-0.694444444,-0.736111111,-0.787037037,-0.884259259,-0.810185185,-0.888888889,-0.921296296,-0.949074074,-0.981481481,-1.00462963,-1.060185185,-1.092592593,-1.134259259,-1.236111111,-1.25462963,-1.217592593,-1.226851852,-1.268518519,-1.287037037,-1.305555556,-1.444444444,-1.388888889,-1.523148148,-1.541666667,-1.518518519,-1.546296296,-1.662037037,-1.643518519,-1.652777778,-1.717592593,-1.75,-1.768518519,-1.768518519,-1.851851852,-1.856481481,-1.912037037,-1.944444444,-1.944444444,-1.99537037,-1.986111111,-1.962962963,-2.032407407,-2.069444444,-2.041666667,-2.115740741,-2.180555556,-2.143518519,-2.25462963,-2.356481481,-2.194444444,-2.291666667,-2.287037037,-2.407407407,-2.291666667,-2.425925926,-2.435185185,-2.277777778,-2.398148148,-2.546296296,-2.583333333,-2.675925926,-2.592592593
,-0.142857143,-0.188940092,-0.193548387,-0.248847926,-0.211981567,-0.258064516,-0.262672811,-0.341013825,-0.32718894,-0.33640553,-0.350230415,-0.331797235,-0.359447005,-0.405529954,-0.442396313,-0.460829493,-0.474654378,-0.419354839,-0.474654378,-0.557603687,-0.557603687,-0.539170507,-0.612903226,-0.6359447,-0.64516129,-0.700460829,-0.764976959,-0.668202765,-0.778801843,-0.69124424,-0.732718894,-0.783410138,-0.880184332,-0.806451613,-0.884792627,-0.917050691,-0.944700461,-0.976958525,-1,-1.055299539,-1.087557604,-1.129032258,-1.230414747,-1.248847926,-1.211981567,-1.221198157,-1.262672811,-1.281105991,-1.299539171,-1.437788018,-1.382488479,-1.516129032,-1.534562212,-1.511520737,-1.539170507,-1.65437788,-1.6359447,-1.64516129,-1.709677419,-1.741935484,-1.760368664,-1.760368664,-1.843317972,-1.847926267,-1.903225806,-1.935483871,-1.935483871,-1.986175115,-1.976958525,-1.953917051,-2.023041475,-2.059907834,-2.032258065,-2.105990783,-2.170506912,-2.133640553,-2.244239631,-2.34562212,-2.184331797,-2.281105991,-2.276497696,-2.396313364,-2.281105991,-2.414746544,-2.423963134,-2.267281106,-2.387096774,-2.534562212,-2.571428571,-2.66359447,-2.580645161
,-0.142201835,-0.188073394,-0.19266055,-0.247706422,-0.211009174,-0.256880734,-0.26146789,-0.339449541,-0.325688073,-0.334862385,-0.348623853,-0.330275229,-0.357798165,-0.403669725,-0.440366972,-0.458715596,-0.472477064,-0.417431193,-0.472477064,-0.555045872,-0.555045872,-0.536697248,-0.610091743,-0.633027523,-0.642201835,-0.697247706,-0.76146789,-0.665137615,-0.775229358,-0.688073394,-0.729357798,-0.779816514,-0.876146789,-0.80733945,-0.880733945,-0.912844037,-0.940366972,-0.972477064,-0.995412844,-1.050458716,-1.082568807,-1.123853211,-1.224770642,-1.243119266,-1.206422018,-1.21559633,-1.256880734,-1.275229358,-1.293577982,-1.431192661,-1.376146789,-1.509174312,-1.527522936,-1.504587156,-1.532110092,-1.646788991,-1.628440367,-1.637614679,-1.701834862,-1.733944954,-1.752293578,-1.752293578,-1.834862385,-1.839449541,-1.894495413,-1.926605505,-1.926605505,-1.97706422,-1.967889908,-1.944954128,-2.013761468,-2.050458716,-2.02293578,-2.096330275,-2.160550459,-2.123853211,-2.233944954,-2.334862385,-2.174311927,-2.270642202,-2.266055046,-2.385321101,-2.270642202,-2.403669725,-2.412844037,-2.256880734,-2.376146789,-2.52293578,-2.559633028,-2.651376147,-2.568807339
,-0.141552511,-0.187214612,-0.191780822,-0.246575342,-0.210045662,-0.255707763,-0.260273973,-0.337899543,-0.324200913,-0.333333333,-0.347031963,-0.328767123,-0.356164384,-0.401826484,-0.438356164,-0.456621005,-0.470319635,-0.415525114,-0.470319635,-0.552511416,-0.552511416,-0.534246575,-0.607305936,-0.630136986,-0.639269406,-0.694063927,-0.757990868,-0.662100457,-0.771689498,-0.684931507,-0.726027397,-0.776255708,-0.872146119,-0.803652968,-0.876712329,-0.908675799,-0.936073059,-0.96803653,-0.99086758,-1.0456621,-1.077625571,-1.118721461,-1.219178082,-1.237442922,-1.200913242,-1.210045662,-1.251141553,-1.269406393,-1.287671233,-1.424657534,-1.369863014,-1.502283105,-1.520547945,-1.497716895,-1.525114155,-1.639269406,-1.621004566,-1.630136986,-1.694063927,-1.726027397,-1.744292237,-1.744292237,-1.826484018,-1.831050228,-1.885844749,-1.917808219,-1.917808219,-1.96803653,-1.95890411,-1.936073059,-2.00456621,-2.04109589,-2.01369863,-2.086757991,-2.150684932,-2.114155251,-2.223744292,-2.324200913,-2.164383562,-2.260273973,-2.255707763,-2.374429224,-2.260273973,-2.392694064,-2.401826484,-2.246575342,-2.365296804,-2.511415525,-2.547945205,-2.639269406,-2.557077626
,-0.140909091,-0.186363636,-0.190909091,-0.245454545,-0.209090909,-0.254545455,-0.259090909,-0.336363636,-0.322727273,-0.331818182,-0.345454545,-0.327272727,-0.354545455,-0.4,-0.436363636,-0.454545455,-0.468181818,-0.413636364,-0.468181818,-0.55,-0.55,-0.531818182,-0.604545455,-0.627272727,-0.636363636,-0.690909091,-0.754545455,-0.659090909,-0.768181818,-0.681818182,-0.722727273,-0.772727273,-0.868181818,-0.8,-0.872727273,-0.904545455,-0.931818182,-0.963636364,-0.986363636,-1.040909091,-1.072727273,-1.113636364,-1.213636364,-1.231818182,-1.195454545,-1.204545455,-1.245454545,-1.263636364,-1.281818182,-1.418181818,-1.363636364,-1.495454545,-1.513636364,-1.490909091,-1.518181818,-1.631818182,-1.613636364,-1.622727273,-1.686363636,-1.718181818,-1.736363636,-1.736363636,-1.818181818,-1.822727273,-1.877272727,-1.909090909,-1.909090909,-1.959090909,-1.95,-1.927272727,-1.995454545,-2.031818182,-2.004545455,-2.077272727,-2.140909091,-2.104545455,-2.213636364,-2.313636364,-2.154545455,-2.25,-2.245454545,-2.363636364,-2.25,-2.381818182,-2.390909091,-2.236363636,-2.354545455,-2.5,-2.536363636,-2.627272727,-2.545454545
,-0.140271493,-0.185520362,-0.190045249,-0.244343891,-0.208144796,-0.253393665,-0.257918552,-0.334841629,-0.321266968,-0.330316742,-0.343891403,-0.325791855,-0.352941176,-0.398190045,-0.43438914,-0.452488688,-0.466063348,-0.411764706,-0.466063348,-0.547511312,-0.547511312,-0.529411765,-0.601809955,-0.624434389,-0.633484163,-0.687782805,-0.751131222,-0.656108597,-0.764705882,-0.678733032,-0.719457014,-0.769230769,-0.864253394,-0.79638009,-0.868778281,-0.900452489,-0.92760181,-0.959276018,-0.981900452,-1.036199095,-1.067873303,-1.108597285,-1.208144796,-1.226244344,-1.190045249,-1.199095023,-1.239819005,-1.257918552,-1.2760181,-1.411764706,-1.357466063,-1.488687783,-1.50678733,-1.484162896,-1.511312217,-1.624434389,-1.606334842,-1.615384615,-1.678733032,-1.71040724,-1.728506787,-1.728506787,-1.809954751,-1.814479638,-1.868778281,-1.900452489,-1.900452489,-1.950226244,-1.941176471,-1.918552036,-1.986425339,-2.022624434,-1.995475113,-2.067873303,-2.131221719,-2.095022624,-2.20361991,-2.303167421,-2.14479638,-2.239819005,-2.235294118,-2.352941176,-2.239819005,-2.371040724,-2.380090498,-2.226244344,-2.343891403,-2.488687783,-2.524886878,-2.615384615,-2.533936652
,-0.13963964,-0.184684685,-0.189189189,-0.243243243,-0.207207207,-0.252252252,-0.256756757,-0.333333333,-0.31981982,-0.328828829,-0.342342342,-0.324324324,-0.351351351,-0.396396396,-0.432432432,-0.45045045,-0.463963964,-0.40990991,-0.463963964,-0.545045045,-0.545045045,-0.527027027,-0.599099099,-0.621621622,-0.630630631,-0.684684685,-0.747747748,-0.653153153,-0.761261261,-0.675675676,-0.716216216,-0.765765766,-0.86036036,-0.792792793,-0.864864865,-0.900900901,-0.923423423,-0.954954955,-0.977477477,-1.031531532,-1.063063063,-1.103603604,-1.202702703,-1.220720721,-1.184684685,-1.193693694,-1.234234234,-1.252252252,-1.27027027,-1.405405405,-1.351351351,-1.486486486,-1.5,-1.477477477,-1.504504505,-1.617117117,-1.599099099,-1.608108108,-1.671171171,-1.702702703,-1.720720721,-1.720720721,-1.801801802,-1.806306306,-1.86036036,-1.891891892,-1.891891892,-1.941441441,-1.932432432,-1.90990991,-1.977477477,-2.013513514,-1.986486486,-2.058558559,-2.121621622,-2.085585586,-2.193693694,-2.292792793,-2.135135135,-2.22972973,-2.225225225,-2.342342342,-2.22972973,-2.36036036,-2.369369369,-2.216216216,-2.333333333,-2.477477477,-2.513513514,-2.603603604,-2.522522523
,-0.139013453,-0.183856502,-0.188340807,-0.242152466,-0.206278027,-0.251121076,-0.255605381,-0.331838565,-0.31838565,-0.32735426,-0.340807175,-0.322869955,-0.349775785,-0.394618834,-0.430493274,-0.448430493,-0.461883408,-0.408071749,-0.461883408,-0.542600897,-0.542600897,-0.524663677,-0.596412556,-0.618834081,-0.627802691,-0.68161435,-0.744394619,-0.650224215,-0.757847534,-0.67264574,-0.713004484,-0.762331839,-0.856502242,-0.789237668,-0.860986547,-0.896860987,-0.919282511,-0.950672646,-0.97309417,-1.02690583,-1.058295964,-1.098654709,-1.197309417,-1.215246637,-1.179372197,-1.188340807,-1.228699552,-1.246636771,-1.264573991,-1.399103139,-1.34529148,-1.479820628,-1.493273543,-1.470852018,-1.497757848,-1.609865471,-1.591928251,-1.600896861,-1.66367713,-1.695067265,-1.713004484,-1.717488789,-1.793721973,-1.798206278,-1.852017937,-1.883408072,-1.883408072,-1.932735426,-1.923766816,-1.901345291,-1.968609865,-2.004484305,-1.977578475,-2.049327354,-2.112107623,-2.076233184,-2.183856502,-2.282511211,-2.125560538,-2.219730942,-2.215246637,-2.331838565,-2.219730942,-2.349775785,-2.358744395,-2.206278027,-2.322869955,-2.466367713,-2.502242152,-2.591928251,-2.511210762
,-0.138392857,-0.183035714,-0.1875,-0.241071429,-0.205357143,-0.25,-0.254464286,-0.330357143,-0.316964286,-0.325892857,-0.339285714,-0.321428571,-0.348214286,-0.392857143,-0.428571429,-0.446428571,-0.459821429,-0.40625,-0.459821429,-0.540178571,-0.540178571,-0.522321429,-0.59375,-0.616071429,-0.625,-0.678571429,-0.741071429,-0.647321429,-0.754464286,-0.669642857,-0.709821429,-0.758928571,-0.852678571,-0.785714286,-0.857142857,-0.892857143,-0.915178571,-0.946428571,-0.96875,-1.022321429,-1.053571429,-1.09375,-1.191964286,-1.209821429,-1.174107143,-1.183035714,-1.223214286,-1.241071429,-1.258928571,-1.392857143,-1.339285714,-1.473214286,-1.486607143,-1.46875,-1.491071429,-1.602678571,-1.584821429,-1.59375,-1.65625,-1.6875,-1.705357143,-1.709821429,-1.785714286,-1.790178571,-1.84375,-1.875,-1.875,-1.924107143,-1.915178571,-1.892857143,-1.959821429,-1.995535714,-1.96875,-2.040178571,-2.102678571,-2.066964286,-2.174107143,-2.272321429,-2.116071429,-2.209821429,-2.205357143,-2.321428571,-2.209821429,-2.339285714,-2.348214286,-2.196428571,-2.3125,-2.455357143,-2.491071429,-2.580357143,-2.5
