maximum-sugar-endowment,minimum-sugar-endowment,initial-population,gini-index,death-ratio,mean-sugar,median-sugar,sd-sugar
20,0,20,0.48574124,0.324561404,92.75,74,86.11673534
20,0,40,0.491333452,0.326894502,70.025,52,63.21249775
20,0,60,0.493126828,0.339215686,62.68333333,50.5,59.83862243
20,0,80,0.516732694,0.381959126,59.95,39,59.33212676
20,0,100,0.514341447,0.419457735,59.98,39,58.46504265
20,0,120,0.475946735,0.415921288,60.44166667,49.5,53.03745241
20,0,140,0.49018297,0.436437546,58,38,52.73416432
20,0,160,0.519261111,0.429314267,49.21875,30.5,49.92531175
20,0,180,0.488979793,0.428406467,47.53333333,35.5,44.56448469
20,0,200,0.506692544,0.440460948,55.39,34.5,52.55930271
20,0,220,0.499375781,0.440277778,53.55454545,39,49.98713741
20,0,240,0.505436112,0.462299135,53.39166667,30,50.35859624
20,0,260,0.495683079,0.466966967,47.51153846,28,44.553164
20,0,280,0.48988771,0.475845411,51.275,35.5,46.41166215
20,0,300,0.491450416,0.482952718,46.57666667,33,43.17287473
20,0,320,0.50780632,0.505480053,46.615625,27,44.48661247
20,0,340,0.501316431,0.525647948,43.26470588,30,41.24758602
20,0,360,0.516735978,0.544794487,39.075,23,38.73662857
20,0,380,0.485838816,0.570565193,39.57894737,29,36.63254863
20,0,400,0.502049726,0.580835796,44.695,32.5,42.30379419
20,0,420,0.479456062,0.582970297,41.7047619,28.5,37.80610596
20,0,440,0.473956353,0.591725287,40,27,35.826461
20,0,460,0.488931023,0.583660714,37.58695652,24,34.94301373
20,0,480,0.476725266,0.592620609,39.15208333,26,35.22329302
20,0,500,0.47748993,0.601392039,38.928,27,35.01231985
20,0,520,0.484730845,0.599045888,35.16923077,24,32.69038228
20,0,540,0.480353628,0.597192931,37.77037037,25,33.98099234
20,0,560,0.483104657,0.595822235,33.76428571,22,31.65429558
20,0,580,0.472631272,0.59816095,34.47241379,22,31.00555855
20,0,600,0.467783552,0.602335429,34.47833333,22,31.00497344
20,0,620,0.474548782,0.606341224,33.17419355,21,30.07092282
20,0,640,0.487133647,0.603964547,33.946875,21,31.76887862
20,0,660,0.482073068,0.608974359,33.05454545,20,30.31438799
20,0,680,0.481063505,0.601954361,32.68676471,21,30.129526
20,0,700,0.49286285,0.614052791,30.03714286,18,28.65863998
20,0,720,0.494351318,0.619157916,29.84861111,18,28.77065077
20,0,740,0.485551736,0.615736781,30.51756757,19,28.09828997
20,0,760,0.502629987,0.620365866,29.36184211,18,27.99754115
20,0,780,0.493851363,0.626169103,28.9,18,27.03841702
20,0,800,0.498459938,0.630859995,29.595,17,28.20763307
20,0,820,0.49780353,0.647580125,28.23536585,17,26.82588854
20,0,840,0.494914505,0.644626702,27.77619048,17,26.20465716
20,0,860,0.496126344,0.654389547,26.89534884,16,25.56127978
20,0,880,0.480980895,0.66956993,28.04772727,17,25.44694889
20,0,900,0.500063045,0.68231705,26.35777778,15,25.09396791
20,0,920,0.505127983,0.697816439,27.47282609,16,25.96333987
20,0,940,0.482309514,0.70965435,26.94680851,17,24.10010496
20,0,960,0.486623061,0.724176038,26.809375,17,24.21855035
20,0,980,0.493445123,0.738342931,25.30918367,16,23.3108259
20,0,1000,0.480119496,0.749249205,25.39,16,22.5691663
20,5,20,0.559623431,0.285266458,47.8,23,61.81858007
20,5,40,0.479109848,0.287925697,66,46.5,58.18758348
20,5,60,0.551703163,0.339,61.65,30,66.901097
20,5,80,0.54999206,0.341062079,59.0375,32,62.57723203
20,5,100,0.487839026,0.381692573,59.14,42.5,54.41164091
20,5,120,0.435422926,0.372417107,61.01666667,49,49.85187864
20,5,140,0.477120567,0.402212564,51.27142857,35.5,47.4884072
20,5,160,0.474506349,0.394351464,53.65,33,48.67349827
20,5,180,0.480007855,0.413397707,51.08333333,37,47.35364103
20,5,200,0.517927498,0.416170903,52.895,34,53.10815716
20,5,220,0.455248176,0.4073335,51.1,34,43.86903506
20,5,240,0.510997346,0.436188811,50.76666667,28,50.17162734
20,5,260,0.483806166,0.440708677,50.01538462,33.5,46.32627024
20,5,280,0.462561541,0.444423826,49.53571429,37,41.66918886
20,5,300,0.481208911,0.46966633,49.08,33.5,44.64973605
20,5,320,0.524923014,0.475832942,42.875,24,43.74960815
20,5,340,0.507742125,0.496392496,42.47647059,29,41.40443066
20,5,360,0.50289267,0.516588314,44.72777778,29,42.9871822
20,5,380,0.481309106,0.549193255,43.93684211,31,39.37025665
20,5,400,0.469709121,0.56162843,43.36,32.5,38.13622069
20,5,420,0.476260639,0.568930804,42.01428571,27,37.85432176
20,5,440,0.482494781,0.578916198,39.29318182,26,35.8160696
20,5,460,0.481199476,0.585512335,38.50217391,26,35.22145928
20,5,480,0.469489131,0.590363557,34.86875,23,31.41741108
20,5,500,0.468193195,0.586279109,36.564,24.5,33.07218534
20,5,520,0.465966395,0.583848935,38.45192308,27,33.86214823
20,5,540,0.464220553,0.582197087,38.62962963,25.5,34.51782702
20,5,560,0.470623938,0.580405003,35.74642857,22,32.40535946
20,5,580,0.472427117,0.594024237,35.25172414,22,32.22297232
20,5,600,0.451007155,0.579507008,37.115,26,31.48773683
20,5,620,0.461394968,0.593866232,35.02741935,23,30.85686728
20,5,640,0.456907487,0.584833397,34.9453125,24,29.96505753
20,5,660,0.458189933,0.593694845,34.45909091,22,30.24020918
20,5,680,0.466539488,0.590785748,30.13235294,19,27.61021796
20,5,700,0.462253335,0.594115299,30.20285714,19,27.43996423
20,5,720,0.475567147,0.59137382,32.11805556,19,29.43895797
20,5,740,0.464953243,0.597765963,30.58108108,19,27.91205343
20,5,760,0.476291347,0.597553964,29.60789474,18,27.53924383
20,5,780,0.484160881,0.603590466,28.45,17,27.39379187
20,5,800,0.474389033,0.608767496,29.11625,18,26.73609469
20,5,820,0.487404934,0.616189582,29.0195122,17,27.5523187
20,5,840,0.479088576,0.622538293,27.17738095,17,25.22066075
20,5,860,0.491236886,0.63454307,26.37906977,15,25.17081165
20,5,880,0.483904914,0.641611366,27.04204545,16,25.24423237
20,5,900,0.497570334,0.65,27.76888889,16,26.2719145
20,5,920,0.492549154,0.66550564,26.46630435,16,24.80950175
20,5,940,0.488930081,0.680467332,25.09042553,15,23.26403784
20,5,960,0.487624986,0.704048728,25.45416667,15,23.47754198
20,5,980,0.480510693,0.716595274,25.75612245,15,23.08957362
20,5,1000,0.477727638,0.733529665,25.914,17,22.89770532
20,10,0,0,0,0,0,0
20,10,20,0.532752613,0.275080906,57.4,44,66.47627198
20,10,40,0.489551699,0.27929374,69.15,47,64.19064154
20,10,60,0.481527679,0.282958199,70.15,49.5,63.32076667
20,10,80,0.472197846,0.340568862,62.675,42,55.72781389
20,10,100,0.450270979,0.365693865,68.64,54,56.35574594
20,10,120,0.449554946,0.405700713,62.25833333,46,53.0038045
20,10,140,0.491903952,0.39574816,50.42142857,31.5,48.48140901
20,10,160,0.443093292,0.395833333,55.4375,42,46.13211647
20,10,180,0.4739739,0.424434389,56.38333333,38,50.58587201
20,10,200,0.469281798,0.421978022,54.72,35,48.95379423
20,10,220,0.447394617,0.408691284,53.25909091,41.5,43.78581283
20,10,240,0.474297901,0.416742081,52.54583333,34.5,47.36299316
20,10,260,0.479873936,0.43508485,53.20384615,32.5,49.24527675
20,10,280,0.480218121,0.44862627,53.21428571,33.5,47.51891315
20,10,300,0.501393655,0.451249133,46.82333333,28,44.77478524
20,10,320,0.482820237,0.462171318,47.9625,32.5,44.42123634
20,10,340,0.495603995,0.492385036,45.28529412,28,43.26775136
20,10,360,0.494821859,0.511871894,41.11388889,25,39.34421806
20,10,380,0.473622085,0.543114221,46.59473684,32,41.71127008
20,10,400,0.471015293,0.550295858,41.195,30,37.27385579
20,10,420,0.459996486,0.569274476,42.91190476,31,37.21291832
20,10,440,0.464062671,0.580625508,39.72954545,28,35.02270061
20,10,460,0.458303427,0.5811801,41.37608696,27,35.96221501
20,10,480,0.453377498,0.577167603,41.17708333,29,35.62838668
20,10,500,0.459424236,0.588540316,37.96,24.5,33.76380294
20,10,520,0.452308799,0.580521216,40.11538462,26,34.60732314
20,10,540,0.455249695,0.575177077,38.63703704,25,33.47861886
20,10,560,0.448278272,0.580934838,38.87142857,26,33.35794764
20,10,580,0.443584614,0.582777085,37.62413793,25,32.10964759
20,10,600,0.454861515,0.585302391,36.105,22,32.03160962
20,10,620,0.455677311,0.587621885,34.63225806,21.5,30.95361465
20,10,640,0.435397293,0.588135593,34.6546875,23,29.24957862
20,10,660,0.45331962,0.584390863,35.38939394,21,30.89423255
20,10,680,0.44509728,0.589287895,36.10294118,23,31.03513127
20,10,700,0.436168275,0.589392239,34.68571429,21,28.97769003
20,10,720,0.444762587,0.589885057,31.80833333,20,27.53870838
20,10,740,0.447838452,0.595688517,32.12567568,19,28.23771392
20,10,760,0.460267106,0.59650913,33.15526316,19,29.49383444
20,10,780,0.443617789,0.593548725,30.53461538,19,26.51146155
20,10,800,0.459490064,0.599806891,30.79125,19,27.78349468
20,10,820,0.44752107,0.606229797,30.33658537,18,26.72062084
20,10,840,0.458270666,0.606520598,28.90238095,17,26.0320696
20,10,860,0.452170957,0.61467253,29.17093023,18,25.36898534
20,10,880,0.460981992,0.616955893,29.23409091,17,26.30610429
20,10,900,0.467964738,0.632460914,28.28888889,16,25.47198266
20,10,920,0.465322328,0.642204539,26.52608696,16,23.80806855
20,10,940,0.462857213,0.666428373,26.81276596,16,23.94080041
20,10,960,0.46117683,0.67418762,27.14375,16,23.63323693
20,10,980,0.468902731,0.694392663,27.12653061,17,23.80621266
20,10,1000,0.478288343,0.715850675,25.324,15,22.95172773
20,15,0,0,0,0,0,0
20,15,20,0.487613169,0.235099338,60.75,38,58.31301651
20,15,40,0.501999102,0.236666667,55.65,28.5,59.45761257
20,15,60,0.492924405,0.296808511,63.71666667,45,59.32447166
20,15,80,0.473096064,0.340507302,55.8875,42.5,52.24285882
20,15,100,0.462831178,0.329974811,57.22,39,50.34940141
20,15,120,0.476300823,0.384500745,67.15833333,43,61.80818741
20,15,140,0.459157362,0.400578752,53.18571429,42.5,47.24428871
20,15,160,0.457735538,0.39092559,59.6375,40.5,51.56683244
20,15,180,0.468691688,0.400950872,58.22222222,42,51.55498833
20,15,200,0.480942399,0.390328152,54.86,33.5,50.45203105
20,15,220,0.477009894,0.421433925,58.01363636,36,52.87639412
20,15,240,0.45881521,0.397093854,54.87083333,33.5,47.48754498
20,15,260,0.456012171,0.412899079,49.2,29,43.52869732
20,15,280,0.476455809,0.429353137,48.88928571,30,45.79131281
20,15,300,0.473827693,0.437906137,47.87333333,29,43.35484707
20,15,320,0.477419827,0.450800534,48.746875,31,44.24881547
20,15,340,0.475739403,0.466490847,48.94411765,33,44.04757211
20,15,360,0.472170195,0.494655836,47.75555556,32,42.52184393
20,15,380,0.479862953,0.519720354,42.93157895,28,39.69229341
20,15,400,0.474650907,0.547169811,43.7025,30,39.43846441
20,15,420,0.464906158,0.570398738,43.12619048,28,38.11145293
20,15,440,0.467265164,0.56795756,40.97727273,25,37.15386259
20,15,460,0.444860117,0.576628352,45.09565217,31.5,37.67611633
20,15,480,0.454651842,0.576985259,39.25416667,26,34.54279339
20,15,500,0.449528354,0.591501819,41.828,28,36.27265951
20,15,520,0.433682235,0.580692387,37.58269231,27,31.60145738
20,15,540,0.455154652,0.585990378,39.04074074,26,34.00395873
20,15,560,0.424047468,0.587401697,36.60357143,25,29.78389646
20,15,580,0.417593421,0.58859196,40.21896552,28,31.71780776
20,15,600,0.415765681,0.586074482,37.2,25,29.57325869
20,15,620,0.430627065,0.58519036,36.8016129,25,30.09201286
20,15,640,0.417079679,0.588799463,37.678125,25,30.05497555
20,15,660,0.429409718,0.597247119,38.06212121,25,31.16261264
20,15,680,0.421242248,0.588657393,35.08088235,22,28.83109492
20,15,700,0.434541307,0.590536354,34.93285714,22,29.79865299
20,15,720,0.426156941,0.592299114,35.17916667,22,28.69565705
20,15,740,0.419222262,0.600673023,34.54324324,22,27.86230439
20,15,760,0.411577199,0.592938446,33.27894737,21,26.82939962
20,15,780,0.426626802,0.593294225,33.94102564,20,28.12869944
20,15,800,0.416780699,0.595789035,32.4925,20.5,26.65019202
20,15,820,0.440834294,0.600394597,32.21829268,20,27.80693788
20,15,840,0.435363153,0.60098256,32.07142857,20,27.10126937
20,15,860,0.447736594,0.610087386,30.92325581,18,27.35045985
20,15,880,0.441269894,0.611335281,29.15113636,18,25.49069961
20,15,900,0.44020702,0.624592725,29.72222222,18,25.57530606
20,15,920,0.448232088,0.627210646,28.11086957,17,24.63263693
20,15,940,0.442306009,0.638334889,27.72765957,17,24.11987017
20,15,960,0.450558793,0.656102714,27.284375,17,23.50181067
20,15,980,0.455883454,0.670693194,26.9244898,16,23.54337514
20,15,1000,0.455101949,0.68344502,26.778,17,22.91706587
20,20,0,0.442306009,0.638334889,30.47765957,20,24.89809969
20,20,20,0.441530876,0.654295187,27.66326531,19,23.12794448
20,20,40,0.429790163,0.6375613,29.440625,20,23.94363854
20,20,60,0.435830778,0.670001545,28.241,19,23.57483174
20,20,80,0.42556849,0.622310826,29.45744681,20,24.39158049
20,20,100,0.429282781,0.649284639,29.45918367,20,23.80224467
20,20,120,0.42839009,0.6659907,27.791,20,22.57274569
20,20,140,0.421068016,0.619196948,30.05957447,20,24.49469447
20,20,160,0.426829964,0.646114933,29.34285714,20,23.59270502
20,20,180,0.425137148,0.663124873,28.378,20,22.7763447
20,20,200,0.425220369,0.618105816,28.10212766,20,23.07750048
20,20,220,0.440591479,0.645104117,28.90102041,20,23.98397914
20,20,240,0.438423225,0.660408373,28.219,20,23.39714652
20,20,260,0.420768665,0.616117332,29.96382979,20,24.4388082
20,20,280,0.428698399,0.643970185,28.93979592,20,23.82875251
20,20,300,0.431322916,0.660339265,27.933,20,22.66106871
20,20,320,0.423010617,0.616360549,29.69361702,20,24.15374437
20,20,340,0.441672748,0.642600889,28.30612245,20,23.85807036
20,20,360,0.430298144,0.616420595,29.44574468,19,24.25117572
20,20,380,0.449027085,0.659064308,26.509,19,22.71836356
20,20,400,0.427017645,0.641876674,28.10714286,20,22.91811043
20,20,420,0.426235825,0.616031161,30.33723404,20,24.94321766
20,20,440,0.433587752,0.659066306,27.498,20,22.45886009
20,20,460,0.443109174,0.641724777,26.95306122,18,23.18883358
20,20,480,0.428990973,0.615769252,29.49787234,20,24.61981409
20,20,500,0.435231938,0.658681699,28.956,20,23.89089448
20,20,520,0.427047931,0.641473293,28.39183673,20,23.13908594
20,20,540,0.427274905,0.61588988,29.61808511,20,24.04180537
20,20,560,0.421394654,0.65827296,27.908,20,22.23533103
20,20,580,0.431447732,0.641174561,26.80204082,19,22.12674965
20,20,600,0.423864357,0.615738708,30.3606383,20,24.56273062
20,20,620,0.432788644,0.657675043,27.139,19,22.70456289
20,20,640,0.417821935,0.61561387,30.67021277,20,24.41053226
20,20,660,0.443161562,0.640604003,28.23877551,20,23.98752924
20,20,680,0.431402249,0.6571641,28.102,20,22.73865965
20,20,700,0.422203474,0.615637309,28.31170213,19,23.48814468
20,20,720,0.43656328,0.640574441,28.87755102,19,24.2325157
20,20,740,0.423302076,0.657148793,26.874,19.5,21.82834397
20,20,760,0.41784285,0.615615114,29.66489362,20,23.93306787
20,20,780,0.432137833,0.639933123,29.01632653,20,23.79027661
20,20,800,0.440067423,0.65685131,28.032,19,23.70423732
20,20,820,0.417144999,0.615418658,29.75638298,20,24.04015127
20,20,840,0.433791912,0.639835905,28.46530612,20,23.52313577
20,20,860,0.442979762,0.656395206,27.967,20,23.37961757
20,20,880,0.425336232,0.61519215,29.22978723,20,24.29053743
20,20,900,0.428512119,0.639819119,27.79081633,19,23.31553155
20,20,920,0.429392097,0.656397704,26.422,19,21.98811937
20,20,940,0.421955134,0.615189011,30.6893617,20,24.83503172
20,20,960,0.433005315,0.639664905,28.92959184,20,23.76420906
20,20,980,0.438007252,0.656208252,29.508,20,24.29135661
20,20,1000,0.431161731,0.615181473,30.86276596,20,25.23515173
25,0,20,0.474223602,0.329446064,80.5,60.5,71.21391053
25,0,40,0.408764622,0.30873494,70.525,60.5,52.49175149
25,0,60,0.500637523,0.352997146,70.15,47,67.42700384
25,0,80,0.480159004,0.379163714,72.325,58,65.51601891
25,0,100,0.468820187,0.393922341,59.84,49.5,52.14504247
25,0,120,0.482907029,0.410574713,61.25,41.5,56.13043782
25,0,140,0.461427569,0.415204678,61.08571429,46.5,51.64829675
25,0,160,0.483154479,0.415628158,55.25625,40.5,51.54240446
25,0,180,0.485862567,0.437681159,56.37777778,38,51.24256649
25,0,200,0.489544521,0.438216893,48.685,30,45.35682953
25,0,220,0.482259405,0.436170213,55.67727273,37,50.50657023
25,0,240,0.50252995,0.454853752,52.86666667,35,49.72113588
25,0,260,0.481713469,0.455993783,51.73076923,31,46.55835189
25,0,280,0.498900522,0.453437614,49.33928571,28.5,48.00465807
25,0,300,0.493618718,0.46978977,46.25333333,28.5,43.01678706
25,0,320,0.492107251,0.489102271,42.653125,27,40.33863309
25,0,340,0.464217241,0.529738518,47.28529412,34.5,40.95264286
25,0,360,0.482762673,0.520942408,43.72777778,28,40.50445562
25,0,380,0.502090976,0.552765605,44.4,28,42.12217436
25,0,400,0.480230741,0.560323797,43.9075,31,39.78720268
25,0,420,0.488644063,0.581734223,41.13095238,28,37.92108996
25,0,440,0.491671608,0.583793738,40.42045455,27,38.15187298
25,0,460,0.470858658,0.580995137,40.9,27,36.12274523
25,0,480,0.464146092,0.594319261,39.44791667,28,34.90370583
25,0,500,0.467692877,0.592583416,40.57,29,35.42110118
25,0,520,0.457240037,0.591993051,38.89807692,26,33.48072226
25,0,540,0.465196199,0.587638306,36.74074074,24,32.26294174
25,0,560,0.462109779,0.593210503,35.72678571,24,31.68492015
25,0,580,0.45132661,0.597151435,37.90517241,26,32.10582094
25,0,600,0.466265226,0.602921822,34.16166667,23.5,30.22192038
25,0,620,0.479714152,0.591757134,31.95483871,23,29.45209784
25,0,640,0.463255626,0.598908595,34.3,24,29.93243304
25,0,660,0.461182319,0.60558123,32.36818182,23,28.51162561
25,0,680,0.454437489,0.608924485,32.45147059,22,27.8953018
25,0,700,0.46444843,0.616111415,32.25857143,22,28.61470651
25,0,720,0.481297848,0.61078037,31.74861111,21,29.10499669
25,0,740,0.457717013,0.610221804,31.86351351,21,27.89185608
25,0,760,0.471475129,0.61629256,31.68815789,21,28.14336283
25,0,780,0.490631769,0.61691469,31.33974359,20,29.11446508
25,0,800,0.477953912,0.626188459,30.96,21,28.02012329
25,0,820,0.484018757,0.628850385,30.28414634,20,27.82420819
25,0,840,0.486496069,0.63350669,27.66547619,18,25.93392628
25,0,860,0.475353054,0.647769869,28.41046512,19,25.65713996
25,0,880,0.479038212,0.656969648,28.01363636,18,25.72767677
25,0,900,0.476973967,0.665575839,28.46777778,19,25.61914228
25,0,920,0.473941968,0.677383803,27.81630435,19,24.70901285
25,0,940,0.473642264,0.693943346,28.25425532,19,24.84842727
25,0,960,0.475241864,0.707694968,26.509375,18,23.58553125
25,0,980,0.460258453,0.721329859,26.35102041,18,22.5949195
25,0,1000,0.467220027,0.731967291,26.924,19,23.1511598
25,5,20,0.450451264,0.277955272,73.05,64,57.89416387
25,5,40,0.459669503,0.283931357,76.4,60,65.73248036
25,5,60,0.49311756,0.272727273,59.73333333,41.5,57.95523306
25,5,80,0.513100251,0.330514988,69.7625,47.5,68.93589827
25,5,100,0.473414861,0.361244019,64.6,48.5,58.31592814
25,5,120,0.48258303,0.400469484,57.29166667,42.5,51.34401945
25,5,140,0.475417731,0.40203252,59.11428571,42.5,53.56057362
25,5,160,0.477330993,0.404778637,47.84375,29.5,45.60378265
25,5,180,0.450309643,0.406365884,54.82222222,40.5,46.10967682
25,5,200,0.480722326,0.407938258,53.3,35,49.65063876
25,5,220,0.477858348,0.413000494,52.42727273,35,47.9181111
25,5,240,0.498115871,0.420446852,52.77083333,32.5,49.38358085
25,5,260,0.484107993,0.432080925,48.13461538,29.5,44.64057612
25,5,280,0.461850802,0.429612582,53.26428571,36,45.70163651
25,5,300,0.482041543,0.456551724,45.89666667,26,42.37181324
25,5,320,0.480981911,0.478946538,45.825,27,41.63884881
25,5,340,0.483682191,0.487717731,46.88235294,33,42.98587592
25,5,360,0.479036878,0.516369048,42.56666667,28.5,38.48388586
25,5,380,0.480924841,0.528158295,42.49736842,28.5,39.31179059
25,5,400,0.472874712,0.553079795,42.3325,29,37.97264473
25,5,420,0.452364365,0.571968062,38.27619048,27,33.30419433
25,5,440,0.485193402,0.578282571,41.02272727,25,38.39465879
25,5,460,0.475164705,0.578607253,39.89782609,27,36.77643101
25,5,480,0.44878163,0.587545126,38.47708333,29,33.36812287
25,5,500,0.443875105,0.57928266,40.386,28,33.45557584
25,5,520,0.455778032,0.585481064,40.33653846,26,34.69704017
25,5,540,0.458422681,0.583300356,36.88518519,25,32.63672202
25,5,560,0.461337629,0.587955626,38.19821429,26,33.713382
25,5,580,0.459106412,0.581439812,36.98965517,24,32.45631947
25,5,600,0.447927968,0.58270438,37.60666667,26,31.71690231
25,5,620,0.447311554,0.582041871,34.76935484,25,29.89210587
25,5,640,0.435818431,0.589596506,35.103125,24,29.45294631
25,5,660,0.446159262,0.586296673,34.72272727,24,29.62953503
25,5,680,0.446290846,0.594235437,33.84558824,23.5,28.99755682
25,5,700,0.447058163,0.588081981,32.91571429,23,28.17658468
25,5,720,0.461967055,0.589983363,33.54583333,23,29.57587276
25,5,740,0.454558686,0.596903922,32.01891892,22,27.93738735
25,5,760,0.448397102,0.603708972,32.65921053,22,28.19671945
25,5,780,0.454500294,0.603139361,30.89358974,21,27.07471164
25,5,800,0.451544203,0.598368595,32.30125,22,27.56669915
25,5,820,0.449014966,0.607221273,31.30731707,21,26.56846745
25,5,840,0.453940747,0.623979213,29.76309524,20,25.73195136
25,5,860,0.461119471,0.61910247,29.93837209,20,26.34595072
25,5,880,0.477044033,0.633525098,30.15227273,19,27.37660485
25,5,900,0.462777799,0.637591398,29.07222222,19,25.3606315
25,5,920,0.468367245,0.652347611,27.90434783,18,24.70768346
25,5,940,0.47269161,0.665424119,27.09574468,18,24.40096768
25,5,960,0.462959329,0.68359953,27.73333333,18.5,23.97073584
25,5,980,0.469594789,0.698838606,26.37857143,18,23.27831675
25,5,1000,0.470577289,0.71411171,27.035,18,23.76966074
25,10,20,0.495060484,0.208053691,49.6,26,49.46492644
25,10,40,0.512962038,0.239130435,75.075,35.5,76.18815693
25,10,60,0.47351392,0.316337149,73.83333333,55,63.5695713
25,10,80,0.495629939,0.326848249,71.1875,53,67.28949243
25,10,100,0.484260753,0.343520782,59.52,38.5,55.46451773
25,10,120,0.431553345,0.395843403,63.24166667,48,50.35837881
25,10,140,0.475050173,0.397620025,50.33571429,29.5,45.33514061
25,10,160,0.476422056,0.406894101,58.75625,37,53.68739553
25,10,180,0.477329333,0.393705845,59.87777778,37,54.30224288
25,10,200,0.46320462,0.419087137,50.435,32,45.04052642
25,10,220,0.476084501,0.418200151,52.68636364,34.5,48.83806805
25,10,240,0.475175599,0.410250464,53.4875,30,48.79827671
25,10,260,0.47147455,0.433611691,51.56923077,34,45.75069904
25,10,280,0.454204891,0.441413753,52.11071429,35,43.99045057
25,10,300,0.473993623,0.452276323,48.78333333,28,44.51000101
25,10,320,0.479410355,0.456765677,45.63125,26.5,42.43351752
25,10,340,0.474478469,0.470714835,51.9,36.5,46.01540719
25,10,360,0.468451281,0.49610316,40.58611111,27,37.47709906
25,10,380,0.47514938,0.519195372,44.50526316,30,40.29734435
25,10,400,0.462360897,0.543076174,46.9975,34,40.79464427
25,10,420,0.44904715,0.556138151,43.51428571,30,36.51144635
25,10,440,0.45105033,0.562022593,41.48636364,28,35.77377408
25,10,460,0.468381883,0.577384523,42.14565217,29,37.38113307
25,10,480,0.425693959,0.582784572,41.74166667,30,33.96860784
25,10,500,0.453758827,0.579676047,40.502,28,35.20239215
25,10,520,0.426323514,0.578716071,38.175,27.5,31.08230962
25,10,540,0.425377024,0.584518555,38.34814815,27,31.03210822
25,10,560,0.42151062,0.586672916,37.7375,26,30.49626542
25,10,580,0.422621864,0.584543255,40.91724138,28,32.80433508
25,10,600,0.437566726,0.587057122,38.61166667,25.5,32.32520785
25,10,620,0.436299788,0.585070659,38.47741935,25.5,32.24263535
25,10,640,0.429076174,0.585571602,39.1375,27,31.99016623
25,10,660,0.424308487,0.592256737,36.34848485,24.5,29.74162507
25,10,680,0.419860531,0.585653105,34.04852941,23,27.77835158
25,10,700,0.420059583,0.592639517,34.38857143,24,28.20866223
25,10,720,0.430224157,0.591397218,34.37777778,24,28.38164416
25,10,740,0.437146082,0.597108488,33.84324324,22,28.8532711
25,10,760,0.435232938,0.592101629,33.75526316,22,28.57559327
25,10,780,0.427295904,0.597523881,34.10512821,23,28.02715947
25,10,800,0.433159626,0.591758329,33.77625,22,27.80440689
25,10,820,0.442052063,0.599383589,31.88170732,21,27.23984561
25,10,840,0.446163426,0.602019704,30.16785714,20,26.09781116
25,10,860,0.433719187,0.610937352,31.0255814,21,25.83473574
25,10,880,0.45221306,0.615690444,30.68863636,20,26.813702
25,10,900,0.445429388,0.620480302,31.11666667,20,26.25736297
25,10,920,0.446762737,0.632186903,28.22717391,18,24.3098318
25,10,940,0.445310366,0.642851153,26.69893617,18,23.16987778
25,10,960,0.457448667,0.658640055,28.35,18,24.5570647
25,10,980,0.457169658,0.67165813,27.58367347,19,23.68447121
25,10,1000,0.444776108,0.691019844,26.879,19,22.31560766
25,15,20,0.422588832,0.190140845,49.25,35.5,40.09839871
25,15,40,0.425,0.242685026,81.525,75,63.55453443
25,15,60,0.458200538,0.29386437,76.35,64,67.70119419
25,15,80,0.469111932,0.301932367,64.325,43,58.02417109
25,15,100,0.509181173,0.364756624,62.04,40,60.44664063
25,15,120,0.465012979,0.364329268,59.925,39,55.02530548
25,15,140,0.440162826,0.384517227,60.35,44.5,50.82101828
25,15,160,0.49234308,0.389256806,55.3625,31.5,54.21718351
25,15,180,0.432234553,0.405596655,59.07222222,41,46.89296389
25,15,200,0.443953682,0.405560332,57.105,38,47.73317773
25,15,220,0.465619945,0.414157014,61.30909091,40,54.25985935
25,15,240,0.43072335,0.403929085,49.25,31.5,41.13214748
25,15,260,0.459221844,0.417479939,55.68846154,35.5,48.92511674
25,15,280,0.440295282,0.427612088,50.76428571,35,42.1877712
25,15,300,0.452659763,0.43615075,46.99666667,28.5,41.58960977
25,15,320,0.451952292,0.453774385,48.365625,31,42.16054634
25,15,340,0.474467184,0.46354494,44.51764706,27,40.29811088
25,15,360,0.471575206,0.479634002,48.15555556,29.5,43.83386237
25,15,380,0.474589497,0.505781526,47.65789474,28,42.597011
25,15,400,0.450836107,0.520556691,40.56,28,34.85036254
25,15,420,0.445611919,0.558313817,45.67619048,31,38.20875838
25,15,440,0.46064977,0.561798988,44.35454545,28,38.90244474
25,15,460,0.438807902,0.568141221,44.54347826,31,37.39700833
25,15,480,0.425638434,0.578860205,41.48333333,30,34.00417102
25,15,500,0.413246317,0.589336515,42.628,33,33.25009404
25,15,520,0.428368358,0.574902031,42.91153846,32,34.35421099
25,15,540,0.422389201,0.582492154,41.83518519,30,33.83218247
25,15,560,0.423468587,0.580521909,38.67142857,28.5,31.24980266
25,15,580,0.414086663,0.592061657,39.05689655,27,31.08473912
25,15,600,0.419379572,0.589483053,41.39166667,27,33.22878045
25,15,620,0.419494078,0.584826891,37.96451613,26,30.45140251
25,15,640,0.420555157,0.586903855,38.675,26,31.22286991
25,15,660,0.397361257,0.585263017,37.88030303,27,28.56102653
25,15,680,0.404190447,0.588371943,37.34705882,25,29.05994247
25,15,700,0.413416723,0.58301863,37.55,25,29.9954038
25,15,720,0.405488586,0.586649629,36.4375,25,28.72698178
25,15,740,0.420289498,0.587464756,36.28108108,24,29.36613938
