maximum-sugar-endowment,minimum-sugar-endowment,initial-population,gini-index,survival-ratio,mean-sugar,median-sugar,sd-sugar
45,10,180,0.346178696,0.644444444,1487.043103,1555.5,900.6327089
45,10,200,0.336645904,0.625,1387.248,1461,815.6595951
45,10,220,0.345120367,0.540909091,1372.722689,1336,828.1635588
45,10,240,0.356740464,0.558333333,1396.514925,1448.5,875.1221331
45,10,260,0.354979322,0.596153846,1354.129032,1364,838.7569785
45,10,280,0.369356799,0.625,1280.931429,1265,829.8452188
45,10,300,0.36863661,0.613333333,1247.108696,1219.5,809.696367
45,10,320,0.379918112,0.603125,1165.875648,1148,777.3308465
45,10,340,0.393784289,0.579411765,1162.507614,1172,803.7798372
45,10,360,0.40870724,0.597222222,1147.381395,1138,826.1719705
45,10,380,0.364406135,0.565789474,1246.325581,1197,802.506579
45,10,400,0.395698919,0.595,1169.184874,1094.5,822.934345
45,10,420,0.387425488,0.566666667,1146.554622,1087,784.2188373
45,10,440,0.392040288,0.536363636,1113.254237,1098,770.2354123
45,10,460,0.368797345,0.552173913,1148.023622,1097.5,749.4388938
45,10,480,0.342600123,0.533333333,1232.382813,1093.5,752.8914264
45,10,500,0.383327595,0.54,1128.144444,1086,765.0466064
45,10,520,0.334774901,0.515384615,1217.563433,1067,726.7559542
45,10,540,0.354472146,0.496296296,1172.914179,1079.5,740.236259
45,10,560,0.346897631,0.485714286,1162.955882,1063,715.2954683
45,10,580,0.311202646,0.493103448,1211.895105,1067,670.9129545
45,10,600,0.306774706,0.473333333,1194.348592,1032,653.0212809
45,10,620,0.298129316,0.45,1265.602151,1046,679.0835732
45,10,640,0.276861551,0.478125,1204.114379,1002.5,594.7717705
45,10,660,0.283941688,0.463636364,1210.20915,993,613.4128143
45,10,680,0.312588202,0.457352941,1127.797428,995,622.9237882
45,10,700,0.330157068,0.465714286,1106.865031,1001,641.0131405
45,10,720,0.315626877,0.455555556,1115.557927,974,619.8743606
45,10,740,0.296619824,0.441891892,1174.360856,1164,612.825172
45,10,760,0.301525218,0.430263158,1139.211009,955,608.1267335
45,10,780,0.309777305,0.43974359,1077.300292,876,591.1349082
45,10,800,0.322937687,0.44875,1048.103064,823,599.4713248
45,10,820,0.326072067,0.451219512,961.7189189,756.5,555.8646693
45,10,840,0.335773549,0.439285714,1006.132791,855,592.2746189
45,10,860,0.365837955,0.46744186,959.2587065,760,620.9834552
45,10,880,0.335650933,0.426136364,1030.328,863,609.1293837
45,10,900,0.36170882,0.45,926.0493827,770,587.101858
45,10,920,0.366703347,0.456521739,895.7428571,722.5,577.3481931
45,10,940,0.364362084,0.431914894,881.6453202,704.5,565.5328241
45,10,960,0.365598879,0.429166667,897.7087379,653.5,581.3979483
45,10,980,0.369951354,0.451020408,856.7850679,615,559.8253505
45,10,1000,0.374307138,0.441,834.2517007,654,550.2446172
45,15,20,0.327100511,0.8,1737.5625,1883.5,1052.635421
45,15,40,0.310315313,0.7,1849.714286,1999,1050.503719
45,15,60,0.368930815,0.55,1443.757576,1269,959.8792903
45,15,80,0.329296657,0.675,1778.203704,1959.5,1050.761097
45,15,100,0.29776745,0.68,1615.426471,1825.5,856.1953208
45,15,120,0.308522377,0.558333333,1731.104478,1871,944.6877171
45,15,140,0.336410688,0.628571429,1560.454545,1793,921.3879574
45,15,160,0.363955704,0.63125,1371,1330,873.1829476
45,15,180,0.332258169,0.588888889,1461.301887,1584.5,849.5520744
45,15,200,0.317075545,0.64,1417.789063,1537,786.3350516
45,15,220,0.32853586,0.590909091,1492.569231,1471,858.534536
45,15,240,0.41353003,0.629166667,1159.768212,1243,840.1489348
45,15,260,0.372740416,0.65,1270.005917,1318,831.8055698
45,15,280,0.420360069,0.614285714,1139.906977,1134.5,840.9752989
45,15,300,0.394838236,0.59,1229.491525,1274,851.0601952
45,15,320,0.37475309,0.596875,1246.08377,1218,819.4179984
45,15,340,0.400887376,0.535294118,1128.967033,1127.5,794.0739135
45,15,360,0.361050972,0.583333333,1239.738095,1194,786.604582
45,15,380,0.386969052,0.581578947,1176.40724,1130,804.7570592
45,15,400,0.375314149,0.5775,1153.87013,1140,761.3940364
45,15,420,0.378505211,0.576190476,1146.946281,1086,768.6942485
45,15,440,0.374758544,0.547727273,1165.817427,1114,772.3790357
45,15,460,0.408254832,0.547826087,1071.801587,1046.5,774.5889903
45,15,480,0.393331442,0.533333333,1094.121094,1082,762.5905314
45,15,500,0.352291532,0.52,1135.834615,1057,706.8573876
45,15,520,0.33964789,0.517307692,1203.345725,1059,728.3451926
45,15,540,0.381524014,0.494444444,1047.891386,1026,707.284827
45,15,560,0.313445118,0.498214286,1204.860215,1061,673.0754219
45,15,580,0.292604806,0.470689655,1236.956044,1071,648.3552366
45,15,600,0.337853458,0.471666667,1151.088339,1023,691.7622495
45,15,620,0.318924206,0.45483871,1203.957447,1047,686.8675959
45,15,640,0.272416143,0.4609375,1239.39322,1004,609.9488057
45,15,660,0.3007133,0.471212121,1193.758842,1019,637.8028033
45,15,680,0.299979197,0.447058824,1175.032895,1011,625.940158
45,15,700,0.285137197,0.432857143,1179.914191,979,601.4709557
45,15,720,0.273304162,0.4375,1203.847619,1024,585.7393517
45,15,740,0.294978662,0.42972973,1163.783019,968,611.2441365
45,15,760,0.342715116,0.423684211,1088.31677,975.5,657.6436595
45,15,780,0.343921309,0.457692308,1018.072829,906,614.240474
45,15,800,0.328911749,0.44,1043.085227,923,601.5279818
45,15,820,0.327533994,0.441463415,1073.577348,882,620.6482545
45,15,840,0.341904491,0.427380952,995.6267409,807,603.4046281
45,15,860,0.344129642,0.439534884,970.8677249,799,589.5975235
45,15,880,0.346159347,0.45,984.6792929,821,598.7689782
45,15,900,0.34327696,0.436666667,948.7633588,752,573.7222515
45,15,920,0.362881027,0.457608696,893.5581948,705,570.7739479
45,15,940,0.34731258,0.454255319,890.1124122,644,546.3096265
45,15,960,0.358013363,0.44375,910.7042254,755.5,572.3651338
45,15,980,0.358896591,0.42244898,889.3140097,708,561.2411168
45,15,1000,0.362448228,0.437,859.6636156,621,552.0532599
45,20,20,0.379413037,0.9,1328.944444,1958.5,969.7476611
45,20,40,0.359968549,0.675,1500.148148,1022,992.4037137
45,20,60,0.300293307,0.65,1800.641026,1991,982.5194919
45,20,80,0.253754904,0.625,1923.92,1984.5,874.5715882
45,20,100,0.242737856,0.62,1914.83871,1955.5,833.4414176
45,20,120,0.31787568,0.625,1634.706667,1677,913.9483511
45,20,140,0.310968812,0.635714286,1650.303371,1738,899.017853
45,20,160,0.359469885,0.6375,1453.137255,1621,915.0956238
45,20,180,0.359395106,0.588888889,1318.764151,1298,830.5727175
45,20,200,0.334942897,0.56,1407.803571,1495,824.8591891
45,20,220,0.297904759,0.609090909,1483.19403,1480.5,776.7154043
45,20,240,0.354387014,0.608333333,1295.623288,1345.5,802.8786754
45,20,260,0.367470024,0.661538462,1247.284884,1260.5,802.5751501
45,20,280,0.393923364,0.607142857,1130.3,1099.5,781.04599
45,20,300,0.404926599,0.553333333,1178.891566,1190,836.0604228
45,20,320,0.395675868,0.553125,1253.242938,1280,875.0344816
45,20,340,0.385708584,0.626470588,1144.431925,1182,778.3316648
45,20,360,0.380184153,0.586111111,1195.805687,1147,800.660302
45,20,380,0.375484188,0.594736842,1171.79646,1126,775.9957636
45,20,400,0.390909353,0.575,1128.734783,1111,779.9931665
45,20,420,0.39824125,0.554761905,1104.759657,1097,774.6319887
45,20,440,0.404422979,0.527272727,1094.728448,1093,780.9226641
45,20,460,0.379549429,0.552173913,1115.653543,1059.5,750.3189138
45,20,480,0.332460325,0.54375,1180.061303,1079,700.0575059
45,20,500,0.389818378,0.522,1070.015326,1037,739.6669467
45,20,520,0.384872893,0.505769231,1123.965779,1062,766.5481981
45,20,540,0.354189387,0.494444444,1140.734082,1048,717.7664503
45,20,560,0.344255343,0.476785714,1175.76779,1058,717.7105612
45,20,580,0.306208547,0.479310345,1192.503597,1023,651.7046559
45,20,600,0.287437174,0.471666667,1264.031802,1051,654.2535531
45,20,620,0.282566273,0.462903226,1201.254355,1006,608.3600288
45,20,640,0.28529651,0.4625,1240.871622,1009,635.5987945
45,20,660,0.290678594,0.46969697,1213.4,1046,627.6701007
45,20,680,0.29653723,0.470588235,1196.234375,1105.5,630.4817569
45,20,700,0.28305131,0.487142857,1178.369501,1304,591.9196722
45,20,720,0.299543344,0.416666667,1196.32,1036,639.4738203
45,20,740,0.323372082,0.452702703,1101.686567,957,627.8634622
45,20,760,0.300925711,0.435526316,1158.250755,1074,615.2336097
45,20,780,0.299406655,0.423076923,1137.239394,974,602.4655777
45,20,800,0.331750562,0.4575,994.6120219,767,585.9600643
45,20,820,0.327474776,0.452439024,999.2264151,759,579.9113515
45,20,840,0.320554039,0.423809524,1070.789326,846,608.4582067
45,20,860,0.338509025,0.45,1012.896641,1044,599.8586661
45,20,880,0.336389744,0.45,990.6944444,1094.5,589.2252756
45,20,900,0.35350558,0.451111111,916.8571429,666.5,574.2212326
45,20,920,0.363661308,0.454347826,880.5956938,634,566.9230694
45,20,940,0.338877062,0.430851064,914.2074074,648,550.8532099
45,20,960,0.350150449,0.410416667,897.2664975,674,556.775584
45,20,980,0.380016345,0.443877551,830.8252874,630,556.629738
45,20,1000,0.369038637,0.418,885.3181818,642,578.8387753
45,25,20,0.340364382,0.7,1425.142857,1970.5,938.802335
45,25,40,0.349429754,0.825,1739.848485,1999,1098.173259
45,25,60,0.338390211,0.7,1602.880952,1949,974.9019263
45,25,80,0.314529872,0.65,1739.615385,1936.5,971.1779012
45,25,100,0.28852022,0.69,1722.84058,1855,877.3530315
45,25,120,0.292401846,0.633333333,1684.157895,1802.5,866.5326776
45,25,140,0.296896728,0.621428571,1601.494253,1592,835.1477779
45,25,160,0.295338943,0.625,1617.75,1629,837.9269438
45,25,180,0.306689451,0.566666667,1557.313725,1592,835.0465924
45,25,200,0.335923154,0.585,1450.316239,1484,849.8303649
45,25,220,0.361564562,0.586363636,1284.620155,1359,811.1363961
45,25,240,0.374546743,0.641666667,1264.590909,1326.5,829.122803
45,25,260,0.395964924,0.646153846,1158.363095,1114.5,801.542162
45,25,280,0.366600364,0.628571429,1216.6875,1210,782.6460313
45,25,300,0.379921303,0.586666667,1181.482955,1188,788.2960646
45,25,320,0.379647414,0.5625,1227.622222,1275.5,816.0785724
45,25,340,0.373003663,0.6,1241.617647,1285,814.492408
45,25,360,0.385867304,0.575,1148.091787,1130,779.1878123
45,25,380,0.376155151,0.576315789,1161.219178,1135,770.9064529
45,25,400,0.413204771,0.6175,1100.137652,1068,805.7300061
45,25,420,0.391324171,0.538095238,1105.924779,1069.5,760.0952154
45,25,440,0.353218609,0.559090909,1208.223577,1103,758.7009647
45,25,460,0.379010384,0.547826087,1112.126984,1079.5,746.2397421
45,25,480,0.353804199,0.5375,1149.155039,1067.5,723.6920519
45,25,500,0.357384214,0.504,1186.464286,1107.5,751.622136
45,25,520,0.355783285,0.498076923,1202.779923,1100,758.9393876
45,25,540,0.346000325,0.477777778,1212.267442,1102,746.5465668
45,25,560,0.343531917,0.4875,1146.32967,1046,701.0140353
45,25,580,0.342958486,0.484482759,1164.629893,1038,708.2913936
45,25,600,0.338307296,0.465,1188.774194,1039,716.8802384
45,25,620,0.27731402,0.464516129,1277.059028,1059,635.0876644
45,25,640,0.292105737,0.440625,1235.570922,1027.5,646.0998102
45,25,660,0.30818581,0.45,1213.956229,1017,665.321418
45,25,680,0.332277371,0.445588235,1122.221122,995,659.1217722
45,25,700,0.305496476,0.452857143,1110.466877,997,599.0410187
45,25,720,0.317432229,0.466666667,1068.752976,959,596.6431882
45,25,740,0.326057364,0.475675676,1056.96875,923,606.0838674
45,25,760,0.311149017,0.434210526,1117.166667,1028.5,608.8514071
45,25,780,0.303745746,0.426923077,1120.915916,944,601.7106128
45,25,800,0.31798692,0.45625,1039.20274,809,584.6213412
45,25,820,0.32820559,0.453658537,1016.994624,839.5,586.6991818
45,25,840,0.349351598,0.427380952,1004.94429,829,620.7111008
45,25,860,0.338447709,0.445348837,973.229765,782,579.7488755
45,25,880,0.339027602,0.436363636,933.8541667,763,557.903788
45,25,900,0.3297523,0.405555556,1051.8,845,613.0648783
45,25,920,0.364104504,0.431521739,913.7607053,706,588.7576637
45,25,940,0.330544148,0.424468085,956.3007519,712,558.3892752
45,25,960,0.347288539,0.432291667,918.0963855,666,563.3413904
45,25,980,0.385501965,0.42755102,857.5322196,663,583.6350746
45,25,1000,0.377651944,0.45,822.6911111,606.5,548.9887485
45,30,20,0.326548882,0.7,1637.285714,2006.5,1000.909696
45,30,40,0.439422702,0.725,1543.689655,1758,1232.122939
45,30,60,0.327342103,0.616666667,1633.081081,1928,963.2129215
45,30,80,0.333669882,0.7375,1777.830508,1969,1062.411751
45,30,100,0.328413668,0.63,1635.904762,1775,948.826282
45,30,120,0.344363189,0.633333333,1509.039474,1458.5,917.7478149
45,30,140,0.289654832,0.65,1494.505495,1633,767.0468097
45,30,160,0.343197894,0.63125,1458.128713,1470,873.0391476
45,30,180,0.304566792,0.605555556,1507.633028,1564,801.9287128
45,30,200,0.361718783,0.575,1377.852174,1387,871.1938093
45,30,220,0.369236618,0.631818182,1328.47482,1345,856.3631673
45,30,240,0.312739497,0.608333333,1399.90411,1426.5,767.1709635
45,30,260,0.354401562,0.596153846,1328.070968,1249,824.437243
45,30,280,0.380153938,0.628571429,1277.005682,1282.5,852.6993005
45,30,300,0.334336839,0.546666667,1323.859756,1306,777.5154143
45,30,320,0.362251195,0.571875,1258.31694,1243,801.9157338
45,30,340,0.381824946,0.558823529,1205.178947,1209.5,806.9601261
45,30,360,0.404537404,0.6,1120.078704,1136,799.4821861
45,30,380,0.405704044,0.584210526,1174.792793,1174,844.8786319
45,30,400,0.397824198,0.5725,1087.183406,1067,765.0107851
45,30,420,0.356266511,0.55,1209.480519,1118,762.4230187
45,30,440,0.382868318,0.538636364,1152.729958,1128,782.0858755
45,30,460,0.375981452,0.547826087,1149.765873,1109.5,766.2106094
45,30,480,0.382496701,0.5125,1144.292683,1091,775.3054353
45,30,500,0.365898174,0.518,1181.544402,1106,770.4541403
45,30,520,0.393334267,0.523076923,1065.852941,1041,737.1393499
45,30,540,0.349684253,0.488888889,1177.242424,1065.5,731.93257
45,30,560,0.33652541,0.475,1176.323308,1075,701.4069532
45,30,580,0.315505066,0.475862069,1212.054348,1054.5,680.5417633
45,30,600,0.347421245,0.458333333,1159.763636,1047,714.2764846
45,30,620,0.294005891,0.477419355,1219.287162,1028.5,640.4897347
45,30,640,0.322034112,0.471875,1175.794702,1045,669.8699514
45,30,660,0.297485195,0.459090909,1186.788779,1036,624.1825661
45,30,680,0.301513257,0.476470588,1149.058642,913.5,619.9006559
45,30,700,0.305423794,0.441428571,1128.032362,984,608.6542524
45,30,720,0.314629293,0.468055556,1102.908012,894,616.4700301
45,30,740,0.30490726,0.451351351,1112.206587,945.5,599.8533573
45,30,760,0.303273089,0.431578947,1142.588415,938,616.1396676
45,30,780,0.313817582,0.446153846,1069.08046,881,592.3884828
45,30,800,0.300822744,0.4225,1168.446746,1152.5,618.0525881
45,30,820,0.349831115,0.473170732,969.492268,816,595.8792149
45,30,840,0.350827522,0.48452381,913.1400491,669,569.5703701
45,30,860,0.341317073,0.415116279,1062.585434,960,635.6873893
45,30,880,0.347624134,0.455681818,950.6907731,787,580.8628531
45,30,900,0.365531438,0.451111111,867.6305419,705.5,558.8070154
45,30,920,0.34191428,0.397826087,998.1229508,861,598.7737274
45,30,940,0.368775427,0.440425532,863.5676329,643,564.6502477
45,30,960,0.397109764,0.470833333,816.0884956,601,573.7341459
45,30,980,0.355960093,0.406122449,883.8115578,661.5,557.8044737
45,30,1000,0.365434942,0.438,847.6050228,596.5,546.9059982
50,0,20,0.347985618,0.85,1787.941176,1997,1152.75298
50,0,40,0.291101839,0.775,1924.83871,2009,1035.289367
50,0,60,0.351896167,0.733333333,1644.25,1952.5,1036.111001
50,0,80,0.330069415,0.6,1728.75,1937.5,1022.069875
50,0,100,0.369737807,0.61,1400.409836,1438,914.0548375
50,0,120,0.320169573,0.608333333,1621.041096,1676,912.4928377
50,0,140,0.313374532,0.642857143,1622.188889,1733,889.7921471
50,0,160,0.339375343,0.525,1498.202381,1507.5,889.1097996
50,0,180,0.32074747,0.6,1412.101852,1560,797.2598744
50,0,200,0.338697612,0.605,1357.380165,1361,803.3012019
50,0,220,0.352589814,0.645454545,1401.640845,1415.5,865.0570214
50,0,240,0.418842444,0.658333333,1125.955696,1130,829.2886088
50,0,260,0.399196144,0.676923077,1197.227273,1197,837.5134725
50,0,280,0.373088239,0.571428571,1270.39375,1190.5,829.0101402
50,0,300,0.353586459,0.583333333,1272.428571,1296,788.4358255
50,0,320,0.386941829,0.596875,1229.460733,1265,835.6171418
50,0,340,0.389065759,0.561764706,1144.314136,1150,781.1364297
50,0,360,0.416784867,0.580555556,1130.784689,1166,832.9669553
50,0,380,0.39033906,0.602631579,1137.310044,1110,783.2948768
50,0,400,0.379424377,0.5625,1122.288889,1100,750.417795
50,0,420,0.387047104,0.557142857,1173.619658,1106,802.6570445
50,0,440,0.340580341,0.545454545,1195.925,1094,721.4234785
50,0,460,0.388552477,0.534782609,1050.747967,1055,724.9351959
50,0,480,0.387796624,0.514583333,1115.303644,1082,765.9092535
50,0,500,0.349605573,0.494,1182.360324,1083,731.8422598
50,0,520,0.36634795,0.503846154,1108.270992,1046,721.7540091
50,0,540,0.34250578,0.501851852,1201.059041,1086,730.974051
50,0,560,0.330960467,0.469642857,1210.646388,1082,714.3685145
50,0,580,0.322484211,0.487931034,1170.459364,1040,666.5003931
50,0,600,0.312292758,0.478333333,1213.090592,1017,680.3414189
50,0,620,0.285400759,0.45483871,1264.659574,1057,647.6662329
50,0,640,0.328459201,0.4546875,1185.247423,1042,693.6991452
50,0,660,0.282769398,0.433333333,1241.192308,1018,631.1975764
50,0,680,0.299864849,0.480882353,1150.944954,993,610.1978132
50,0,700,0.286865193,0.455714286,1195.796238,1009,611.0851822
50,0,720,0.334494917,0.476388889,1065.148688,961,625.1426864
50,0,740,0.320532645,0.418918919,1119.641935,967,637.2819946
50,0,760,0.318632445,0.451315789,1083.311953,880,612.0200079
50,0,780,0.305755975,0.430769231,1095.422619,912.5,590.6222168
50,0,800,0.331847946,0.43125,1081.307246,951,631.1872244
50,0,820,0.332615266,0.46097561,959.2645503,701,568.5016547
50,0,840,0.357156931,0.446428571,941.248,756,593.9291175
50,0,860,0.314166259,0.436046512,1014.429333,830,560.604057
50,0,880,0.306571988,0.404545455,1139.997191,1223.5,624.7697514
50,0,900,0.365904935,0.46,885.7246377,675,571.8073691
50,0,920,0.357540171,0.438043478,882.1488834,640,560.9109752
50,0,940,0.365009721,0.442553191,902.5745192,732.5,580.7516934
50,0,960,0.365607661,0.432291667,875.1108434,666,565.5681272
50,0,980,0.346001513,0.428571429,943.8357143,1085,579.0268267
50,0,1000,0.38200061,0.436,850.0183486,611,575.3219386
50,5,20,0.220319704,0.7,2195.571429,2425.5,958.6474217
50,5,40,0.369114545,0.675,1677.259259,2000,1119.319525
50,5,60,0.274929484,0.683333333,1988.219512,2002,1009.312898
50,5,80,0.383631598,0.725,1384.431034,991.5,958.3745397
50,5,100,0.262422802,0.71,1855.225352,1920,881.0919394
50,5,120,0.308568651,0.566666667,1547.558824,1442.5,848.6387939
50,5,140,0.324456377,0.585714286,1514.47561,1729.5,864.8637975
50,5,160,0.327202371,0.5875,1574.702128,1680,906.5172255
50,5,180,0.28368128,0.616666667,1667.54955,1664,837.4688243
50,5,200,0.313823978,0.635,1520.220472,1564,835.2731985
50,5,220,0.387623179,0.604545455,1288.781955,1200,874.3351096
50,5,240,0.349889378,0.5875,1359.276596,1385,829.3622947
50,5,260,0.327173195,0.561538462,1406.691781,1392.5,806.8296796
50,5,280,0.365843057,0.585714286,1218.152439,1241.5,779.9070465
50,5,300,0.37492357,0.59,1186.694915,1227,781.7572481
50,5,320,0.376879038,0.603125,1202.595855,1207,793.7124613
50,5,340,0.324837004,0.564705882,1334.958333,1282.5,770.3642358
50,5,360,0.36359834,0.558333333,1194.930348,1170,764.2730305
50,5,380,0.394022714,0.531578947,1164.386139,1157,807.6711866
50,5,400,0.386167945,0.5775,1146.21645,1092,782.1035992
50,5,420,0.408006837,0.55,1115.212121,1108,804.7121727
50,5,440,0.391259854,0.563636364,1126.637097,1075,776.0716278
50,5,460,0.362909081,0.513043478,1180.533898,1125.5,756.1404427
50,5,480,0.354970965,0.539583333,1178.162162,1095,741.4018076
50,5,500,0.357906306,0.51,1138.592157,1062,723.5889706
50,5,520,0.336370512,0.515384615,1209.712687,1067,725.2334943
50,5,540,0.361103337,0.501851852,1132.678967,1037,725.4016999
50,5,560,0.356748247,0.508928571,1117.992982,984,702.4107682
50,5,580,0.337214122,0.506896552,1138.302721,1042.5,678.0197276
50,5,600,0.325136787,0.456666667,1182.937956,1036.5,689.9375136
50,5,620,0.331305269,0.462903226,1139.097561,1020,670.5762715
50,5,640,0.334450581,0.4546875,1133.467354,1017,669.230027
50,5,660,0.298884907,0.454545455,1191.763333,999.5,635.7216903
50,5,680,0.325691935,0.455882353,1139.722581,989,655.8485404
50,5,700,0.285983174,0.454285714,1182.830189,944,604.2364184
50,5,720,0.304071541,0.438888889,1182.278481,971.5,641.4002576
50,5,740,0.303039853,0.444594595,1145.224924,1005,611.3324546
50,5,760,0.293133217,0.443421053,1120.246291,920,582.0226446
50,5,780,0.331101529,0.432051282,1050.910979,954,609.61735
50,5,800,0.313381669,0.44125,1055.96034,824,586.5961893
50,5,820,0.31448097,0.425609756,1090.997135,884,608.3929675
50,5,840,0.321477967,0.442857143,1016.688172,810.5,577.7134915
50,5,860,0.334137107,0.447674419,988.2649351,803,583.4358786
50,5,880,0.352191217,0.469318182,922.4479419,680,574.7284925
50,5,900,0.340964439,0.426666667,979.1614583,780.5,587.5563503
50,5,920,0.368665962,0.472826087,879.291954,671,570.9582008
50,5,940,0.348775696,0.436170213,929.5682927,700.5,573.790644
50,5,960,0.358705526,0.419791667,869.955335,642,554.3383291
50,5,980,0.365375656,0.445918367,842.5034325,614,545.5057229
50,5,1000,0.374969285,0.438,826.0593607,615.5,547.3833041
50,10,20,0.300040095,0.9,1972.555556,2003.5,1126.300149
50,10,40,0.29179324,0.725,1677,1971,894.4502701
50,10,60,0.282269531,0.683333333,1640.560976,1874,839.5382972
50,10,80,0.319310718,0.6375,1589.941176,1862,903.7714183
50,10,100,0.287488024,0.59,1776.288136,1905,909.2562336
50,10,120,0.284949473,0.591666667,1648.633803,1880,830.7410158
50,10,140,0.320700843,0.628571429,1545.295455,1704.5,868.027956
50,10,160,0.331005299,0.66875,1481.663551,1570,856.4287405
50,10,180,0.352929456,0.672222222,1380.768595,1450,852.0508764
50,10,200,0.345875807,0.635,1362.858268,1375,822.5903986
50,10,220,0.387762184,0.609090909,1292.5,1390,874.8433136
50,10,240,0.375089259,0.591666667,1256.352113,1279.5,826.2663198
50,10,260,0.383690307,0.561538462,1246.041096,1304.5,833.6750287
50,10,280,0.33940144,0.55,1348.662338,1337,802.0590839
50,10,300,0.386514731,0.566666667,1201.123529,1219.5,813.4881953
50,10,320,0.394251972,0.625,1122.87,1141.5,777.2058982
50,10,340,0.379236034,0.561764706,1236.109948,1228,824.7456983
50,10,360,0.411406259,0.602777778,1116.451613,1148,812.1703597
50,10,380,0.35491169,0.594736842,1210.646018,1132,759.7163613
50,10,400,0.399410264,0.5725,1073.825328,1089,759.0111382
50,10,420,0.383243538,0.583333333,1131.677551,1104,772.1900713
50,10,440,0.41375903,0.545454545,1080.041667,1085,793.805193
50,10,460,0.35429198,0.541304348,1194.116466,1108,752.5471897
50,10,480,0.39920148,0.545833333,1029.664122,1022,734.5566558
50,10,500,0.39317427,0.504,1121.43254,1061,780.5375864
50,10,520,0.362020854,0.496153846,1132.112403,1064,728.3216561
50,10,540,0.350273837,0.511111111,1140.822464,1029,707.6709824
50,10,560,0.348026229,0.501785714,1150.686833,1024,711.7783374
50,10,580,0.333866325,0.472413793,1134.412409,1012,676.0944523
50,10,600,0.290651486,0.483333333,1252.617241,1074.5,650.6320709
50,10,620,0.316546849,0.464516129,1145.465278,1003.5,648.0835475
50,10,640,0.291784621,0.4671875,1204.187291,1015,627.1866648
50,10,660,0.317287742,0.445454545,1184.608844,1018,666.746361
50,10,680,0.301951413,0.451470588,1186.664495,1000,637.5153835
50,10,700,0.29765443,0.464285714,1169.483077,971,618.5724634
50,10,720,0.306120539,0.425,1149.271242,976.5,624.7839981
50,10,740,0.361044819,0.468918919,1013.195965,938,639.632302
50,10,760,0.292435415,0.427631579,1138.790769,914,594.7105888
50,10,780,0.301036502,0.432051282,1105.513353,917,589.5530344
50,10,800,0.336808565,0.4575,1012.964481,909.5,595.6458922
50,10,820,0.320460615,0.43902439,1041.136111,909,583.5644776
50,10,840,0.332312409,0.438095238,1005.94837,846,586.3726438
50,10,860,0.320894491,0.413953488,1032.983146,834,586.721005
50,10,880,0.34859786,0.464772727,954.1662592,1023,584.7365895
50,10,900,0.345808903,0.415555556,1016.847594,849.5,617.8697432
50,10,920,0.348747585,0.42173913,958.7706186,806,585.6333584
50,10,940,0.363814305,0.435106383,927.8386308,767,592.7719971
50,10,960,0.335611562,0.420833333,959.3341584,906,565.1499151
50,10,980,0.383228609,0.455102041,839.7488789,591.5,570.3185467
50,10,1000,0.39586496,0.472,782.9597458,526.5,552.3171191
50,15,20,0.358753361,0.7,1496.785714,1013.5,1014.752958
50,15,40,0.372157958,0.725,1689.758621,1994,1141.039177
50,15,60,0.327080608,0.666666667,1760.3,1999.5,1049.230223
50,15,80,0.30667884,0.65,1798.596154,1881,927.2069012
50,15,100,0.28936479,0.61,1758.622951,1900,900.9866659
50,15,120,0.315323062,0.7,1660.690476,1745.5,921.3179268
50,15,140,0.305023348,0.592857143,1569.795181,1738,842.5505957
50,15,160,0.359838888,0.54375,1522.057471,1618,964.9312345
50,15,180,0.378219706,0.633333333,1348.570175,1361.5,891.1946538
50,15,200,0.371529661,0.59,1415.059322,1381,920.2616433
50,15,220,0.386285722,0.631818182,1283.647482,1237,865.9085692
50,15,240,0.349145844,0.583333333,1324.742857,1354.5,810.8088809
50,15,260,0.382761761,0.607692308,1289.873418,1319.5,865.40066
50,15,280,0.403079976,0.621428571,1181.833333,1169,836.0611483
50,15,300,0.399627071,0.586666667,1183.960227,1213.5,831.8365867
50,15,320,0.449548632,0.615625,1031.182741,1095,820.8636984
50,15,340,0.389369376,0.582352941,1150.020202,1163.5,790.7197644
50,15,360,0.42957236,0.575,1081.681159,1090,822.4928511
50,15,380,0.391563468,0.578947368,1144.981818,1099.5,787.529992
50,15,400,0.405028858,0.575,1107.417391,1131.5,792.745409
50,15,420,0.36778278,0.561904762,1142.055085,1087.5,742.8965516
50,15,440,0.417497138,0.563636364,1066.439516,1103,784.2292719
50,15,460,0.401682533,0.523913043,1082.373444,1055,770.6454016
50,15,480,0.36835942,0.558333333,1114.738806,1067.5,727.1644784
50,15,500,0.371238665,0.494,1149.076923,1097,754.9711876
50,15,520,0.351887007,0.526923077,1150.890511,1050.5,717.9774112
50,15,540,0.339023797,0.487037037,1168.543726,1055,703.4604142
50,15,560,0.360232847,0.505357143,1154.257951,1034,737.3619024
50,15,580,0.338866908,0.475862069,1208.115942,1071,729.4770587
50,15,600,0.342750354,0.491666667,1137.230508,1004,689.0439949
50,15,620,0.364825236,0.467741935,1109.993103,1022,719.1645431
50,15,640,0.315490347,0.4671875,1193.408027,1052,668.7586623
50,15,660,0.330674218,0.451515152,1113.218121,972,651.2423218
50,15,680,0.313972767,0.452941176,1093.175325,976,608.524912
50,15,700,0.282417963,0.428571429,1230.316667,1011,622.3029591
