"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"exp3-2"
"03/07/2024 02:43:25:207 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) sd-sugar","(std) sd-sugar"
"50","0","color-agents-by-vision","580","1000","0.3224842106256809","N/A","0.4879310344827586","N/A","1170.4593639575971","N/A","1040","N/A","666.5003931372256","N/A"
"50","0","color-agents-by-vision","600","1000","0.312292757661325","N/A","0.47833333333333333","N/A","1213.0905923344949","N/A","1017","N/A","680.3414189286051","N/A"
"50","0","color-agents-by-vision","620","1000","0.2854007590373454","N/A","0.45483870967741935","N/A","1264.659574468085","N/A","1057","N/A","647.6662328533625","N/A"
"50","0","color-agents-by-vision","640","1000","0.3284592011329301","N/A","0.4546875","N/A","1185.2474226804125","N/A","1042","N/A","693.6991452266337","N/A"
"50","0","color-agents-by-vision","660","1000","0.2827693981516274","N/A","0.43333333333333335","N/A","1241.1923076923076","N/A","1018","N/A","631.19757638306","N/A"
"50","0","color-agents-by-vision","680","1000","0.2998648492801838","N/A","0.4808823529411765","N/A","1150.9449541284403","N/A","993","N/A","610.1978131669975","N/A"
"50","0","color-agents-by-vision","700","1000","0.28686519282114936","N/A","0.45571428571428574","N/A","1195.7962382445141","N/A","1009","N/A","611.0851821636808","N/A"
"50","0","color-agents-by-vision","720","1000","0.33449491690798766","N/A","0.47638888888888886","N/A","1065.1486880466473","N/A","961","N/A","625.1426864420765","N/A"
"50","0","color-agents-by-vision","740","1000","0.32053264462540826","N/A","0.4189189189189189","N/A","1119.641935483871","N/A","967","N/A","637.2819945915198","N/A"
"50","0","color-agents-by-vision","760","1000","0.31863244499811005","N/A","0.4513157894736842","N/A","1083.3119533527697","N/A","880","N/A","612.0200079408004","N/A"
"50","0","color-agents-by-vision","780","1000","0.30575597457568415","N/A","0.4307692307692308","N/A","1095.422619047619","N/A","912.5","N/A","590.6222167761198","N/A"
"50","0","color-agents-by-vision","800","1000","0.33184794567054904","N/A","0.43125","N/A","1081.3072463768117","N/A","951","N/A","631.1872244445293","N/A"
"50","0","color-agents-by-vision","820","1000","0.3326152663473124","N/A","0.4609756097560976","N/A","959.2645502645503","N/A","701","N/A","568.5016547196922","N/A"
"50","0","color-agents-by-vision","840","1000","0.3571569314188967","N/A","0.44642857142857145","N/A","941.248","N/A","756","N/A","593.9291175050445","N/A"
"50","0","color-agents-by-vision","860","1000","0.314166258817008","N/A","0.436046511627907","N/A","1014.4293333333334","N/A","830","N/A","560.6040570339491","N/A"
"50","0","color-agents-by-vision","880","1000","0.3065719882223876","N/A","0.40454545454545454","N/A","1139.997191011236","N/A","1223.5","N/A","624.7697513849474","N/A"
"50","0","color-agents-by-vision","900","1000","0.3659049347790149","N/A","0.46","N/A","885.7246376811594","N/A","675","N/A","571.8073690793111","N/A"
"50","0","color-agents-by-vision","920","1000","0.35754017130643784","N/A","0.4380434782608696","N/A","882.1488833746898","N/A","640","N/A","560.9109751620197","N/A"
"50","0","color-agents-by-vision","940","1000","0.36500972076705074","N/A","0.4425531914893617","N/A","902.5745192307693","N/A","732.5","N/A","580.7516933882002","N/A"
"50","0","color-agents-by-vision","960","1000","0.3656076614830096","N/A","0.4322916666666667","N/A","875.1108433734939","N/A","666","N/A","565.5681272177998","N/A"
"50","0","color-agents-by-vision","980","1000","0.3460015126701153","N/A","0.42857142857142855","N/A","943.8357142857143","N/A","1085","N/A","579.0268266881495","N/A"
"50","0","color-agents-by-vision","1000","1000","0.3820006098516011","N/A","0.436","N/A","850.0183486238532","N/A","611","N/A","575.3219385664752","N/A"
"50","5","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"50","5","color-agents-by-vision","20","1000","0.22031970374367876","N/A","0.7","N/A","2195.5714285714284","N/A","2425.5","N/A","958.6474216941698","N/A"
"50","5","color-agents-by-vision","40","1000","0.36911454457485715","N/A","0.675","N/A","1677.2592592592594","N/A","2000","N/A","1119.3195251715213","N/A"
"50","5","color-agents-by-vision","60","1000","0.27492948398871725","N/A","0.6833333333333333","N/A","1988.219512195122","N/A","2002","N/A","1009.3128977724184","N/A"
"50","5","color-agents-by-vision","80","1000","0.38363159756746024","N/A","0.725","N/A","1384.4310344827586","N/A","991.5","N/A","958.3745396859255","N/A"
"50","5","color-agents-by-vision","100","1000","0.2624228015080015","N/A","0.71","N/A","1855.225352112676","N/A","1920","N/A","881.0919393762508","N/A"
"50","5","color-agents-by-vision","120","1000","0.3085686507658948","N/A","0.5666666666666667","N/A","1547.5588235294117","N/A","1442.5","N/A","848.6387938683314","N/A"
"50","5","color-agents-by-vision","140","1000","0.32445637654084236","N/A","0.5857142857142857","N/A","1514.4756097560976","N/A","1729.5","N/A","864.8637975349994","N/A"
"50","5","color-agents-by-vision","160","1000","0.3272023709661963","N/A","0.5875","N/A","1574.7021276595744","N/A","1680","N/A","906.5172255453718","N/A"
"50","5","color-agents-by-vision","180","1000","0.2836812802419551","N/A","0.6166666666666667","N/A","1667.5495495495495","N/A","1664","N/A","837.4688242635851","N/A"
"50","5","color-agents-by-vision","200","1000","0.3138239779113426","N/A","0.635","N/A","1520.2204724409448","N/A","1564","N/A","835.2731984719068","N/A"
"50","5","color-agents-by-vision","220","1000","0.3876231790159695","N/A","0.6045454545454545","N/A","1288.781954887218","N/A","1200","N/A","874.3351096200649","N/A"
"50","5","color-agents-by-vision","240","1000","0.34988937806010617","N/A","0.5875","N/A","1359.276595744681","N/A","1385","N/A","829.362294661067","N/A"
"50","5","color-agents-by-vision","260","1000","0.3271731949505183","N/A","0.5615384615384615","N/A","1406.6917808219177","N/A","1392.5","N/A","806.8296796300812","N/A"
"50","5","color-agents-by-vision","280","1000","0.365843056526982","N/A","0.5857142857142857","N/A","1218.1524390243903","N/A","1241.5","N/A","779.9070464867328","N/A"
"50","5","color-agents-by-vision","300","1000","0.37492357042158736","N/A","0.59","N/A","1186.6949152542372","N/A","1227","N/A","781.7572481472855","N/A"
"50","5","color-agents-by-vision","320","1000","0.3768790377946361","N/A","0.603125","N/A","1202.5958549222798","N/A","1207","N/A","793.7124613061892","N/A"
"50","5","color-agents-by-vision","340","1000","0.32483700374934094","N/A","0.5647058823529412","N/A","1334.9583333333333","N/A","1282.5","N/A","770.364235830313","N/A"
"50","5","color-agents-by-vision","360","1000","0.3635983398157523","N/A","0.5583333333333333","N/A","1194.9303482587065","N/A","1170","N/A","764.2730304834641","N/A"
"50","5","color-agents-by-vision","380","1000","0.3940227137585067","N/A","0.531578947368421","N/A","1164.3861386138615","N/A","1157","N/A","807.6711866084817","N/A"
"50","5","color-agents-by-vision","400","1000","0.38616794470760046","N/A","0.5775","N/A","1146.2164502164503","N/A","1092","N/A","782.1035992131264","N/A"
"50","5","color-agents-by-vision","420","1000","0.40800683710616753","N/A","0.55","N/A","1115.2121212121212","N/A","1108","N/A","804.7121727027097","N/A"
"50","5","color-agents-by-vision","440","1000","0.3912598544222052","N/A","0.5636363636363636","N/A","1126.6370967741937","N/A","1075","N/A","776.0716277585337","N/A"
"50","5","color-agents-by-vision","460","1000","0.36290908098802677","N/A","0.5130434782608696","N/A","1180.5338983050847","N/A","1125.5","N/A","756.1404426816364","N/A"
"50","5","color-agents-by-vision","480","1000","0.3549709648912483","N/A","0.5395833333333333","N/A","1178.162162162162","N/A","1095","N/A","741.4018075700754","N/A"
"50","5","color-agents-by-vision","500","1000","0.3579063056069251","N/A","0.51","N/A","1138.592156862745","N/A","1062","N/A","723.5889705927252","N/A"
"50","5","color-agents-by-vision","520","1000","0.33637051161832165","N/A","0.5153846153846153","N/A","1209.7126865671642","N/A","1067","N/A","725.2334943048819","N/A"
"50","5","color-agents-by-vision","540","1000","0.36110333749498547","N/A","0.5018518518518519","N/A","1132.6789667896678","N/A","1037","N/A","725.4016998777953","N/A"
"50","5","color-agents-by-vision","560","1000","0.35674824692853874","N/A","0.5089285714285714","N/A","1117.9929824561405","N/A","984","N/A","702.410768193743","N/A"
"50","5","color-agents-by-vision","580","1000","0.3372141218456352","N/A","0.506896551724138","N/A","1138.3027210884354","N/A","1042.5","N/A","678.0197276264095","N/A"
"50","5","color-agents-by-vision","600","1000","0.3251367870646514","N/A","0.45666666666666667","N/A","1182.9379562043796","N/A","1036.5","N/A","689.9375136149966","N/A"
"50","5","color-agents-by-vision","620","1000","0.33130526892477574","N/A","0.4629032258064516","N/A","1139.0975609756097","N/A","1020","N/A","670.5762715031909","N/A"
"50","5","color-agents-by-vision","640","1000","0.33445058064154337","N/A","0.4546875","N/A","1133.4673539518901","N/A","1017","N/A","669.23002704823","N/A"
"50","5","color-agents-by-vision","660","1000","0.29888490702503406","N/A","0.45454545454545453","N/A","1191.7633333333333","N/A","999.5","N/A","635.7216903231948","N/A"
"50","5","color-agents-by-vision","680","1000","0.32569193459277707","N/A","0.45588235294117646","N/A","1139.7225806451613","N/A","989","N/A","655.8485403678991","N/A"
"50","5","color-agents-by-vision","700","1000","0.2859831737682364","N/A","0.4542857142857143","N/A","1182.8301886792453","N/A","944","N/A","604.236418388191","N/A"
"50","5","color-agents-by-vision","720","1000","0.3040715412733604","N/A","0.4388888888888889","N/A","1182.2784810126582","N/A","971.5","N/A","641.4002576052634","N/A"
"50","5","color-agents-by-vision","740","1000","0.30303985283714857","N/A","0.4445945945945946","N/A","1145.224924012158","N/A","1005","N/A","611.332454550432","N/A"
"50","5","color-agents-by-vision","760","1000","0.2931332172301158","N/A","0.44342105263157894","N/A","1120.246290801187","N/A","920","N/A","582.0226445793713","N/A"
"50","5","color-agents-by-vision","780","1000","0.3311015293053965","N/A","0.43205128205128207","N/A","1050.9109792284867","N/A","954","N/A","609.6173500486088","N/A"
"50","5","color-agents-by-vision","800","1000","0.3133816689554317","N/A","0.44125","N/A","1055.960339943343","N/A","824","N/A","586.5961893259301","N/A"
"50","5","color-agents-by-vision","820","1000","0.3144809702318807","N/A","0.42560975609756097","N/A","1090.9971346704872","N/A","884","N/A","608.3929674686661","N/A"
"50","5","color-agents-by-vision","840","1000","0.32147796679453267","N/A","0.44285714285714284","N/A","1016.6881720430108","N/A","810.5","N/A","577.7134914838598","N/A"
"50","5","color-agents-by-vision","860","1000","0.33413710727274715","N/A","0.4476744186046512","N/A","988.2649350649351","N/A","803","N/A","583.4358785833199","N/A"
"50","5","color-agents-by-vision","880","1000","0.35219121681024484","N/A","0.4693181818181818","N/A","922.4479418886199","N/A","680","N/A","574.7284925277161","N/A"
"50","5","color-agents-by-vision","900","1000","0.34096443927744535","N/A","0.4266666666666667","N/A","979.1614583333334","N/A","780.5","N/A","587.5563502548159","N/A"
"50","5","color-agents-by-vision","920","1000","0.3686659623518557","N/A","0.47282608695652173","N/A","879.2919540229885","N/A","671","N/A","570.9582008352378","N/A"
"50","5","color-agents-by-vision","940","1000","0.34877569618462734","N/A","0.43617021276595747","N/A","929.5682926829269","N/A","700.5","N/A","573.7906440058666","N/A"
"50","5","color-agents-by-vision","960","1000","0.35870552647938253","N/A","0.4197916666666667","N/A","869.955334987593","N/A","642","N/A","554.3383290687203","N/A"
"50","5","color-agents-by-vision","980","1000","0.3653756558523021","N/A","0.4459183673469388","N/A","842.5034324942792","N/A","614","N/A","545.5057228671863","N/A"
"50","5","color-agents-by-vision","1000","1000","0.37496928478247693","N/A","0.438","N/A","826.0593607305937","N/A","615.5","N/A","547.3833040878196","N/A"
"50","10","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"50","10","color-agents-by-vision","20","1000","0.30004009535175846","N/A","0.9","N/A","1972.5555555555557","N/A","2003.5","N/A","1126.300149224793","N/A"
"50","10","color-agents-by-vision","40","1000","0.2917932397213216","N/A","0.725","N/A","1677","N/A","1971","N/A","894.4502701180685","N/A"
"50","10","color-agents-by-vision","60","1000","0.2822695308345488","N/A","0.6833333333333333","N/A","1640.560975609756","N/A","1874","N/A","839.5382971842465","N/A"
"50","10","color-agents-by-vision","80","1000","0.3193107179295395","N/A","0.6375","N/A","1589.9411764705883","N/A","1862","N/A","903.7714182638153","N/A"
"50","10","color-agents-by-vision","100","1000","0.2874880240170465","N/A","0.59","N/A","1776.2881355932204","N/A","1905","N/A","909.2562335805484","N/A"
"50","10","color-agents-by-vision","120","1000","0.2849494731227946","N/A","0.5916666666666667","N/A","1648.6338028169014","N/A","1880","N/A","830.7410158481855","N/A"
"50","10","color-agents-by-vision","140","1000","0.3207008434560552","N/A","0.6285714285714286","N/A","1545.2954545454545","N/A","1704.5","N/A","868.0279559973253","N/A"
"50","10","color-agents-by-vision","160","1000","0.3310052985485537","N/A","0.66875","N/A","1481.6635514018692","N/A","1570","N/A","856.4287405390074","N/A"
"50","10","color-agents-by-vision","180","1000","0.3529294558898958","N/A","0.6722222222222223","N/A","1380.7685950413222","N/A","1450","N/A","852.0508764184859","N/A"
"50","10","color-agents-by-vision","200","1000","0.3458758072220901","N/A","0.635","N/A","1362.8582677165355","N/A","1375","N/A","822.5903986064483","N/A"
"50","10","color-agents-by-vision","220","1000","0.3877621843160747","N/A","0.6090909090909091","N/A","1292.5","N/A","1390","N/A","874.8433135757915","N/A"
"50","10","color-agents-by-vision","240","1000","0.37508925898682716","N/A","0.5916666666666667","N/A","1256.3521126760563","N/A","1279.5","N/A","826.2663197575695","N/A"
"50","10","color-agents-by-vision","260","1000","0.3836903073346635","N/A","0.5615384615384615","N/A","1246.041095890411","N/A","1304.5","N/A","833.6750286963706","N/A"
"50","10","color-agents-by-vision","280","1000","0.3394014400665483","N/A","0.55","N/A","1348.6623376623377","N/A","1337","N/A","802.0590839382301","N/A"
"50","10","color-agents-by-vision","300","1000","0.3865147306109654","N/A","0.5666666666666667","N/A","1201.1235294117646","N/A","1219.5","N/A","813.4881952565689","N/A"
"50","10","color-agents-by-vision","320","1000","0.3942519723646088","N/A","0.625","N/A","1122.87","N/A","1141.5","N/A","777.2058981638672","N/A"
"50","10","color-agents-by-vision","340","1000","0.3792360340159307","N/A","0.5617647058823529","N/A","1236.109947643979","N/A","1228","N/A","824.7456982581119","N/A"
"50","10","color-agents-by-vision","360","1000","0.4114062586897348","N/A","0.6027777777777777","N/A","1116.4516129032259","N/A","1148","N/A","812.1703597458486","N/A"
"50","10","color-agents-by-vision","380","1000","0.35491168961615127","N/A","0.5947368421052631","N/A","1210.646017699115","N/A","1132","N/A","759.716361344931","N/A"
"50","10","color-agents-by-vision","400","1000","0.3994102638325938","N/A","0.5725","N/A","1073.825327510917","N/A","1089","N/A","759.0111382267028","N/A"
"50","10","color-agents-by-vision","420","1000","0.38324353843664616","N/A","0.5833333333333334","N/A","1131.6775510204081","N/A","1104","N/A","772.1900713271784","N/A"
"50","10","color-agents-by-vision","440","1000","0.4137590298480565","N/A","0.5454545454545454","N/A","1080.0416666666667","N/A","1085","N/A","793.8051930096533","N/A"
"50","10","color-agents-by-vision","460","1000","0.3542919798088231","N/A","0.5413043478260869","N/A","1194.1164658634539","N/A","1108","N/A","752.5471896640969","N/A"
"50","10","color-agents-by-vision","480","1000","0.39920147960881397","N/A","0.5458333333333333","N/A","1029.6641221374045","N/A","1022","N/A","734.5566558295934","N/A"
"50","10","color-agents-by-vision","500","1000","0.3931742703327176","N/A","0.504","N/A","1121.4325396825398","N/A","1061","N/A","780.5375863581633","N/A"
"50","10","color-agents-by-vision","520","1000","0.36202085429067427","N/A","0.49615384615384617","N/A","1132.1124031007753","N/A","1064","N/A","728.3216561294871","N/A"
"50","10","color-agents-by-vision","540","1000","0.3502738366882277","N/A","0.5111111111111111","N/A","1140.822463768116","N/A","1029","N/A","707.6709823607029","N/A"
"50","10","color-agents-by-vision","560","1000","0.3480262294126896","N/A","0.5017857142857143","N/A","1150.6868327402135","N/A","1024","N/A","711.7783373888276","N/A"
"50","10","color-agents-by-vision","580","1000","0.33386632546143874","N/A","0.4724137931034483","N/A","1134.412408759124","N/A","1012","N/A","676.0944522896834","N/A"
"50","10","color-agents-by-vision","600","1000","0.2906514858516766","N/A","0.48333333333333334","N/A","1252.6172413793104","N/A","1074.5","N/A","650.6320709458062","N/A"
"50","10","color-agents-by-vision","620","1000","0.31654684854443144","N/A","0.4645161290322581","N/A","1145.4652777777778","N/A","1003.5","N/A","648.0835474724324","N/A"
"50","10","color-agents-by-vision","640","1000","0.2917846208964246","N/A","0.4671875","N/A","1204.1872909698998","N/A","1015","N/A","627.1866647620853","N/A"
"50","10","color-agents-by-vision","660","1000","0.31728774196066295","N/A","0.44545454545454544","N/A","1184.608843537415","N/A","1018","N/A","666.7463610366801","N/A"
"50","10","color-agents-by-vision","680","1000","0.3019514125496734","N/A","0.4514705882352941","N/A","1186.6644951140065","N/A","1000","N/A","637.515383495018","N/A"
"50","10","color-agents-by-vision","700","1000","0.29765443030871375","N/A","0.4642857142857143","N/A","1169.4830769230769","N/A","971","N/A","618.5724633861737","N/A"
"50","10","color-agents-by-vision","720","1000","0.30612053925745164","N/A","0.425","N/A","1149.2712418300653","N/A","976.5","N/A","624.7839980500751","N/A"
"50","10","color-agents-by-vision","740","1000","0.36104481915404946","N/A","0.4689189189189189","N/A","1013.1959654178675","N/A","938","N/A","639.6323019655739","N/A"
"50","10","color-agents-by-vision","760","1000","0.29243541477346474","N/A","0.4276315789473684","N/A","1138.7907692307692","N/A","914","N/A","594.7105888433726","N/A"
"50","10","color-agents-by-vision","780","1000","0.30103650236156354","N/A","0.43205128205128207","N/A","1105.513353115727","N/A","917","N/A","589.5530343634204","N/A"
"50","10","color-agents-by-vision","800","1000","0.33680856482793925","N/A","0.4575","N/A","1012.9644808743169","N/A","909.5","N/A","595.6458921808509","N/A"
"50","10","color-agents-by-vision","820","1000","0.3204606152219081","N/A","0.43902439024390244","N/A","1041.1361111111112","N/A","909","N/A","583.5644776098096","N/A"
"50","10","color-agents-by-vision","840","1000","0.332312408867504","N/A","0.4380952380952381","N/A","1005.9483695652174","N/A","846","N/A","586.3726438332765","N/A"
"50","10","color-agents-by-vision","860","1000","0.3208944908314179","N/A","0.413953488372093","N/A","1032.9831460674156","N/A","834","N/A","586.7210050299151","N/A"
"50","10","color-agents-by-vision","880","1000","0.34859786040678875","N/A","0.4647727272727273","N/A","954.1662591687042","N/A","1023","N/A","584.7365895451419","N/A"
"50","10","color-agents-by-vision","900","1000","0.3458089028444585","N/A","0.41555555555555557","N/A","1016.8475935828877","N/A","849.5","N/A","617.8697432351365","N/A"
"50","10","color-agents-by-vision","920","1000","0.34874758521495436","N/A","0.4217391304347826","N/A","958.770618556701","N/A","806","N/A","585.6333583841769","N/A"
"50","10","color-agents-by-vision","940","1000","0.3638143047533742","N/A","0.4351063829787234","N/A","927.8386308068459","N/A","767","N/A","592.7719971142584","N/A"
"50","10","color-agents-by-vision","960","1000","0.3356115617501985","N/A","0.42083333333333334","N/A","959.3341584158416","N/A","906","N/A","565.149915086798","N/A"
"50","10","color-agents-by-vision","980","1000","0.3832286089452659","N/A","0.45510204081632655","N/A","839.7488789237668","N/A","591.5","N/A","570.3185466576217","N/A"
"50","10","color-agents-by-vision","1000","1000","0.39586496012562283","N/A","0.472","N/A","782.9597457627119","N/A","526.5","N/A","552.3171191214967","N/A"
"50","15","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"50","15","color-agents-by-vision","20","1000","0.3587533609029739","N/A","0.7","N/A","1496.7857142857142","N/A","1013.5","N/A","1014.7529580809635","N/A"
"50","15","color-agents-by-vision","40","1000","0.3721579582803278","N/A","0.725","N/A","1689.7586206896551","N/A","1994","N/A","1141.0391772156147","N/A"
"50","15","color-agents-by-vision","60","1000","0.3270806084731305","N/A","0.6666666666666666","N/A","1760.3","N/A","1999.5","N/A","1049.23022332492","N/A"
"50","15","color-agents-by-vision","80","1000","0.30667884034966686","N/A","0.65","N/A","1798.5961538461538","N/A","1881","N/A","927.2069011994981","N/A"
"50","15","color-agents-by-vision","100","1000","0.28936479004486754","N/A","0.61","N/A","1758.622950819672","N/A","1900","N/A","900.9866659008597","N/A"
"50","15","color-agents-by-vision","120","1000","0.3153230615198252","N/A","0.7","N/A","1660.6904761904761","N/A","1745.5","N/A","921.31792684059","N/A"
"50","15","color-agents-by-vision","140","1000","0.3050233478976524","N/A","0.5928571428571429","N/A","1569.7951807228915","N/A","1738","N/A","842.5505957020948","N/A"
"50","15","color-agents-by-vision","160","1000","0.3598388884327161","N/A","0.54375","N/A","1522.057471264368","N/A","1618","N/A","964.9312345220886","N/A"
"50","15","color-agents-by-vision","180","1000","0.3782197060563898","N/A","0.6333333333333333","N/A","1348.5701754385964","N/A","1361.5","N/A","891.1946537996234","N/A"
"50","15","color-agents-by-vision","200","1000","0.3715296606359323","N/A","0.59","N/A","1415.0593220338983","N/A","1381","N/A","920.2616433261326","N/A"
"50","15","color-agents-by-vision","220","1000","0.3862857224963607","N/A","0.6318181818181818","N/A","1283.6474820143885","N/A","1237","N/A","865.9085691878153","N/A"
"50","15","color-agents-by-vision","240","1000","0.3491458441439281","N/A","0.5833333333333334","N/A","1324.7428571428572","N/A","1354.5","N/A","810.808880881012","N/A"
"50","15","color-agents-by-vision","260","1000","0.38276176057676453","N/A","0.6076923076923076","N/A","1289.873417721519","N/A","1319.5","N/A","865.4006600102675","N/A"
"50","15","color-agents-by-vision","280","1000","0.4030799759099403","N/A","0.6214285714285714","N/A","1181.8333333333333","N/A","1169","N/A","836.0611483246648","N/A"
"50","15","color-agents-by-vision","300","1000","0.39962707131652414","N/A","0.5866666666666667","N/A","1183.9602272727273","N/A","1213.5","N/A","831.8365867046961","N/A"
"50","15","color-agents-by-vision","320","1000","0.44954863214407104","N/A","0.615625","N/A","1031.1827411167512","N/A","1095","N/A","820.8636983892419","N/A"
"50","15","color-agents-by-vision","340","1000","0.3893693755618109","N/A","0.5823529411764706","N/A","1150.020202020202","N/A","1163.5","N/A","790.7197643809719","N/A"
"50","15","color-agents-by-vision","360","1000","0.42957236042136787","N/A","0.575","N/A","1081.6811594202898","N/A","1090","N/A","822.4928510815172","N/A"
"50","15","color-agents-by-vision","380","1000","0.39156346830314925","N/A","0.5789473684210527","N/A","1144.9818181818182","N/A","1099.5","N/A","787.5299919700753","N/A"
"50","15","color-agents-by-vision","400","1000","0.40502885763084656","N/A","0.575","N/A","1107.4173913043478","N/A","1131.5","N/A","792.7454090305519","N/A"
"50","15","color-agents-by-vision","420","1000","0.3677827804727956","N/A","0.5619047619047619","N/A","1142.0550847457628","N/A","1087.5","N/A","742.8965515564471","N/A"
"50","15","color-agents-by-vision","440","1000","0.41749713758422113","N/A","0.5636363636363636","N/A","1066.4395161290322","N/A","1103","N/A","784.2292719497025","N/A"
"50","15","color-agents-by-vision","460","1000","0.40168253333264037","N/A","0.5239130434782608","N/A","1082.3734439834025","N/A","1055","N/A","770.6454015683906","N/A"
"50","15","color-agents-by-vision","480","1000","0.3683594196761201","N/A","0.5583333333333333","N/A","1114.7388059701493","N/A","1067.5","N/A","727.1644784456788","N/A"
"50","15","color-agents-by-vision","500","1000","0.3712386651142477","N/A","0.494","N/A","1149.076923076923","N/A","1097","N/A","754.9711875686297","N/A"
"50","15","color-agents-by-vision","520","1000","0.35188700694616587","N/A","0.5269230769230769","N/A","1150.890510948905","N/A","1050.5","N/A","717.9774112462113","N/A"
"50","15","color-agents-by-vision","540","1000","0.3390237971824662","N/A","0.48703703703703705","N/A","1168.5437262357414","N/A","1055","N/A","703.4604142227397","N/A"
"50","15","color-agents-by-vision","560","1000","0.3602328471971302","N/A","0.5053571428571428","N/A","1154.2579505300353","N/A","1034","N/A","737.3619023719245","N/A"
"50","15","color-agents-by-vision","580","1000","0.33886690821908694","N/A","0.47586206896551725","N/A","1208.1159420289855","N/A","1071","N/A","729.4770587453979","N/A"
"50","15","color-agents-by-vision","600","1000","0.34275035408297116","N/A","0.49166666666666664","N/A","1137.2305084745763","N/A","1004","N/A","689.0439949358991","N/A"
"50","15","color-agents-by-vision","620","1000","0.3648252356263931","N/A","0.46774193548387094","N/A","1109.9931034482759","N/A","1022","N/A","719.164543126732","N/A"
"50","15","color-agents-by-vision","640","1000","0.31549034678497606","N/A","0.4671875","N/A","1193.408026755853","N/A","1052","N/A","668.7586622928565","N/A"
"50","15","color-agents-by-vision","660","1000","0.3306742175389003","N/A","0.45151515151515154","N/A","1113.2181208053692","N/A","972","N/A","651.2423217902327","N/A"
"50","15","color-agents-by-vision","680","1000","0.31397276723573747","N/A","0.45294117647058824","N/A","1093.1753246753246","N/A","976","N/A","608.524911987723","N/A"
"50","15","color-agents-by-vision","700","1000","0.2824179627997377","N/A","0.42857142857142855","N/A","1230.3166666666666","N/A","1011","N/A","622.30295914887","N/A"
"50","15","color-agents-by-vision","720","1000","0.3044559177363019","N/A","0.45","N/A","1170.891975308642","N/A","1043.5","N/A","628.5602971219766","N/A"
"50","15","color-agents-by-vision","740","1000","0.3030912753848637","N/A","0.4554054054054054","N/A","1104.7982195845698","N/A","896","N/A","593.7992141983138","N/A"
"50","15","color-agents-by-vision","760","1000","0.32139154574114376","N/A","0.4368421052631579","N/A","1111.5331325301204","N/A","930.5","N/A","632.5456472680615","N/A"
"50","15","color-agents-by-vision","780","1000","0.31577822150605855","N/A","0.43205128205128207","N/A","1110.9762611275964","N/A","919","N/A","622.5342929215708","N/A"
"50","15","color-agents-by-vision","800","1000","0.3214788377272257","N/A","0.44375","N/A","1090.369014084507","N/A","873","N/A","620.3536868410423","N/A"
"50","15","color-agents-by-vision","820","1000","0.3192510641464907","N/A","0.424390243902439","N/A","1081.278735632184","N/A","937.5","N/A","608.4240377324157","N/A"
"50","15","color-agents-by-vision","840","1000","0.36430005290692014","N/A","0.45595238095238094","N/A","928.911227154047","N/A","831","N/A","591.8071953741843","N/A"
"50","15","color-agents-by-vision","860","1000","0.3208623277986808","N/A","0.41511627906976745","N/A","1057.921568627451","N/A","839","N/A","600.9864405262473","N/A"
"50","15","color-agents-by-vision","880","1000","0.3230752001483122","N/A","0.4193181818181818","N/A","1032.0975609756097","N/A","796","N/A","589.5507005334399","N/A"
"50","15","color-agents-by-vision","900","1000","0.3275518176617876","N/A","0.4288888888888889","N/A","953.9715025906736","N/A","734","N/A","551.8899162924331","N/A"
"50","15","color-agents-by-vision","920","1000","0.3823136255398729","N/A","0.46956521739130436","N/A","865.2129629629629","N/A","689.5","N/A","582.9815245973301","N/A"
"50","15","color-agents-by-vision","940","1000","0.3542605013758906","N/A","0.46170212765957447","N/A","876.1705069124424","N/A","618.5","N/A","550.8980478109901","N/A"
"50","15","color-agents-by-vision","960","1000","0.3694033796645438","N/A","0.46458333333333335","N/A","860.177130044843","N/A","651","N/A","561.094293997621","N/A"
"50","15","color-agents-by-vision","980","1000","0.36851344924669327","N/A","0.4377551020408163","N/A","843.4055944055945","N/A","583","N/A","552.4512864442105","N/A"
"50","15","color-agents-by-vision","1000","1000","0.3816859351891389","N/A","0.438","N/A","839.648401826484","N/A","628.5","N/A","566.0457038049727","N/A"
"50","20","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"50","20","color-agents-by-vision","20","1000","0.2535514110590318","N/A","0.75","N/A","2036","N/A","1993","N/A","978.0354945355657","N/A"
"50","20","color-agents-by-vision","40","1000","0.3355337390403611","N/A","0.8","N/A","1691.09375","N/A","1861","N/A","1029.0749168431842","N/A"
"50","20","color-agents-by-vision","60","1000","0.35297223717429793","N/A","0.7333333333333333","N/A","1463.8863636363637","N/A","1433.5","N/A","932.3877129454171","N/A"
