"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"pop-endowment1"
"03/06/2024 23:21:32:982 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","initial-population","visualization","[step]","(mean) count turtles","(std) count turtles","(mean) gini-index-reserve","(std) gini-index-reserve","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) mean-lowviz","(std) mean-lowviz","(mean) mean-hiviz","(std) mean-hiviz","(mean) median-lowviz","(std) median-lowviz","(mean) median-hiviz","(std) median-hiviz","(mean) sd-lowviz","(std) sd-lowviz","(mean) sd-hiviz","(std) sd-hiviz","(mean) mean-lowmtb","(std) mean-lowmtb","(mean) mean-himtb","(std) mean-himtb","(mean) median-lowmtb","(std) median-lowmtb","(mean) median-himtb","(std) median-himtb","(mean) sd-lowmtb","(std) sd-lowmtb","(mean) sd-himtb","(std) sd-himtb","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"50","0","340","color-agents-by-vision","500","204","N/A","42.75408092755287","N/A","546.2401960784314","N/A","576","N/A","503.5192307692308","N/A","613.4935064935065","N/A","493.5","N/A","647","N/A","367.1339708663617","N/A","404.9935549642027","N/A","877.5753424657535","N/A","0","N/A","1052","N/A","0","N/A","407.80509770832305","N/A","0","N/A","0","N/A","0","N/A"
"50","0","360","color-agents-by-vision","500","225","N/A","45.20330597008962","N/A","556.0311111111112","N/A","574","N/A","466.61538461538464","N/A","584.8461538461538","N/A","372","N/A","599.5","N/A","390.5762015673372","N/A","393.6013647765916","N/A","863.6436781609195","N/A","0","N/A","1038","N/A","0","N/A","394.0412850820387","N/A","0","N/A","0","N/A","0","N/A"
"50","0","380","color-agents-by-vision","500","217","N/A","42.613488161521204","N/A","580.1981566820276","N/A","581","N/A","531.3090909090909","N/A","619.635294117647","N/A","518","N/A","627","N/A","374.32051391561106","N/A","425.5216363772941","N/A","906.3258426966293","N/A","0","N/A","1049","N/A","0","N/A","361.8586732941498","N/A","0","N/A","0","N/A","0","N/A"
"50","0","400","color-agents-by-vision","500","229","N/A","45.6803022160402","N/A","552.5414847161572","N/A","556","N/A","462.7903225806452","N/A","578.5","N/A","437.5","N/A","601","N/A","340.999309508304","N/A","402.20185440045935","N/A","883.6091954022988","N/A","0","N/A","1039","N/A","0","N/A","361.2163030496824","N/A","0","N/A","0","N/A","0","N/A"
"50","0","420","color-agents-by-vision","500","236","N/A","43.78140315420983","N/A","587.0550847457627","N/A","559","N/A","562.0833333333334","N/A","600.3838383838383","N/A","484","N/A","578","N/A","326.41542064700036","N/A","419.82388696055335","N/A","896.8686868686868","N/A","0","N/A","1032","N/A","0","N/A","342.1489604723939","N/A","0","N/A","0","N/A","0","N/A"
"50","0","440","color-agents-by-vision","500","238","N/A","49.31168102691686","N/A","550.5588235294117","N/A","547.5","N/A","537.140350877193","N/A","556.6631578947369","N/A","476","N/A","577","N/A","332.0820917546751","N/A","434.4723042987753","N/A","890.0824742268042","N/A","0","N/A","1024","N/A","0","N/A","352.8596176864312","N/A","0","N/A","0","N/A","0","N/A"
"50","0","460","color-agents-by-vision","500","246","N/A","47.36398447517065","N/A","586.5243902439024","N/A","557.5","N/A","509.0655737704918","N/A","635.4684684684685","N/A","436","N/A","614","N/A","346.37695597198046","N/A","426.91282524698215","N/A","869.0603448275862","N/A","0","N/A","1023","N/A","0","N/A","355.2648806978694","N/A","0","N/A","0","N/A","0","N/A"
"50","0","480","color-agents-by-vision","500","271","N/A","53.860215276626285","N/A","534.1107011070111","N/A","525","N/A","529.7619047619048","N/A","583.7964601769911","N/A","482","N/A","556","N/A","299.1371847489696","N/A","399.54820823230267","N/A","806.5042735042736","N/A","0","N/A","993","N/A","0","N/A","361.0343288657059","N/A","0","N/A","0","N/A","0","N/A"
"50","0","500","color-agents-by-vision","500","260","N/A","48.97046623527459","N/A","556.3384615384615","N/A","541.5","N/A","519.6666666666666","N/A","572.9047619047619","N/A","470","N/A","560","N/A","311.06217972244656","N/A","392.4952357331997","N/A","849.3888888888889","N/A","0","N/A","998","N/A","0","N/A","337.62172144469207","N/A","0","N/A","0","N/A","0","N/A"
"50","0","520","color-agents-by-vision","500","253","N/A","45.04714007391726","N/A","610.6600790513834","N/A","565","N/A","556.0909090909091","N/A","680.0094339622641","N/A","565","N/A","611.5","N/A","330.2217701915146","N/A","399.9090490714113","N/A","874.1181102362204","N/A","0","N/A","1007","N/A","0","N/A","328.95130662414726","N/A","0","N/A","0","N/A","0","N/A"
"50","0","540","color-agents-by-vision","500","271","N/A","47.63109998128295","N/A","571.730627306273","N/A","514","N/A","491.4342105263158","N/A","581.9134615384615","N/A","433","N/A","535.5","N/A","324.90459463361714","N/A","369.220751464721","N/A","813.1574803149606","N/A","0","N/A","953","N/A","0","N/A","343.16221869031256","N/A","0","N/A","0","N/A","0","N/A"
"50","0","560","color-agents-by-vision","500","283","N/A","44.908897740791694","N/A","597.0070671378091","N/A","516","N/A","528.7820512820513","N/A","628.9911504424779","N/A","578","N/A","525","N/A","302.7203350158381","N/A","380.21174776073383","N/A","831.1958041958042","N/A","0","N/A","951","N/A","0","N/A","287.55639394835435","N/A","0","N/A","0","N/A","0","N/A"
"50","0","580","color-agents-by-vision","500","272","N/A","43.439528121075945","N/A","611.9154411764706","N/A","531.5","N/A","555.7619047619048","N/A","611.4067796610169","N/A","676","N/A","532.5","N/A","329.34650418012365","N/A","385.3780968873049","N/A","830.0780141843971","N/A","0","N/A","964","N/A","0","N/A","322.17479884865486","N/A","0","N/A","0","N/A","0","N/A"
"50","0","600","color-agents-by-vision","500","284","N/A","49.292006614544725","N/A","579.1760563380282","N/A","517","N/A","510.9277108433735","N/A","587.3559322033898","N/A","398","N/A","525.5","N/A","307.5050181281017","N/A","390.66956604821814","N/A","815.2816901408451","N/A","0","N/A","954.5","N/A","0","N/A","324.62542224655544","N/A","0","N/A","0","N/A","0","N/A"
"50","0","620","color-agents-by-vision","500","289","N/A","47.685670646547344","N/A","582.2249134948097","N/A","509","N/A","453.1666666666667","N/A","608.0097087378641","N/A","375.5","N/A","525","N/A","306.1620105545873","N/A","363.1934744799475","N/A","790.0135135135135","N/A","0","N/A","943","N/A","0","N/A","333.8783636609365","N/A","0","N/A","0","N/A","0","N/A"
"50","0","640","color-agents-by-vision","500","289","N/A","44.27176231975551","N/A","591.9965397923876","N/A","502","N/A","419.05882352941177","N/A","649.3269230769231","N/A","367","N/A","515","N/A","290.7334056575992","N/A","340.810297781531","N/A","810.0419580419581","N/A","0","N/A","942","N/A","0","N/A","306.1014255670288","N/A","0","N/A","0","N/A","0","N/A"
"50","0","660","color-agents-by-vision","500","303","N/A","51.34078619811271","N/A","570.0660066006601","N/A","504","N/A","408.8313253012048","N/A","634.68","N/A","352","N/A","526","N/A","319.0851182134562","N/A","342.60850882980225","N/A","763.1923076923077","N/A","0","N/A","929","N/A","0","N/A","353.2144941932432","N/A","0","N/A","0","N/A","0","N/A"
"50","0","680","color-agents-by-vision","500","322","N/A","48.647566506830415","N/A","574.4751552795032","N/A","479","N/A","418.65714285714284","N/A","731.5096153846154","N/A","349","N/A","943.5","N/A","277.91416870112107","N/A","270.53108484573784","N/A","752.7836257309941","N/A","0","N/A","901","N/A","0","N/A","314.7527039939176","N/A","0","N/A","0","N/A","0","N/A"
"50","0","700","color-agents-by-vision","500","317","N/A","47.638686256967844","N/A","550.0694006309149","N/A","462","N/A","424.41237113402065","N/A","599.4867256637168","N/A","363","N/A","471","N/A","283.8322844193277","N/A","278.83251869703605","N/A","743.5909090909091","N/A","0","N/A","864","N/A","0","N/A","300.6375711681109","N/A","0","N/A","0","N/A","0","N/A"
"50","0","720","color-agents-by-vision","500","323","N/A","49.164003060778285","N/A","566.4396284829721","N/A","488","N/A","455.21153846153845","N/A","631","N/A","457.5","N/A","495","N/A","278.6965734625133","N/A","302.8228813663056","N/A","746.5470588235294","N/A","0","N/A","864","N/A","0","N/A","303.357212480731","N/A","0","N/A","0","N/A","0","N/A"
"50","0","740","color-agents-by-vision","500","328","N/A","46.590240812531555","N/A","560.7286585365854","N/A","454.5","N/A","439.26851851851853","N/A","645.5428571428571","N/A","350.5","N/A","464","N/A","283.23761057879096","N/A","265.4106770130536","N/A","787.2407407407408","N/A","0","N/A","849.5","N/A","0","N/A","215.90171462860621","N/A","0","N/A","0","N/A","0","N/A"
"50","0","760","color-agents-by-vision","500","362","N/A","57.76697559468641","N/A","536.5193370165746","N/A","490.5","N/A","359.4040404040404","N/A","659.88","N/A","241","N/A","831","N/A","285.59082758351167","N/A","279.10763908132","N/A","739.03","N/A","0","N/A","823","N/A","0","N/A","251.04246792827226","N/A","0","N/A","0","N/A","0","N/A"
"50","0","780","color-agents-by-vision","500","343","N/A","53.79687113562093","N/A","554.0437317784257","N/A","483","N/A","394.8521739130435","N/A","637.439393939394","N/A","336","N/A","493.5","N/A","272.1341337055842","N/A","295.5843806256665","N/A","729.6476683937824","N/A","0","N/A","852","N/A","0","N/A","290.6064603535557","N/A","0","N/A","0","N/A","0","N/A"
"50","0","800","color-agents-by-vision","500","370","N/A","58.38952422387271","N/A","521.8216216216216","N/A","417.5","N/A","348.81052631578945","N/A","617.9793103448276","N/A","273","N/A","813","N/A","272.22887330789507","N/A","268.65628776906453","N/A","712.2388059701492","N/A","0","N/A","819","N/A","0","N/A","258.2037813173293","N/A","0","N/A","0","N/A","0","N/A"
"50","0","820","color-agents-by-vision","500","351","N/A","51.794029044310655","N/A","558.925925925926","N/A","581","N/A","397.1208791208791","N/A","635.8857142857142","N/A","316","N/A","824","N/A","284.13192691521294","N/A","262.48584986087155","N/A","748.8190954773869","N/A","0","N/A","848","N/A","0","N/A","241.07997213965007","N/A","0","N/A","0","N/A","0","N/A"
"50","0","840","color-agents-by-vision","500","373","N/A","64.7141158873498","N/A","480.3592493297587","N/A","436","N/A","332.2929292929293","N/A","579.8102189781022","N/A","219","N/A","471","N/A","271.7622855501737","N/A","256.2983823147497","N/A","698.9111111111112","N/A","0","N/A","777","N/A","0","N/A","258.5089451763491","N/A","0","N/A","0","N/A","0","N/A"
"50","0","860","color-agents-by-vision","500","404","N/A","69.15199794972554","N/A","463.5940594059406","N/A","362","N/A","324.05555555555554","N/A","543.828025477707","N/A","188","N/A","379","N/A","267.0100923337912","N/A","259.2245630362459","N/A","673.6842105263158","N/A","0","N/A","746","N/A","0","N/A","226.94998133584437","N/A","0","N/A","0","N/A","0","N/A"
"50","0","880","color-agents-by-vision","500","401","N/A","67.93456029464056","N/A","469.90773067331673","N/A","369","N/A","371.765625","N/A","542.4081632653061","N/A","393.5","N/A","374","N/A","265.8873565405287","N/A","270.83356247526206","N/A","675.3076923076923","N/A","0","N/A","756","N/A","0","N/A","234.25786101599437","N/A","0","N/A","0","N/A","0","N/A"
"50","0","900","color-agents-by-vision","500","407","N/A","70.7003115593812","N/A","465.2825552825553","N/A","415","N/A","346.3193277310924","N/A","518.8482758620689","N/A","288","N/A","418","N/A","276.02020107762775","N/A","254.71899906875814","N/A","641.8853211009174","N/A","0","N/A","729.5","N/A","0","N/A","264.60016034133736","N/A","0","N/A","0","N/A","0","N/A"
"50","0","920","color-agents-by-vision","500","408","N/A","69.3007762779515","N/A","467.91911764705884","N/A","382.5","N/A","334.07272727272726","N/A","539.4591194968554","N/A","264.5","N/A","387","N/A","256.9848354891643","N/A","268.37435459500057","N/A","673.5420560747664","N/A","0","N/A","732","N/A","0","N/A","221.51701808844157","N/A","0","N/A","0","N/A","0","N/A"
"50","0","940","color-agents-by-vision","500","407","N/A","67.53226183488054","N/A","472.980343980344","N/A","367","N/A","370.4173228346457","N/A","525.387323943662","N/A","521","N/A","358","N/A","278.95483621890975","N/A","257.7022815915079","N/A","653.3108108108108","N/A","0","N/A","739","N/A","0","N/A","246.7551001096205","N/A","0","N/A","0","N/A","0","N/A"
"50","0","960","color-agents-by-vision","500","416","N/A","73.53532789043986","N/A","456.3701923076923","N/A","355.5","N/A","324.6637168141593","N/A","543.8362573099415","N/A","213","N/A","388","N/A","266.4016037401946","N/A","268.7525585673522","N/A","669.0279069767441","N/A","0","N/A","751","N/A","0","N/A","233.1386799254351","N/A","0","N/A","0","N/A","0","N/A"
"50","0","980","color-agents-by-vision","500","443","N/A","79.39484723282185","N/A","428.882618510158","N/A","320","N/A","348.739837398374","N/A","506.14285714285717","N/A","513","N/A","335","N/A","263.5934785319309","N/A","266.3913441054077","N/A","637.3913043478261","N/A","0","N/A","709","N/A","0","N/A","212.3659894172637","N/A","0","N/A","0","N/A","0","N/A"
"50","0","1000","color-agents-by-vision","500","457","N/A","83.25099400599393","N/A","438.07439824945294","N/A","522","N/A","303.64233576642334","N/A","560.9281437125749","N/A","161","N/A","711","N/A","266.70367278471633","N/A","251.35446503837213","N/A","621.4885496183206","N/A","0","N/A","700.5","N/A","0","N/A","230.20300441139761","N/A","0","N/A","0","N/A","0","N/A"
"50","5","100","color-agents-by-vision","500","70","N/A","13.853974711379882","N/A","649.6428571428571","N/A","588.5","N/A","474.4","N/A","787.1","N/A","285","N/A","717","N/A","418.80737941520505","N/A","495.0740401830395","N/A","962.7222222222222","N/A","11","N/A","1218","N/A","8","N/A","609.9290031543744","N/A","7.483314773547883","N/A","0","N/A","0","N/A"
"50","5","120","color-agents-by-vision","500","81","N/A","13.440065183007684","N/A","772.7530864197531","N/A","810","N/A","579.1333333333333","N/A","892.7714285714286","N/A","564","N/A","956","N/A","409.6622438338545","N/A","420.7472404379314","N/A","1130.851851851852","N/A","0","N/A","1313","N/A","0","N/A","492.9290558803104","N/A","0","N/A","0","N/A","0","N/A"
"50","5","140","color-agents-by-vision","500","87","N/A","15.254995753051098","N/A","771.3448275862069","N/A","768","N/A","524.44","N/A","855.027027027027","N/A","625","N/A","882","N/A","408.12202831996217","N/A","486.4666533327899","N/A","1201.1176470588234","N/A","0","N/A","1344","N/A","0","N/A","394.489448697541","N/A","0","N/A","0","N/A","0","N/A"
"50","5","160","color-agents-by-vision","500","97","N/A","15.299830768417149","N/A","779.7525773195877","N/A","843","N/A","648.3928571428571","N/A","921.5675675675676","N/A","633","N/A","894","N/A","413.1412940338678","N/A","402.49675916849463","N/A","1123.0263157894738","N/A","0","N/A","1297.5","N/A","0","N/A","404.69150658863435","N/A","0","N/A","0","N/A","0","N/A"
"50","5","180","color-agents-by-vision","500","120","N/A","19.733550080534506","N/A","698.4583333333334","N/A","731.5","N/A","605.952380952381","N/A","797.875","N/A","587.5","N/A","820.5","N/A","426.2722679903156","N/A","398.67800824138664","N/A","1090","N/A","0","N/A","1134.5","N/A","0","N/A","328.086839661353","N/A","0","N/A","0","N/A","0","N/A"
"50","5","200","color-agents-by-vision","500","117","N/A","21.712140220079586","N/A","715.3589743589744","N/A","750","N/A","528.0540540540541","N/A","900.9736842105264","N/A","560","N/A","861","N/A","442.91270433761963","N/A","436.08141360159175","N/A","1041.4038461538462","N/A","0","N/A","1201.5","N/A","0","N/A","451.2886672202036","N/A","0","N/A","0","N/A","0","N/A"
"50","5","220","color-agents-by-vision","500","139","N/A","26.508087767035256","N/A","621.3309352517986","N/A","651","N/A","529.7380952380952","N/A","735.2352941176471","N/A","517.5","N/A","780","N/A","418.12094524768787","N/A","394.15862736899686","N/A","972.1428571428571","N/A","0","N/A","1095","N/A","0","N/A","405.6344310665289","N/A","0","N/A","0","N/A","0","N/A"
"50","5","240","color-agents-by-vision","500","144","N/A","25.2832405407324","N/A","684.7708333333334","N/A","697","N/A","487.6666666666667","N/A","847.2978723404256","N/A","512","N/A","769","N/A","371.469651188877","N/A","391.3148357110277","N/A","1019.5454545454545","N/A","0","N/A","1201","N/A","0","N/A","424.07606839399904","N/A","0","N/A","0","N/A","0","N/A"
"50","5","260","color-agents-by-vision","500","154","N/A","30.131468135071664","N/A","641.5064935064935","N/A","639","N/A","571.1428571428571","N/A","777.2096774193549","N/A","567","N/A","800","N/A","386.6466043283653","N/A","441.23110695062957","N/A","956.6363636363636","N/A","0","N/A","1119.5","N/A","0","N/A","437.51745939188214","N/A","0","N/A","0","N/A","0","N/A"
"50","5","280","color-agents-by-vision","500","166","N/A","28.433210582084126","N/A","693.6024096385543","N/A","706","N/A","587.6904761904761","N/A","811.8088235294117","N/A","536","N/A","734.5","N/A","372.58133753291577","N/A","397.41174773075875","N/A","994.3896103896104","N/A","0","N/A","1122","N/A","0","N/A","368.22780262695784","N/A","0","N/A","0","N/A","0","N/A"
"50","5","300","color-agents-by-vision","500","170","N/A","33.140299821129446","N/A","621.5470588235294","N/A","570.5","N/A","566","N/A","669.4262295081967","N/A","532","N/A","709","N/A","365.430079299916","N/A","439.9503176123562","N/A","961.2608695652174","N/A","0","N/A","1102","N/A","0","N/A","404.0168769106614","N/A","0","N/A","0","N/A","0","N/A"
"50","5","320","color-agents-by-vision","500","196","N/A","35.596950888480166","N/A","629.6581632653061","N/A","648","N/A","568.2173913043479","N/A","699.7215189873418","N/A","552","N/A","661","N/A","383.31402345819566","N/A","388.2573801603071","N/A","941.2619047619048","N/A","0","N/A","1076","N/A","0","N/A","353.0149701268737","N/A","0","N/A","0","N/A","0","N/A"
"50","5","340","color-agents-by-vision","500","213","N/A","42.176935075063376","N/A","577.9154929577464","N/A","578","N/A","537.0892857142857","N/A","614.0987654320987","N/A","501","N/A","627","N/A","363.61494502667693","N/A","410.2971059165013","N/A","885.1071428571429","N/A","0","N/A","1050","N/A","0","N/A","400.11775428961215","N/A","0","N/A","0","N/A","0","N/A"
"50","5","360","color-agents-by-vision","500","200","N/A","36.75470171143117","N/A","608.555","N/A","595.5","N/A","551.3023255813954","N/A","664.1733333333333","N/A","512","N/A","653","N/A","354.62975561265506","N/A","419.9576031797358","N/A","1006.2266666666667","N/A","0","N/A","1071","N/A","0","N/A","251.0092371151251","N/A","0","N/A","0","N/A","0","N/A"
"50","5","380","color-agents-by-vision","500","215","N/A","44.35191869145078","N/A","567.0046511627907","N/A","562","N/A","646.25","N/A","648.972602739726","N/A","737","N/A","637","N/A","358.33563382754477","N/A","459.5322190555044","N/A","944.9767441860465","N/A","0","N/A","1043","N/A","0","N/A","318.31992699702704","N/A","0","N/A","0","N/A","0","N/A"
"50","5","400","color-agents-by-vision","500","238","N/A","47.38189347314037","N/A","552.9831932773109","N/A","547","N/A","576.3518518518518","N/A","531.4455445544554","N/A","527.5","N/A","573","N/A","307.7606983507415","N/A","418.40799407390693","N/A","904.8936170212766","N/A","0","N/A","1026.5","N/A","0","N/A","307.8352257221039","N/A","0","N/A","0","N/A","0","N/A"
"50","5","420","color-agents-by-vision","500","237","N/A","48.05732542637797","N/A","550.7088607594936","N/A","539","N/A","496.0163934426229","N/A","581.8349514563107","N/A","442","N/A","561","N/A","341.08730513869307","N/A","401.9286127495919","N/A","908.8064516129032","N/A","0","N/A","1024","N/A","0","N/A","320.2822212709787","N/A","0","N/A","0","N/A","0","N/A"
"50","5","440","color-agents-by-vision","500","260","N/A","49.46378580392482","N/A","557.7923076923076","N/A","542.5","N/A","514.3484848484849","N/A","606.89","N/A","490.5","N/A","585","N/A","348.1913926574664","N/A","388.18343823142646","N/A","800.0431034482758","N/A","0","N/A","984","N/A","0","N/A","380.868307543637","N/A","0","N/A","0","N/A","0","N/A"
"50","5","460","color-agents-by-vision","500","246","N/A","44.75533832361505","N/A","604.4268292682926","N/A","589","N/A","636.5925925925926","N/A","596.7129629629629","N/A","763","N/A","594","N/A","336.3069980318981","N/A","407.58206675319053","N/A","854.2148760330579","N/A","0","N/A","1011","N/A","0","N/A","361.4077384942472","N/A","0","N/A","0","N/A","0","N/A"
"50","5","480","color-agents-by-vision","500","268","N/A","52.04116493793797","N/A","563.3507462686567","N/A","554","N/A","542.1428571428571","N/A","550.8130841121496","N/A","565.5","N/A","563","N/A","321.79322218901825","N/A","419.9860314577661","N/A","827.7441860465116","N/A","0","N/A","984","N/A","0","N/A","347.7804012382888","N/A","0","N/A","0","N/A","0","N/A"
"50","5","500","color-agents-by-vision","500","257","N/A","43.860643859013464","N/A","601.431906614786","N/A","555","N/A","536.3076923076923","N/A","605.546511627907","N/A","455.5","N/A","573.5","N/A","298.94443334133894","N/A","401.41832828335794","N/A","905.7652173913043","N/A","0","N/A","991","N/A","0","N/A","266.40644091690757","N/A","0","N/A","0","N/A","0","N/A"
"50","5","520","color-agents-by-vision","500","274","N/A","46.79836467603105","N/A","601.2335766423357","N/A","537","N/A","561.1944444444445","N/A","621.4695652173913","N/A","659","N/A","537","N/A","287.3835165810732","N/A","408.430185185745","N/A","852.06993006993","N/A","0","N/A","982","N/A","0","N/A","287.19752368458626","N/A","0","N/A","0","N/A","0","N/A"
"50","5","540","color-agents-by-vision","500","268","N/A","45.95905493452157","N/A","576.1268656716418","N/A","529","N/A","476.17333333333335","N/A","621.7981651376147","N/A","418","N/A","569","N/A","318.7841078024239","N/A","365.02021201816666","N/A","822.1166666666667","N/A","0","N/A","976","N/A","0","N/A","342.0853788786903","N/A","0","N/A","0","N/A","0","N/A"
"50","5","560","color-agents-by-vision","500","281","N/A","49.164012336938804","N/A","578.0747330960854","N/A","518","N/A","448.6388888888889","N/A","587.6888888888889","N/A","385","N/A","526.5","N/A","310.03472343264923","N/A","400.3361970415277","N/A","827.9855072463768","N/A","0","N/A","962.5","N/A","0","N/A","317.13038110616867","N/A","0","N/A","0","N/A","0","N/A"
"50","5","580","color-agents-by-vision","500","276","N/A","47.35787631418534","N/A","576.554347826087","N/A","523","N/A","463.7567567567568","N/A","576.4102564102565","N/A","369","N/A","524","N/A","335.46687200675245","N/A","350.2655188382131","N/A","825.78125","N/A","0","N/A","960.5","N/A","0","N/A","323.7520908636463","N/A","0","N/A","0","N/A","0","N/A"
"50","5","600","color-agents-by-vision","500","309","N/A","50.41357797551346","N/A","580.4660194174758","N/A","520","N/A","470.275","N/A","638.4206349206349","N/A","496.5","N/A","540","N/A","317.50032293415245","N/A","347.3465209999859","N/A","769.3841463414634","N/A","0","N/A","918.5","N/A","0","N/A","334.7675944947579","N/A","0","N/A","0","N/A","0","N/A"
"50","5","620","color-agents-by-vision","500","280","N/A","39.496390715305225","N/A","610.5285714285715","N/A","492","N/A","400.6231884057971","N/A","690.4416666666667","N/A","345","N/A","521.5","N/A","256.1975399069836","N/A","314.9208996545255","N/A","883.0944881889764","N/A","0","N/A","962","N/A","0","N/A","227.65646749346053","N/A","0","N/A","0","N/A","0","N/A"
"50","5","640","color-agents-by-vision","500","312","N/A","48.00631561769026","N/A","589.1987179487179","N/A","523","N/A","391.92","N/A","660.6439393939394","N/A","293","N/A","535.5","N/A","297.6996382171039","N/A","309.8299985125002","N/A","784.2","N/A","0","N/A","905.5","N/A","0","N/A","295.7417232382088","N/A","0","N/A","0","N/A","0","N/A"
"50","5","660","color-agents-by-vision","500","296","N/A","45.70474348291867","N/A","567.6351351351351","N/A","484.5","N/A","411.0131578947368","N/A","611.8487394957983","N/A","347.5","N/A","495","N/A","285.03499169615657","N/A","314.81648242163226","N/A","800.1185185185185","N/A","0","N/A","925","N/A","0","N/A","300.1040131093818","N/A","0","N/A","0","N/A","0","N/A"
"50","5","680","color-agents-by-vision","500","301","N/A","45.70565150876881","N/A","599.375415282392","N/A","519","N/A","500.6265060240964","N/A","641.0275229357799","N/A","565","N/A","519","N/A","304.2464786594376","N/A","338.4631239478107","N/A","789.310975609756","N/A","0","N/A","923","N/A","0","N/A","305.3450943232316","N/A","0","N/A","0","N/A","0","N/A"
"50","5","700","color-agents-by-vision","500","313","N/A","48.13814153542863","N/A","570.4664536741215","N/A","495","N/A","469.86170212765956","N/A","648.0263157894736","N/A","572.5","N/A","505.5","N/A","304.70664902223905","N/A","301.33036762296814","N/A","762.76875","N/A","0","N/A","891","N/A","0","N/A","306.4036311482251","N/A","0","N/A","0","N/A","0","N/A"
"50","5","720","color-agents-by-vision","500","298","N/A","45.12605739974234","N/A","612.0973154362416","N/A","522","N/A","446.48275862068965","N/A","660.4601769911504","N/A","392","N/A","514","N/A","306.4512883659306","N/A","333.07656872273566","N/A","791.6","N/A","0","N/A","931","N/A","0","N/A","317.783287401146","N/A","0","N/A","0","N/A","0","N/A"
"50","5","740","color-agents-by-vision","500","314","N/A","46.05945224494157","N/A","596.5286624203821","N/A","522","N/A","407.8072289156627","N/A","682.8","N/A","317","N/A","862","N/A","284.9769976952494","N/A","290.89270275503475","N/A","781.2685714285715","N/A","0","N/A","900","N/A","0","N/A","286.3188117075136","N/A","0","N/A","0","N/A","0","N/A"
"50","5","760","color-agents-by-vision","500","327","N/A","48.25644185816731","N/A","588.0642201834862","N/A","492","N/A","371.54455445544556","N/A","722.4031007751938","N/A","325","N/A","910","N/A","264.96318705633337","N/A","260.8427603275776","N/A","766.3621621621621","N/A","0","N/A","897","N/A","0","N/A","292.30274596665606","N/A","0","N/A","0","N/A","0","N/A"
"50","5","780","color-agents-by-vision","500","334","N/A","52.093673925552174","N/A","541.1497005988024","N/A","450","N/A","388.51807228915663","N/A","637.0769230769231","N/A","288","N/A","485.5","N/A","293.9360043774994","N/A","265.6130429979187","N/A","721.9821428571429","N/A","0","N/A","853.5","N/A","0","N/A","317.6492901542525","N/A","0","N/A","0","N/A","0","N/A"
"50","5","800","color-agents-by-vision","500","357","N/A","55.60328630038951","N/A","544.1484593837534","N/A","471","N/A","384.37168141592923","N/A","638.1854838709677","N/A","295","N/A","479.5","N/A","279.71523129688353","N/A","266.6391662731131","N/A","729.3636363636364","N/A","0","N/A","826","N/A","0","N/A","271.2261107230991","N/A","0","N/A","0","N/A","0","N/A"
"50","5","820","color-agents-by-vision","500","380","N/A","61.15249333423784","N/A","504.34473684210525","N/A","390","N/A","388.25217391304346","N/A","590.5255474452555","N/A","277","N/A","393","N/A","282.6367963615378","N/A","257.7133348227642","N/A","703.551724137931","N/A","0","N/A","790","N/A","0","N/A","241.6119977564937","N/A","0","N/A","0","N/A","0","N/A"
"50","5","840","color-agents-by-vision","500","392","N/A","66.9489478578579","N/A","502.01275510204084","N/A","433","N/A","351.5357142857143","N/A","617.952380952381","N/A","226","N/A","795","N/A","291.83988972640674","N/A","270.0270999422027","N/A","676.2545454545455","N/A","0","N/A","799","N/A","0","N/A","284.99931703398534","N/A","0","N/A","0","N/A","0","N/A"
"50","5","860","color-agents-by-vision","500","387","N/A","59.83499642730438","N/A","517.1291989664082","N/A","558","N/A","420.0603448275862","N/A","603.695652173913","N/A","555","N/A","807.5","N/A","278.56871102408326","N/A","267.2415624143976","N/A","686.8370044052864","N/A","0","N/A","783","N/A","0","N/A","247.05032421636582","N/A","0","N/A","0","N/A","0","N/A"
"50","5","880","color-agents-by-vision","500","416","N/A","78.54905546095567","N/A","420.6875","N/A","329.5","N/A","291.78125","N/A","523.1381578947369","N/A","159","N/A","374.5","N/A","260.0484187956355","N/A","264.86197953501494","N/A","615.1752577319587","N/A","0","N/A","749.5","N/A","0","N/A","295.5484761728064","N/A","0","N/A","0","N/A","0","N/A"
"50","5","900","color-agents-by-vision","500","397","N/A","70.22967960081412","N/A","460.3828715365239","N/A","350","N/A","311.85593220338984","N/A","556.7007299270073","N/A","176","N/A","376","N/A","264.8946662265539","N/A","270.4512396240203","N/A","690.0155440414508","N/A","0","N/A","780","N/A","0","N/A","238.82580551968076","N/A","0","N/A","0","N/A","0","N/A"
"50","5","920","color-agents-by-vision","500","403","N/A","70.36738011815144","N/A","462.4590570719603","N/A","359","N/A","322.05128205128204","N/A","550.1615384615385","N/A","194","N/A","375","N/A","280.0213306577593","N/A","261.77061986397825","N/A","628.4859813084112","N/A","0","N/A","760.5","N/A","0","N/A","293.4532895298449","N/A","0","N/A","0","N/A","0","N/A"
