"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3-new"
"03/07/2024 19:47:42:501 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","death-ratio","mean-sugar","median-sugar","sd-sugar","starve-count","age-death-count"
"644","40","10","color-agents-by-vision","650","1000","0.39856917835818184","1","0.5823122387199078","41.99846153846154","33","31.5053496193944","8079","5794"
"645","40","10","color-agents-by-vision","700","1000","0.3932188521005375","1","0.5946351651220467","39.66428571428571","31","29.672318837791","9111","6210"
"646","40","10","color-agents-by-vision","750","1000","0.40910178024142224","1","0.5910771655452507","40.169333333333334","31","30.68613440434944","9751","6745"
"647","40","10","color-agents-by-vision","800","1000","0.40704286227858055","1","0.5882854221111238","38.2475","29.5","29.611607569981707","10355","7246"
"648","40","10","color-agents-by-vision","850","1000","0.4094958011151362","1","0.5984792868379654","35.361176470588234","28","27.349763487230625","11413","7656"
"652","40","15","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"653","40","15","color-agents-by-vision","50","1000","0.4240311688311688","1","0.2205056179775281","77","55","61.48933871420479","157","554"
"649","40","10","color-agents-by-vision","900","1000","0.41777924393844834","1","0.6084627745045528","36.20777777777778","28","28.16640022866878","12496","8040"
"654","40","15","color-agents-by-vision","100","1000","0.4528268340056777","1","0.31685100845803515","66.93","52","58.88153746757514","487","1049"
"650","40","10","color-agents-by-vision","950","1000","0.40749423130319884","1","0.620400199646082","34.717894736842105","27","26.18806901400462","13673","8365"
"655","40","15","color-agents-by-vision","150","1000","0.44638668180098373","1","0.36554621848739494","70.48","48","59.474626026059184","870","1509"
"656","40","15","color-agents-by-vision","200","1000","0.43001788588803413","1","0.378295524218271","55.91","39.5","45.52432559748169","1234","2027"
"657","40","15","color-agents-by-vision","250","1000","0.42992384237760384","1","0.42329279700654815","60.296","41","50.76918775894304","1810","2465"
"658","40","15","color-agents-by-vision","300","1000","0.44008417063282185","1","0.4158569762922658","50.42666666666667","33.5","43.30862205963809","2140","3005"
"651","40","10","color-agents-by-vision","1000","1000","0.40235294117647","1","0.6479213529950846","33.014","26","24.533481116541434","15554","8451"
"659","40","15","color-agents-by-vision","350","1000","0.42719211822660086","1","0.4449452672247263","50.542857142857144","35","40.91513535684481","2764","3447"
"660","40","15","color-agents-by-vision","400","1000","0.4164527302363485","1","0.4944755149365707","49.08","37","38.78484576031764","3625","3705"
"661","40","15","color-agents-by-vision","450","1000","0.42503911479250345","1","0.5368372200951387","47.217777777777776","36","38.17713543318424","4627","3991"
"662","40","15","color-agents-by-vision","500","1000","0.4047695492775503","1","0.5635342185903983","46.37","36.5","35.18210711885581","5517","4272"
"663","40","15","color-agents-by-vision","550","1000","0.3980933414282348","1","0.5752784764642472","42.74363636363636","35","31.953086419682013","6404","4727"
"664","40","15","color-agents-by-vision","600","1000","0.4003886764973609","1","0.5813689752936412","42.723333333333336","33","32.31920492886976","7177","5167"
"665","40","15","color-agents-by-vision","650","1000","0.39326823250139725","1","0.5813832938388626","42.973846153846154","34","32.391113206685006","7851","5652"
"666","40","15","color-agents-by-vision","700","1000","0.3864520859335324","1","0.5837573783838795","43.004285714285714","34","30.776944233333374","8604","6134"
"667","40","15","color-agents-by-vision","750","1000","0.3843815948797788","1","0.589167188478397","41.10933333333333","33","29.768107652315113","9409","6560"
"668","40","15","color-agents-by-vision","800","1000","0.37978166800966995","1","0.5888398559981419","38.78125","32","27.680655190533724","10141","7080"
"669","40","15","color-agents-by-vision","850","1000","0.38622929437850545","1","0.5961889425657542","39.26352941176471","30","28.447562352212138","11107","7522"
"673","40","20","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"674","40","20","color-agents-by-vision","50","1000","0.45668388914983565","1","0.22191011235955055","85.16","54","75.99204039951574","158","553"
"670","40","15","color-agents-by-vision","900","1000","0.38927532202761567","1","0.6017991004497751","37.30222222222222","29","27.320529661706207","12042","7967"
"675","40","20","color-agents-by-vision","100","1000","0.40675675675675677","1","0.3011325782811459","75.85","59","57.26200196191945","452","1048"
"676","40","20","color-agents-by-vision","150","1000","0.4237056918093476","1","0.3618477331052181","72.03333333333333","57","56.508289665277026","846","1491"
"671","40","15","color-agents-by-vision","950","1000","0.3993773120002064","1","0.6166511627906976","34.44631578947369","27","25.71413657740128","13258","8241"
"677","40","20","color-agents-by-vision","200","1000","0.4150776167947957","1","0.38516228748068004","67.64","49","53.50743526035147","1246","1988"
"678","40","20","color-agents-by-vision","250","1000","0.4196488518593783","1","0.39897884755652807","59.052","39","47.14449820332561","1641","2471"
"672","40","15","color-agents-by-vision","1000","1000","0.39513860255275457","1","0.6314073301160819","35.021","28","25.396999164597503","14523","8477"
"679","40","20","color-agents-by-vision","300","1000","0.4194597987523417","1","0.4210009813542689","57.53","37.5","45.820966488057245","2145","2949"
"680","40","20","color-agents-by-vision","350","1000","0.4111724283750921","1","0.44156270518713064","54.05142857142857","38","41.40550308391891","2690","3401"
"681","40","20","color-agents-by-vision","400","1000","0.4101447566726627","1","0.48495354319789213","51.4225","37","40.26321908115325","3497","3713"
"682","40","20","color-agents-by-vision","450","1000","0.4009548900793306","1","0.5244746895893028","50.60888888888889","37.5","37.98010159021131","4393","3982"
"683","40","20","color-agents-by-vision","500","1000","0.3927283636064767","1","0.5618422423674064","48.668","38","35.72840345757499","5392","4204"
"684","40","20","color-agents-by-vision","550","1000","0.39000610221205195","1","0.5690814040328603","47.67272727272727","38","34.975273360572814","6096","4615"
"685","40","20","color-agents-by-vision","600","1000","0.38713449447134507","1","0.5791231732776618","46.123333333333335","35","33.32189525514037","6935","5039"
"686","40","20","color-agents-by-vision","650","1000","0.38393196360991383","1","0.5903305971835229","44.90461538461538","36","32.45131677105596","7839","5439"
"687","40","20","color-agents-by-vision","700","1000","0.3683067706464519","1","0.5773709315375982","44.932857142857145","36","31.180719352671943","8231","6024"
"688","40","20","color-agents-by-vision","750","1000","0.3645107832009081","1","0.5931870083735092","42.288","35","29.273166558707533","9351","6412"
"689","40","20","color-agents-by-vision","800","1000","0.3748293871866298","1","0.5954086425551902","41.285","33","29.15851588834753","10141","6890"
"690","40","20","color-agents-by-vision","850","1000","0.3794343543344594","1","0.5902735562310031","40.53058823529412","32","28.96197305167238","10681","7413"
"694","40","25","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"695","40","25","color-agents-by-vision","50","1000","0.44581225889412784","1","0.20605187319884727","93.32","55.5","79.16359707618658","143","550"
"696","40","25","color-agents-by-vision","100","1000","0.4561554431036723","1","0.2812286689419795","77.07","52","67.13129830504704","412","1052"
"691","40","20","color-agents-by-vision","900","1000","0.35849001881106535","1","0.5959429542295217","39.24666666666667","32","26.472502156229375","11575","7847"
"697","40","25","color-agents-by-vision","150","1000","0.42660255799930163","1","0.35100788781770376","70.02","51","57.957340247725355","801","1480"
"692","40","20","color-agents-by-vision","950","1000","0.3772279801587355","1","0.6035394825430412","37.3378947368421","29","26.4881335299885","12550","8243"
"698","40","25","color-agents-by-vision","200","1000","0.40580844645550534","1","0.37384370015948964","66.3","48.5","49.48285323037766","1172","1962"
"699","40","25","color-agents-by-vision","250","1000","0.3950894089003113","1","0.3993610223642173","59.144","40","44.1025100142637","1625","2443"
"700","40","25","color-agents-by-vision","300","1000","0.4070665442161252","1","0.4070564516129032","58.07333333333333","39","44.99915966018286","2019","2940"
"693","40","20","color-agents-by-vision","1000","1000","0.37241307870370394","1","0.6196823976738984","34.56","28.5","24.003761800613294","13853","8501"
"701","40","25","color-agents-by-vision","350","1000","0.4055742946437568","1","0.4234911950760814","56.68","40","43.31169630999557","2477","3371"
"702","40","25","color-agents-by-vision","400","1000","0.4270066571564433","1","0.46787947697555426","52.575","39","42.761439718712005","3292","3743"
"703","40","25","color-agents-by-vision","450","1000","0.4148259622317335","1","0.5177720776841334","48.28666666666667","36","38.006036913506534","4239","3947"
"704","40","25","color-agents-by-vision","500","1000","0.4076270243742838","1","0.5544130248500428","48.904","37","37.303537255648656","5176","4159"
"705","40","25","color-agents-by-vision","550","1000","0.38652125829007944","1","0.5656575303218413","46.78","38","34.069210068348205","5923","4547"
"706","40","25","color-agents-by-vision","600","1000","0.4117052662547808","1","0.5813142905721329","47.208333333333336","37","36.408619535989274","6838","4924"
"707","40","25","color-agents-by-vision","650","1000","0.3724167853026914","1","0.5790414044900178","45.387692307692305","37","32.157602592974435","7454","5418"
"708","40","25","color-agents-by-vision","700","1000","0.3714754974020757","1","0.590851334180432","46.23","37","32.43966491503438","8370","5795"
"709","40","25","color-agents-by-vision","750","1000","0.3617827305145185","1","0.5848673435964625","41.87733333333333","35","28.878704824582254","8928","6336"
"710","40","25","color-agents-by-vision","800","1000","0.3537699323161646","1","0.5925321732825811","43.585","35","28.939240220342064","9807","6743"
"711","40","25","color-agents-by-vision","850","1000","0.3503064183793929","1","0.5898230587174574","41.21058823529412","34","27.38138149650422","10467","7278"
"715","40","30","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"712","40","25","color-agents-by-vision","900","1000","0.3508297158425698","1","0.5899063640691954","39.33222222222222","32","26.05580700117085","11151","7751"
"716","40","30","color-agents-by-vision","50","1000","0.42274219163578614","1","0.23281907433380084","75.56","58.5","62.59952402505363","166","546"
"717","40","30","color-agents-by-vision","100","1000","0.4070264129508663","1","0.27854195323246217","70.42","54","54.33959435946789","405","1048"
"718","40","30","color-agents-by-vision","150","1000","0.4448115827052757","1","0.3399822695035461","67.22666666666667","44","56.760789314274135","767","1488"
"713","40","25","color-agents-by-vision","950","1000","0.36369772757832497","1","0.5975772558714463","39.142105263157895","32","26.343716062158304","12086","8138"
"719","40","30","color-agents-by-vision","200","1000","0.4315542521994133","1","0.3767696267696268","61.38","44","51.362888661545234","1171","1936"
"720","40","30","color-agents-by-vision","250","1000","0.39943895483785363","1","0.39559339008512767","60.316","41.5","46.335862922482455","1580","2413"
"721","40","30","color-agents-by-vision","300","1000","0.40797586416933174","1","0.4150981582675572","58.373333333333335","40","44.82855436561155","2051","2889"
"714","40","25","color-agents-by-vision","1000","1000","0.3510268248370202","1","0.6114965767587189","37.428","31","24.708932541640635","13308","8454"
"722","40","30","color-agents-by-vision","350","1000","0.3920093980608227","1","0.4204623878536922","61.67142857142857","43.5","45.02795102279808","2437","3358"
"723","40","30","color-agents-by-vision","400","1000","0.39534849649341913","1","0.4496772300469484","52.045","38","39.162894501867584","3065","3750"
"724","40","30","color-agents-by-vision","450","1000","0.38984978974607815","1","0.511308259402724","48.85333333333333","38","36.37457689235707","4092","3910"
"725","40","30","color-agents-by-vision","500","1000","0.3922555607403952","1","0.5380693782555691","51.432","40","37.10621401108543","4855","4167"
"726","40","30","color-agents-by-vision","550","1000","0.39081442593652743","1","0.5651538761199845","47.35272727272727","38","35.08645504611805","5803","4464"
"727","40","30","color-agents-by-vision","600","1000","0.3732081723783535","1","0.5698402894202771","47.028333333333336","38","33.01576793153644","6458","4874"
"728","40","30","color-agents-by-vision","650","1000","0.36177750457314795","1","0.5832604721405293","47.744615384615386","38","32.71150464968867","7338","5242"
"729","40","30","color-agents-by-vision","700","1000","0.35376919726718015","1","0.5779320423821702","46.39","39","31.100293021725626","7909","5775"
"730","40","30","color-agents-by-vision","750","1000","0.3557416345488684","1","0.5918598454569678","44.973333333333336","37","29.858443659472762","8885","6126"
"731","40","30","color-agents-by-vision","800","1000","0.3708390646966398","1","0.5836094267675189","45.34625","37","31.86554765489971","9336","6660"
"732","40","30","color-agents-by-vision","850","1000","0.34264268502469847","1","0.582139946443125","42.56235294117647","36","27.686857306025853","10000","7177"
"736","45","0","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"737","45","0","color-agents-by-vision","50","1000","0.43313513513513496","1","0.26613965744400525","74","50","60.34797056256663","202","556"
"733","40","30","color-agents-by-vision","900","1000","0.3482256871231461","1","0.5904854264317655","40.04888888888889","34","26.173797681692847","10960","7600"
"738","45","0","color-agents-by-vision","100","1000","0.45804548248309757","1","0.3541409147095179","65.08","46","54.99580883939239","573","1044"
"739","45","0","color-agents-by-vision","150","1000","0.45726485190891974","1","0.385193982581156","64.9","48","55.517667542827944","973","1552"
"734","40","30","color-agents-by-vision","950","1000","0.3472751165605665","1","0.595452941473005","39.54526315789474","33","26.206434141147867","11812","8024"
"740","45","0","color-agents-by-vision","200","1000","0.4280979357442186","1","0.41935483870967744","64.43","50","50.796916576386224","1469","2033"
"741","45","0","color-agents-by-vision","250","1000","0.43988168048013687","1","0.39619092405360923","55.984","40","45.55018133970842","1685","2567"
"735","40","30","color-agents-by-vision","1000","1000","0.35290309262288694","1","0.5968240384158228","38.511","33","25.050656965724755","12553","8479"
"742","45","0","color-agents-by-vision","300","1000","0.4498645560679714","1","0.44850018070112035","53.486666666666665","40","45.48309791790338","2482","3051"
"743","45","0","color-agents-by-vision","350","1000","0.45427781475602913","1","0.48710729104919975","55.80285714285714","43","47.16408585649333","3287","3460"
"744","45","0","color-agents-by-vision","400","1000","0.4488380837319397","1","0.5281541330018645","50.6975","40","42.52866930709895","4249","3795"
"745","45","0","color-agents-by-vision","450","1000","0.4555692892253639","1","0.5540829414279607","43.14888888888889","32","37.47625898654809","5184","4171"
"746","45","0","color-agents-by-vision","500","1000","0.4309429917021751","1","0.558177615103063","44.59","35","35.56345622739266","5795","4586"
"747","45","0","color-agents-by-vision","550","1000","0.4187092898171268","1","0.5797786975251288","40.71818181818182","33","31.743201104493615","6864","4974"
"748","45","0","color-agents-by-vision","600","1000","0.4367114201692546","1","0.5874630037186006","43.26166666666666","34","35.15849917154526","7741","5435"
"749","45","0","color-agents-by-vision","650","1000","0.4286029196157008","1","0.5945518332530784","41.16615384615385","33","32.70331816624444","8643","5893"
"750","45","0","color-agents-by-vision","700","1000","0.39850722195598254","1","0.5941992274080172","39.604285714285716","33","29.448614035091328","9383","6407"
"751","45","0","color-agents-by-vision","750","1000","0.43567377087744075","1","0.5995440729483282","37.78666666666667","30","30.905080286887177","10257","6850"
"752","45","0","color-agents-by-vision","800","1000","0.42443632680958937","1","0.6098594571397918","37.49125","29.5","29.695069791126528","11369","7272"
"753","45","0","color-agents-by-vision","850","1000","0.4227357137233147","1","0.6166650153571782","36.0364705882353","29","28.3834145363825","12448","7737"
"757","45","5","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"758","45","5","color-agents-by-vision","50","1000","0.44011865524060645","1","0.2755498059508409","60.68","42","51.849247726422405","213","559"
"754","45","0","color-agents-by-vision","900","1000","0.4177264484005624","1","0.629434411953433","34.51444444444444","28","26.632563728408627","13733","8084"
"759","45","5","color-agents-by-vision","100","1000","0.43206593406593397","1","0.322663252240717","68.25","53.5","55.3522010548466","504","1057"
"760","45","5","color-agents-by-vision","150","1000","0.41884070264729817","1","0.38087520259319285","62.873333333333335","48.5","49.234447572207934","940","1527"
"755","45","0","color-agents-by-vision","950","1000","0.4379508810761572","1","0.6554702897639116","34.241052631578945","27","27.524714422753437","15631","8215"
"761","45","5","color-agents-by-vision","200","1000","0.4447881280171644","1","0.40005870267097154","55.93","39","48.00696243474538","1363","2043"
"762","45","5","color-agents-by-vision","250","1000","0.45598452491488695","1","0.42070534698521045","51.696","37","45.54978281901503","1849","2545"
"756","45","0","color-agents-by-vision","1000","1000","0.4094801555947242","1","0.6724332309606189","32.906","28","24.865909946701663","17297","8425"
"763","45","5","color-agents-by-vision","300","1000","0.4611410590816878","1","0.4231205137891953","53.67333333333333","39","47.48680459796496","2240","3053"
"764","45","5","color-agents-by-vision","350","1000","0.42285054098661323","1","0.46659381829534813","55.642857142857146","41","43.90202549787661","2989","3416"
"765","45","5","color-agents-by-vision","400","1000","0.4322357971899817","1","0.4980832782551223","49.11","38.5","39.970075272549","3768","3796"
"766","45","5","color-agents-by-vision","450","1000","0.4366403380360235","1","0.5427993709278813","46.04666666666667","36","37.55518641580756","4832","4069"
"767","45","5","color-agents-by-vision","500","1000","0.4295549369134747","1","0.5593734703866863","44.542","36","35.53857364094493","5714","4500"
"768","45","5","color-agents-by-vision","550","1000","0.4109792683536889","1","0.5734973392654628","46.25818181818182","36","35.4478332987657","6574","4888"
"769","45","5","color-agents-by-vision","600","1000","0.41395653846682334","1","0.5811749842072015","40.431666666666665","33","31.529015132322918","7360","5303"
"770","45","5","color-agents-by-vision","650","1000","0.4168429366194727","1","0.5850262005599024","40.75692307692308","33","31.785286831030795","8150","5780"
"771","45","5","color-agents-by-vision","700","1000","0.41055690577043263","1","0.5825730530212878","41.145714285714284","34","31.669410403148618","8812","6313"
"772","45","5","color-agents-by-vision","750","1000","0.4014551556107198","1","0.5918739736025789","38.672","31.5","28.919466282074676","9731","6709"
"773","45","5","color-agents-by-vision","800","1000","0.412608183308636","1","0.5949659327664846","39.64625","32","30.269521235597555","10566","7192"
"774","45","5","color-agents-by-vision","850","1000","0.40849691565381996","1","0.5997177798682972","38.52470588235294","32","28.933374202268034","11475","7658"
"778","45","10","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"779","45","10","color-agents-by-vision","50","1000","0.43458823529411766","1","0.24559023066485752","71.4","49.5","56.71770410712755","181","555"
"775","45","5","color-agents-by-vision","900","1000","0.42037870969759555","1","0.6150877869959482","35.53","29","27.339137970335997","12752","7979"
"780","45","10","color-agents-by-vision","100","1000","0.4447654525386312","1","0.31229454306377386","72.48","57","59.64651428764859","475","1045"
"776","45","5","color-agents-by-vision","950","1000","0.42154877273873836","1","0.6329373939448066","34.701052631578946","28","27.078489103452196","14174","8219"
"781","45","10","color-agents-by-vision","150","1000","0.4250250389679303","1","0.36508602601762485","67.00666666666666","49","54.343735296679085","870","1512"
"782","45","10","color-agents-by-vision","200","1000","0.42243281419775447","1","0.3933577087141987","69.025","53","53.56022651484595","1291","1990"
"783","45","10","color-agents-by-vision","250","1000","0.43547969736933445","1","0.39880810488677","57.628","41.5","46.77255931869545","1673","2521"
"784","45","10","color-agents-by-vision","300","1000","0.4211527744606322","1","0.42387543252595156","55.82666666666667","43","44.96691413448503","2205","2996"
"777","45","5","color-agents-by-vision","1000","1000","0.42086127472527496","1","0.6566887635360481","34.125","28","26.35583436366614","15949","8337"
"785","45","10","color-agents-by-vision","350","1000","0.43796623391096023","1","0.45276093201404405","51.277142857142856","35","43.038135855833126","2837","3428"
"786","45","10","color-agents-by-vision","400","1000","0.41128526878526905","1","0.4876746096959737","50.505","40","38.59051755435244","3561","3740"
"787","45","10","color-agents-by-vision","450","1000","0.4205565991790165","1","0.5375503162737205","49.684444444444445","37","39.65938470712431","4674","4020"
"788","45","10","color-agents-by-vision","500","1000","0.41063906545267126","1","0.5558365365162856","46.568","38","35.57370310644381","5495","4390"
"789","45","10","color-agents-by-vision","550","1000","0.3975081621325318","1","0.5645776566757493","47.943636363636365","38","35.57979955136413","6216","4793"
"790","45","10","color-agents-by-vision","600","1000","0.4004553159993312","1","0.5774085837608925","46.53666666666667","37","34.422718197469415","7090","5188"
"791","45","10","color-agents-by-vision","650","1000","0.4034952722711139","1","0.5781920402426395","42.64153846153846","33","32.31226394617817","7816","5701"
"792","45","10","color-agents-by-vision","700","1000","0.38836187535092626","1","0.5861345958741968","40.70857142857143","34","30.15208347953008","8666","6118"
"793","45","10","color-agents-by-vision","750","1000","0.3972979420890482","1","0.5861810457924658","40.537333333333336","33","30.77599967122501","9383","6623"
"794","45","10","color-agents-by-vision","800","1000","0.403543089130836","1","0.5890196533132356","40.6425","31.5","30.645817845821938","10160","7088"
"795","45","10","color-agents-by-vision","850","1000","0.39342119581645607","1","0.5928463530427277","37.77529411764706","31","27.85648229094973","10989","7546"
"799","45","15","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"800","45","15","color-agents-by-vision","50","1000","0.40562775330396483","1","0.2430939226519337","72.64","50.5","55.43216483197444","176","547"
"796","45","10","color-agents-by-vision","900","1000","0.4023713169001046","1","0.6031142041756371","37.99888888888889","30","28.35044084283683","12046","7926"
"801","45","15","color-agents-by-vision","100","1000","0.4610212888377446","1","0.2930574098798398","69.52","45.5","63.60364642364334","439","1058"
"802","45","15","color-agents-by-vision","150","1000","0.4211265583186478","1","0.3892589508742714","68.09333333333333","47.5","53.87411958098618","935","1466"
"797","45","10","color-agents-by-vision","950","1000","0.40081104900265635","1","0.6148365465213746","36.334736842105265","30","26.646686366097438","13203","8270"
"803","45","15","color-agents-by-vision","200","1000","0.44788461538461555","1","0.38341645885286785","61.1","41","54.07736873263369","1230","1977"
"804","45","15","color-agents-by-vision","250","1000","0.4083520993654652","1","0.3929268292682927","59.256","43","45.929298556188016","1611","2488"
"805","45","15","color-agents-by-vision","300","1000","0.4168587003654833","1","0.41622261693309653","53.81","40.5","42.45533438874556","2109","2957"
"798","45","10","color-agents-by-vision","1000","1000","0.406518556514393","1","0.6394730066088747","33.142","26","24.951320694592596","14901","8400"
"806","45","15","color-agents-by-vision","350","1000","0.41634958346189427","1","0.4410458806117415","52.91428571428571","41","41.108265350746194","2682","3398"
"807","45","15","color-agents-by-vision","400","1000","0.43820553527676376","1","0.48802768166089966","49.9975","36","42.62681206138093","3526","3698"
"808","45","15","color-agents-by-vision","450","1000","0.3890186829052134","1","0.5137537537537538","51.82","41","37.28361235927647","4277","4047"
"809","45","15","color-agents-by-vision","500","1000","0.40557493775933595","1","0.5426560201723051","48.2","38.5","37.03526997937087","5165","4352"
"810","45","15","color-agents-by-vision","550","1000","0.40021488882634404","1","0.5723958816436323","46.981818181818184","38.5","34.77928895509352","6171","4609"
"811","45","15","color-agents-by-vision","600","1000","0.3833831170400441","1","0.5753892265423362","45.97666666666667","39","32.374160467862126","6911","5099"
"812","45","15","color-agents-by-vision","650","1000","0.3874935268743146","1","0.5821155447868555","45.02","37","32.438604804524175","7688","5518"
"813","45","15","color-agents-by-vision","700","1000","0.3802419387593924","1","0.5762759394279304","45.22142857142857","36","32.135146451218205","8220","6043"
"814","45","15","color-agents-by-vision","750","1000","0.37219817201175587","1","0.5842074779586846","41.284","35","28.87698942106037","9078","6460"
"815","45","15","color-agents-by-vision","800","1000","0.37953101518172055","1","0.5836161219265344","40.75625","33","29.106843634624227","9803","6993"
"816","45","15","color-agents-by-vision","850","1000","0.3825922985449264","1","0.5992811240605599","39.92235294117647","33","28.83021406415198","11004","7357"
"820","45","20","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"821","45","20","color-agents-by-vision","50","1000","0.4517268678871844","1","0.2231404958677686","80.84","58.5","68.81366736576776","162","563"
"817","45","15","color-agents-by-vision","900","1000","0.38444388074845576","1","0.5967948389739388","37.23222222222222","31","26.45491611827312","11656","7874"
"822","45","20","color-agents-by-vision","100","1000","0.42087543907052144","1","0.2895805142083897","74.02","49.5","60.73721838353894","428","1049"
"823","45","20","color-agents-by-vision","150","1000","0.42673200052267085","1","0.36137339055793993","68.02666666666667","46.5","53.830201181902666","842","1487"
"824","45","20","color-agents-by-vision","200","1000","0.41908025515502134","1","0.3699587170530327","67.41","45.5","53.26912707654862","1165","1983"
"818","45","15","color-agents-by-vision","950","1000","0.37691393243593013","1","0.6072062562970781","38.10315789473684","31","26.545542918085697","12656","8186"
"825","45","20","color-agents-by-vision","250","1000","0.4048359768613547","1","0.3974802371541502","64.308","47","48.70290574608922","1609","2438"
"819","45","15","color-agents-by-vision","1000","1000","0.3798342705921269","1","0.6232537380049096","36.276","30","25.165991956431032","13964","8440"
"826","45","20","color-agents-by-vision","300","1000","0.4181159111489907","1","0.41437802907915994","62.57666666666667","42","49.834684455757376","2052","2899"
"827","45","20","color-agents-by-vision","350","1000","0.43254511140783436","1","0.43724899598393574","54.71714285714286","38.5","45.04734844725637","2613","3362"
"828","45","20","color-agents-by-vision","400","1000","0.4278529330189991","1","0.469647193258106","54.0825","41","43.078068593361245","3288","3712"
"829","45","20","color-agents-by-vision","450","1000","0.40085343941855595","1","0.5139834630350194","48.784444444444446","37.5","36.235313931972186","4227","3996"
"830","45","20","color-agents-by-vision","500","1000","0.3988878145638193","1","0.5465302206587784","46.334","38","35.13789674376015","5127","4253"
"831","45","20","color-agents-by-vision","550","1000","0.3910099554624052","1","0.5696491394884473","50.472727272727276","40","36.849200175424045","5991","4525"
"832","45","20","color-agents-by-vision","600","1000","0.38658494608126354","1","0.5720441227163047","46.16","38","33.359293619389504","6638","4965"
"833","45","20","color-agents-by-vision","650","1000","0.3779006336390941","1","0.5809605089611296","46.72923076923077","39","33.198110677658775","7488","5400"
"834","45","20","color-agents-by-vision","700","1000","0.36424428417983723","1","0.5877267573696145","45.22","37","31.333320853496417","8294","5817"
"835","45","20","color-agents-by-vision","750","1000","0.36131427274790123","1","0.5920291268448086","43.090666666666664","37","29.045239669962026","9106","6274"
"836","45","20","color-agents-by-vision","800","1000","0.36927412823568984","1","0.5908128063910912","40.90125","34","28.372349853912194","9762","6760"
"837","45","20","color-agents-by-vision","850","1000","0.3683601333005053","1","0.5920807716171245","39.91294117647059","32","28.005669072050637","10497","7231"
"841","45","25","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"842","45","25","color-agents-by-vision","50","1000","0.3470380010411245","1","0.23347398030942335","76.84","70.5","48.60392190440804","166","544"
"838","45","20","color-agents-by-vision","900","1000","0.3570749417728462","1","0.5875424448217318","39.64888888888889","33","26.564862774874793","11074","7773"
"843","45","25","color-agents-by-vision","100","1000","0.4159293044469783","1","0.2716643741403026","78.93","61.5","62.36115972642139","395","1058"
"844","45","25","color-agents-by-vision","150","1000","0.41981005681336386","1","0.3451598773543583","78.62","55.5","61.453935386569384","788","1494"
"839","45","20","color-agents-by-vision","950","1000","0.3625030286351425","1","0.5981529952096399","39.054736842105264","32","26.481063749135636","12112","8136"
"845","45","25","color-agents-by-vision","200","1000","0.4338250189921498","1","0.3767515923566879","59.235","42","50.231221897006755","1183","1956"
"846","45","25","color-agents-by-vision","250","1000","0.40475666546024835","1","0.38780672906653174","66.312","48.5","49.456470008511616","1533","2419"
"840","45","20","color-agents-by-vision","1000","1000","0.3765689506571865","1","0.6164577806239137","37.128","30","25.671553218390283","13477","8384"
"847","45","25","color-agents-by-vision","300","1000","0.4153923117430226","1","0.41949748743718596","61.19","44","48.275344947145506","2087","2887"
"848","45","25","color-agents-by-vision","350","1000","0.40329948651681596","1","0.4200275766976905","60.01428571428571","43","44.9722272963922","2437","3364"
"849","45","25","color-agents-by-vision","400","1000","0.4190416379903643","1","0.4523009495982469","54.4875","41","44.09655438945944","3096","3748"
"850","45","25","color-agents-by-vision","450","1000","0.3850671707346242","1","0.5013878374968458","53.68666666666667","42","38.02908334946942","3974","3951"
"851","45","25","color-agents-by-vision","500","1000","0.3920850587576941","1","0.5487964989059081","50.036","40.5","36.83955767948414","5016","4123"
"852","45","25","color-agents-by-vision","550","1000","0.38178086466889355","1","0.5613079019073569","49.78545454545455","40","35.3750831710097","5768","4507"
"853","45","25","color-agents-by-vision","600","1000","0.3550573234032949","1","0.5755596202421391","49.233333333333334","41.5","33.19561422178374","6608","4872"
"854","45","25","color-agents-by-vision","650","1000","0.3755188507197646","1","0.5783142128744423","44.45076923076923","37","31.63697502811726","7259","5292"
"855","45","25","color-agents-by-vision","700","1000","0.3649505501298058","1","0.5822128032738966","46.222857142857144","38","32.02804641566771","7967","5716"
"856","45","25","color-agents-by-vision","750","1000","0.3633969932362587","1","0.5873493975903614","45.14266666666666","37","31.12264671275193","8775","6164"
"857","45","25","color-agents-by-vision","800","1000","0.35932809488720063","1","0.5884909057048855","44.105","37","29.79007024759585","9480","6628"
"858","45","25","color-agents-by-vision","850","1000","0.3609584202151006","1","0.5876253024541997","40.35764705882353","35","27.441108915868","10200","7157"
