"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/29/2024 00:25:42:701 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","gini-index","survival-ratio"
"59","6","1000","1552","0.42781338601032776","0.354"
"57","6","1000","1624","0.40010319437939124","0.35"
"58","6","1000","1508","0.3902645558690904","0.346"
"55","6","1000","704","0.41753681281291244","0.405"
"60","6","1000","944","0.41315614017980734","0.389"
"59","6","1000","1556","0.4172386315053579","0.353"
"57","6","1000","1628","0.4075978847202859","0.35"
"58","6","1000","1512","0.38104245013001026","0.344"
"60","6","1000","948","0.41261057539468193","0.389"
"59","6","1000","1560","0.41597605499658125","0.353"
"57","6","1000","1632","0.40658898993489984","0.35"
"58","6","1000","1516","0.382676409845541","0.344"
"59","6","1000","1564","0.4043361326979395","0.353"
"60","6","1000","952","0.41441850390063795","0.389"
"57","6","1000","1636","0.41465456486919394","0.35"
"58","6","1000","1520","0.39001037732163096","0.344"
"59","6","1000","1568","0.40117522072956724","0.353"
"60","6","1000","956","0.40979498826167526","0.389"
"57","6","1000","1640","0.41796277705418494","0.35"
"58","6","1000","1524","0.4036116198291113","0.344"
"59","6","1000","1572","0.39628654483511927","0.353"
"60","6","1000","960","0.4211684545212979","0.389"
"55","6","1000","708","0.41612962194423025","0.404"
"57","6","1000","1644","0.4119811485036997","0.35"
"58","6","1000","1528","0.39948700752984934","0.344"
"59","6","1000","1576","0.39145074119218726","0.353"
"58","6","1000","1532","0.4093479334574277","0.344"
"57","6","1000","1648","0.41114750875031114","0.349"
"60","6","1000","964","0.4163961857981903","0.388"
"59","6","1000","1580","0.39242925147492136","0.353"
"58","6","1000","1536","0.42155340866725816","0.344"
"57","6","1000","1652","0.4122772003176859","0.349"
"60","6","1000","968","0.42317456219017124","0.388"
"59","6","1000","1584","0.40425220181229526","0.353"
"58","6","1000","1540","0.4248365887532874","0.344"
"57","6","1000","1656","0.4299197756239642","0.349"
"60","6","1000","972","0.41506697991809893","0.387"
"59","6","1000","1588","0.4046651570945416","0.353"
"58","6","1000","1544","0.4221961416435146","0.344"
"55","6","1000","712","0.42275282612007387","0.404"
"57","6","1000","1660","0.43095891419326465","0.348"
"60","6","1000","976","0.4133990781864117","0.387"
"59","6","1000","1592","0.399696957807763","0.353"
"58","6","1000","1548","0.42447926656473645","0.344"
"57","6","1000","1664","0.4218445293708725","0.348"
"60","6","1000","980","0.41375049830099764","0.387"
"59","6","1000","1596","0.401197771385928","0.353"
"58","6","1000","1552","0.4160039346957951","0.344"
"57","6","1000","1668","0.4084270411771455","0.348"
"60","6","1000","984","0.4135429350138039","0.386"
"59","6","1000","1600","0.41299117389488704","0.353"
"58","6","1000","1556","0.4172849528913224","0.344"
"57","6","1000","1672","0.40648729481813356","0.348"
"60","6","1000","988","0.4129356561010791","0.386"
"59","6","1000","1604","0.41731868857411597","0.352"
"58","6","1000","1560","0.4159269147608975","0.344"
"55","6","1000","716","0.4287385162701438","0.404"
"57","6","1000","1676","0.4045871816748927","0.347"
"60","6","1000","992","0.4059194844760069","0.386"
"59","6","1000","1608","0.4167392661642779","0.352"
"58","6","1000","1564","0.4121926876864718","0.343"
"57","6","1000","1680","0.4038699162388677","0.347"
"60","6","1000","996","0.4079756132720615","0.385"
"59","6","1000","1612","0.41693678020894037","0.352"
"58","6","1000","1568","0.4077621290274352","0.343"
"57","6","1000","1684","0.39811265903451354","0.347"
"60","6","1000","1000","0.41119545274669916","0.385"
"59","6","1000","1616","0.41317230397565863","0.352"
"58","6","1000","1572","0.40995734323848954","0.343"
"57","6","1000","1688","0.3961159496321193","0.347"
"60","6","1000","1004","0.41188839384459824","0.385"
"59","6","1000","1620","0.41532958616951227","0.352"
"58","6","1000","1576","0.40319041892137086","0.343"
"57","6","1000","1692","0.39025176910783305","0.347"
"60","6","1000","1008","0.4122022406421186","0.385"
"58","6","1000","1580","0.4024266541939324","0.343"
"59","6","1000","1624","0.418804834361579","0.352"
"57","6","1000","1696","0.39277830301511546","0.347"
"55","6","1000","720","0.4242114144423332","0.403"
"58","6","1000","1584","0.3985856224012239","0.342"
"60","6","1000","1012","0.41465024131134054","0.385"
"59","6","1000","1628","0.4236526835560194","0.352"
"57","6","1000","1700","0.39490811034407985","0.347"
"58","6","1000","1588","0.401807894660835","0.342"
"60","6","1000","1016","0.4165549427392165","0.384"
"59","6","1000","1632","0.41379607344662195","0.351"
"57","6","1000","1704","0.40660402074137086","0.347"
"58","6","1000","1592","0.4071040187936508","0.342"
"60","6","1000","1020","0.42046517015915846","0.383"
"59","6","1000","1636","0.4031231463173504","0.35"
"57","6","1000","1708","0.39871572615054174","0.347"
"58","6","1000","1596","0.4057336623694494","0.342"
"59","6","1000","1640","0.4003593681267696","0.349"
"60","6","1000","1024","0.41578161232556776","0.381"
"57","6","1000","1712","0.4073747744181865","0.347"
"55","6","1000","724","0.4213082328893938","0.403"
"58","6","1000","1600","0.4078323699493696","0.341"
"59","6","1000","1644","0.40607616819975595","0.349"
"60","6","1000","1028","0.42403485197189555","0.381"
"57","6","1000","1716","0.4066088651126589","0.347"
"58","6","1000","1604","0.40336606457216684","0.341"
"59","6","1000","1648","0.40073208871765015","0.349"
"60","6","1000","1032","0.4355264161621732","0.381"
"57","6","1000","1720","0.40683841726389997","0.346"
"58","6","1000","1608","0.4012082397568913","0.34"
"59","6","1000","1652","0.40004744471302084","0.349"
"60","6","1000","1036","0.42976949621595417","0.381"
"57","6","1000","1724","0.4095635328796249","0.346"
"58","6","1000","1612","0.4095318589807601","0.34"
"59","6","1000","1656","0.4028490355148254","0.348"
"60","6","1000","1040","0.42996519535792727","0.381"
"57","6","1000","1728","0.4018019967639979","0.346"
"58","6","1000","1616","0.40661840694939955","0.34"
"59","6","1000","1660","0.4048726968251128","0.348"
"60","6","1000","1044","0.42736045784290855","0.381"
"57","6","1000","1732","0.39726971758849855","0.346"
"58","6","1000","1620","0.4026437241929468","0.34"
"55","6","1000","728","0.4271405575822228","0.402"
"59","6","1000","1664","0.3984086319908154","0.348"
"60","6","1000","1048","0.42610089561639525","0.381"
"57","6","1000","1736","0.3978403781800211","0.346"
"58","6","1000","1624","0.40837765031002565","0.34"
"59","6","1000","1668","0.39211929462072537","0.347"
"60","6","1000","1052","0.4228629870138848","0.38"
"57","6","1000","1740","0.3987445021083907","0.346"
"58","6","1000","1628","0.4028167862387731","0.34"
"59","6","1000","1672","0.3984935178561717","0.347"
"60","6","1000","1056","0.42426615496317815","0.38"
"57","6","1000","1744","0.3960727050169113","0.346"
"58","6","1000","1632","0.4020648160923172","0.34"
"59","6","1000","1676","0.40764986179471285","0.347"
"60","6","1000","1060","0.42429494271599566","0.38"
"57","6","1000","1748","0.400919588510453","0.346"
"58","6","1000","1636","0.3976298837056275","0.34"
"59","6","1000","1680","0.4063375991186212","0.347"
"55","6","1000","732","0.42938878173049644","0.401"
"60","6","1000","1064","0.42905523012781693","0.38"
"57","6","1000","1752","0.4053527886608457","0.346"
"58","6","1000","1640","0.39718020988412855","0.34"
"59","6","1000","1684","0.4020400406642394","0.347"
"57","6","1000","1756","0.40615457901592933","0.346"
"60","6","1000","1068","0.42453300550274026","0.38"
"58","6","1000","1644","0.3939948287007109","0.34"
"59","6","1000","1688","0.40921309408795326","0.347"
"57","6","1000","1760","0.4072406925751511","0.346"
"60","6","1000","1072","0.41962128489113837","0.38"
"58","6","1000","1648","0.3924889945132068","0.34"
"59","6","1000","1692","0.4162564422146016","0.347"
"57","6","1000","1764","0.40527775281097517","0.346"
"60","6","1000","1076","0.4138183908420601","0.379"
"58","6","1000","1652","0.39699534545883486","0.34"
"59","6","1000","1696","0.4161844429298781","0.347"
"57","6","1000","1768","0.4027992800619956","0.346"
"60","6","1000","1080","0.4149599114551486","0.379"
"58","6","1000","1656","0.4007451663531558","0.339"
"59","6","1000","1700","0.4110973720203698","0.347"
"57","6","1000","1772","0.3992498753826222","0.346"
"55","6","1000","736","0.43086282502949413","0.401"
"60","6","1000","1084","0.4109552081893718","0.379"
"58","6","1000","1660","0.40339455640093885","0.338"
"59","6","1000","1704","0.4089988313264757","0.347"
"60","6","1000","1088","0.4100736843586175","0.378"
"57","6","1000","1776","0.4013468351525411","0.346"
"58","6","1000","1664","0.4069402868107705","0.338"
"59","6","1000","1708","0.4060094680212132","0.346"
"60","6","1000","1092","0.4127935718998848","0.378"
"57","6","1000","1780","0.39511112607685556","0.345"
"58","6","1000","1668","0.4085777329541182","0.338"
"59","6","1000","1712","0.4113616991138125","0.346"
"60","6","1000","1096","0.4174491472212302","0.378"
"57","6","1000","1784","0.40705974302481557","0.345"
"55","6","1000","740","0.4241104463176652","0.401"
"58","6","1000","1672","0.40773732509547717","0.338"
"59","6","1000","1716","0.4142376229765374","0.346"
"60","6","1000","1100","0.42913835584186905","0.378"
"57","6","1000","1788","0.40681865616040225","0.345"
"58","6","1000","1676","0.40457002668800446","0.338"
"59","6","1000","1720","0.4135577991902184","0.345"
"60","6","1000","1104","0.42992086879242397","0.378"
"57","6","1000","1792","0.4000795256958794","0.345"
"58","6","1000","1680","0.4019085740150672","0.337"
"59","6","1000","1724","0.4089974346195455","0.345"
"58","6","1000","1684","0.39654280277141446","0.337"
"57","6","1000","1796","0.3927519066564875","0.345"
"60","6","1000","1108","0.43708697516958217","0.377"
"59","6","1000","1728","0.41167376818277096","0.345"
"58","6","1000","1688","0.4071496550286827","0.337"
"57","6","1000","1800","0.38719034489371257","0.344"
"60","6","1000","1112","0.4472397042092026","0.377"
"59","6","1000","1732","0.41261803143351183","0.344"
"55","6","1000","744","0.42488630923537335","0.401"
"57","6","1000","1804","0.3926522910436679","0.344"
"58","6","1000","1692","0.40743115295659205","0.337"
"59","6","1000","1736","0.405778577521566","0.343"
"60","6","1000","1116","0.4454564472387474","0.376"
"58","6","1000","1696","0.4112203763653819","0.337"
"57","6","1000","1808","0.3862878820669859","0.344"
"59","6","1000","1740","0.4111639503280366","0.342"
"60","6","1000","1120","0.4401557661039018","0.376"
"57","6","1000","1812","0.3833882591505329","0.343"
"58","6","1000","1700","0.41275981320850064","0.337"
"59","6","1000","1744","0.41106921503612687","0.341"
"60","6","1000","1124","0.4403131281742523","0.376"
"58","6","1000","1704","0.4154308354629342","0.336"
"57","6","1000","1816","0.3834614085934193","0.342"
"55","6","1000","748","0.4170858704100165","0.401"
"60","6","1000","1128","0.43249315634522995","0.376"
"59","6","1000","1748","0.41550823732287423","0.341"
"57","6","1000","1820","0.3879268707506351","0.342"
"58","6","1000","1708","0.4210661316005887","0.336"
"60","6","1000","1132","0.4333620760751555","0.376"
"59","6","1000","1752","0.42516817854197675","0.34"
"57","6","1000","1824","0.39176770170558506","0.342"
"58","6","1000","1712","0.41031093594082646","0.336"
"60","6","1000","1136","0.4294573410439369","0.376"
"59","6","1000","1756","0.41908581614463947","0.34"
"58","6","1000","1716","0.3984322850403651","0.336"
"57","6","1000","1828","0.39540628155640817","0.342"
"60","6","1000","1140","0.4285882230763667","0.376"
"59","6","1000","1760","0.42076526769397954","0.34"
"58","6","1000","1720","0.39789364407374367","0.336"
"57","6","1000","1832","0.3962183566161494","0.342"
"55","6","1000","752","0.41080128823803325","0.401"
"60","6","1000","1144","0.4209252674031213","0.375"
"59","6","1000","1764","0.4230881333278957","0.34"
"58","6","1000","1724","0.39541920456552987","0.336"
"57","6","1000","1836","0.40385224088018573","0.342"
"60","6","1000","1148","0.4257839164299131","0.374"
"59","6","1000","1768","0.42400508370530515","0.34"
"58","6","1000","1728","0.3992181690117246","0.336"
"57","6","1000","1840","0.4037199284937767","0.342"
"60","6","1000","1152","0.42002439858214713","0.373"
"59","6","1000","1772","0.43765595031284554","0.34"
"58","6","1000","1732","0.40002041502545876","0.336"
"57","6","1000","1844","0.4069507373733659","0.341"
"60","6","1000","1156","0.40945258783635935","0.372"
"59","6","1000","1776","0.4391216692231977","0.34"
"58","6","1000","1736","0.398202219966452","0.336"
"57","6","1000","1848","0.4058946217805232","0.341"
"60","6","1000","1160","0.4046643493252284","0.372"
"59","6","1000","1780","0.4322767267533798","0.34"
"58","6","1000","1740","0.3959550190997983","0.336"
"57","6","1000","1852","0.413911797154199","0.341"
"55","6","1000","756","0.41413944524342056","0.401"
"60","6","1000","1164","0.40311311510491565","0.371"
"58","6","1000","1744","0.39168353904658104","0.336"
"59","6","1000","1784","0.42742244438759086","0.34"
"57","6","1000","1856","0.4082127525314594","0.341"
"58","6","1000","1748","0.38795901175895287","0.336"
"59","6","1000","1788","0.42074516023168906","0.34"
"60","6","1000","1168","0.4082849925184068","0.37"
"57","6","1000","1860","0.40638235442576487","0.341"
"58","6","1000","1752","0.39519644841861484","0.336"
"59","6","1000","1792","0.41240796953291947","0.34"
"60","6","1000","1172","0.40744774244272175","0.37"
"57","6","1000","1864","0.4060585035313531","0.34"
"58","6","1000","1756","0.39258833125547127","0.336"
"59","6","1000","1796","0.4069588005596274","0.34"
"60","6","1000","1176","0.41427715420532835","0.369"
"57","6","1000","1868","0.40527011404190905","0.339"
"55","6","1000","760","0.412921687234454","0.401"
"58","6","1000","1760","0.39840293809276983","0.335"
"59","6","1000","1800","0.40305337437611993","0.34"
"60","6","1000","1180","0.40852253115506443","0.369"
"57","6","1000","1872","0.4083796289475166","0.339"
"58","6","1000","1764","0.3973038086564719","0.335"
"60","6","1000","1184","0.4112494726436634","0.369"
"59","6","1000","1804","0.396246475595045","0.339"
"57","6","1000","1876","0.40691261262708195","0.339"
"58","6","1000","1768","0.4067828713866818","0.335"
"59","6","1000","1808","0.3841964232724079","0.338"
"60","6","1000","1188","0.4184071264597837","0.368"
"57","6","1000","1880","0.40709659829920386","0.339"
"58","6","1000","1772","0.40341057721076035","0.334"
"60","6","1000","1192","0.4253601277304939","0.368"
"59","6","1000","1812","0.37173548422929154","0.337"
"57","6","1000","1884","0.40618897578835117","0.339"
"58","6","1000","1776","0.4055315049177086","0.334"
"55","6","1000","764","0.4159545429727923","0.401"
"60","6","1000","1196","0.4289170956769365","0.367"
"59","6","1000","1816","0.37201431618100095","0.337"
"57","6","1000","1888","0.4035811817012465","0.339"
"58","6","1000","1780","0.406071195261718","0.334"
"60","6","1000","1200","0.4217998074363936","0.367"
"59","6","1000","1820","0.3718102772039398","0.337"
"57","6","1000","1892","0.39875222965585355","0.339"
"58","6","1000","1784","0.40763624905073753","0.334"
"60","6","1000","1204","0.42047875867807244","0.365"
"59","6","1000","1824","0.3860329697090119","0.337"
"57","6","1000","1896","0.3953911456060423","0.339"
"58","6","1000","1788","0.4092050900160213","0.334"
"59","6","1000","1828","0.4027218694883628","0.337"
"60","6","1000","1208","0.41613938553706237","0.365"
"57","6","1000","1900","0.39069985054109513","0.339"
"58","6","1000","1792","0.4181826927339211","0.334"
"59","6","1000","1832","0.40726914170510015","0.337"
"60","6","1000","1212","0.4148805337713383","0.365"
"55","6","1000","768","0.4146219528163405","0.401"
"57","6","1000","1904","0.4029722393451752","0.339"
"58","6","1000","1796","0.4174486690033284","0.334"
"59","6","1000","1836","0.41948278562018715","0.337"
"60","6","1000","1216","0.41565929205337593","0.365"
"57","6","1000","1908","0.4106489823824544","0.339"
"58","6","1000","1800","0.4244778979429444","0.334"
"59","6","1000","1840","0.4163010799353423","0.335"
"60","6","1000","1220","0.4121000290961222","0.365"
"57","6","1000","1912","0.42952895688200876","0.339"
"58","6","1000","1804","0.42052783406516664","0.333"
"59","6","1000","1844","0.43221613451728697","0.335"
"60","6","1000","1224","0.4192654083062005","0.364"
"58","6","1000","1808","0.41512933235292815","0.333"
"57","6","1000","1916","0.4298927599250792","0.339"
"59","6","1000","1848","0.4287839188697359","0.335"
"60","6","1000","1228","0.41265257232390373","0.363"
"58","6","1000","1812","0.4278572549732008","0.333"
"57","6","1000","1920","0.4329865914844141","0.339"
"59","6","1000","1852","0.42736510549582846","0.335"
"55","6","1000","772","0.40877162857072197","0.401"
"60","6","1000","1232","0.40532539086258096","0.363"
"58","6","1000","1816","0.4332614716368137","0.333"
"59","6","1000","1856","0.42363909347036455","0.335"
"57","6","1000","1924","0.43625379806149805","0.339"
"60","6","1000","1236","0.39706164274967953","0.362"
"59","6","1000","1860","0.4217643565106569","0.334"
"58","6","1000","1820","0.42174779277232666","0.333"
"57","6","1000","1928","0.42697178177157435","0.339"
"60","6","1000","1240","0.39530975377143757","0.362"
"59","6","1000","1864","0.41636089217347444","0.334"
"58","6","1000","1824","0.41778927555732814","0.333"
"57","6","1000","1932","0.4270270914697389","0.339"
"60","6","1000","1244","0.39789102507676277","0.362"
"59","6","1000","1868","0.41787178737435693","0.334"
"58","6","1000","1828","0.41417632679283806","0.333"
"57","6","1000","1936","0.42675454480946684","0.339"
"60","6","1000","1248","0.39829352568485893","0.362"
"55","6","1000","776","0.40927115608231757","0.401"
"59","6","1000","1872","0.4083233482454826","0.334"
"58","6","1000","1832","0.4036351995553775","0.332"
"57","6","1000","1940","0.4292053852108776","0.339"
"60","6","1000","1252","0.39518596807179296","0.362"
"59","6","1000","1876","0.3982927047013891","0.334"
"60","6","1000","1256","0.3943876309371554","0.362"
"57","6","1000","1944","0.43464903551311745","0.339"
"59","6","1000","1880","0.39055047785245234","0.334"
"60","6","1000","1260","0.3994054650399133","0.362"
"57","6","1000","1948","0.42192288777794107","0.338"
"59","6","1000","1884","0.3910383888763179","0.334"
"60","6","1000","1264","0.39431763281305565","0.362"
"59","6","1000","1888","0.38761711786026926","0.334"
"55","6","1000","780","0.4082862729083158","0.401"
"60","6","1000","1268","0.39839251938826953","0.361"
"59","6","1000","1892","0.39009596889750436","0.334"
"60","6","1000","1272","0.39531405624843374","0.361"
"58","6","1000","1836","0.39559747468181505","0.332"
"59","6","1000","1896","0.3875942482127441","0.333"
"60","6","1000","1276","0.39625991122724435","0.361"
"59","6","1000","1900","0.4063475394533415","0.333"
"60","6","1000","1280","0.3969000311466066","0.36"
"59","6","1000","1904","0.417767500458442","0.333"
"57","6","1000","1952","0.42752219279092246","0.338"
"60","6","1000","1284","0.40128532042872456","0.36"
"55","6","1000","784","0.40690048151969743","0.4"
"59","6","1000","1908","0.4111349821021451","0.333"
"57","6","1000","1956","0.42228245904673345","0.338"
"60","6","1000","1288","0.40229921885830494","0.36"
"59","6","1000","1912","0.4217338178630478","0.333"
"57","6","1000","1960","0.4181438455488082","0.337"
"60","6","1000","1292","0.3993685985156527","0.359"
"59","6","1000","1916","0.4296990126163867","0.333"
"60","6","1000","1296","0.4050712931047037","0.359"
"57","6","1000","1964","0.40842237615018767","0.337"
"59","6","1000","1920","0.4380200627302074","0.332"
"60","6","1000","1300","0.40414321990586555","0.359"
"57","6","1000","1968","0.40465464813930907","0.337"
"58","6","1000","1840","0.40159498496031887","0.332"
"59","6","1000","1924","0.44091431980169976","0.332"
"60","6","1000","1304","0.40982010510159445","0.359"
"57","6","1000","1972","0.4127671721005516","0.337"
"58","6","1000","1844","0.39925483377741927","0.332"
"55","6","1000","788","0.39721852336673585","0.399"
"60","6","1000","1308","0.41111922655181893","0.358"
"58","6","1000","1848","0.4003158599750249","0.332"
"57","6","1000","1976","0.3985403451508491","0.336"
"60","6","1000","1312","0.4113430354343032","0.357"
"58","6","1000","1852","0.3973308028456303","0.332"
"57","6","1000","1980","0.3906588112523847","0.336"
"60","6","1000","1316","0.41591196948407616","0.357"
"58","6","1000","1856","0.4028715680012229","0.332"
"57","6","1000","1984","0.3825739235958022","0.336"
"60","6","1000","1320","0.4238743584782918","0.357"
"58","6","1000","1860","0.40998845166774395","0.331"
"57","6","1000","1988","0.38886529436300293","0.336"
"55","6","1000","792","0.3844820335140037","0.399"
"60","6","1000","1324","0.42151652906668785","0.356"
"58","6","1000","1864","0.4069743116361593","0.331"
"57","6","1000","1992","0.39138137462428685","0.336"
"59","6","1000","1928","0.4358001932456748","0.332"
"60","6","1000","1328","0.4097930794644406","0.355"
"57","6","1000","1996","0.38247980257730463","0.336"
"58","6","1000","1868","0.4103222017062507","0.331"
"59","6","1000","1932","0.43142547449605156","0.332"
"60","6","1000","1332","0.41116406984621273","0.355"
"57","6","1000","2000","0.3876639565192715","0.335"
"59","6","1000","1936","0.4176305437363505","0.332"
"58","6","1000","1872","0.41515843299574967","0.331"
"60","6","1000","1336","0.4132025150857285","0.355"
"59","6","1000","1940","0.4057445895121927","0.332"
"58","6","1000","1876","0.4093979856872711","0.331"
"60","6","1000","1340","0.41243591709732064","0.354"
"59","6","1000","1944","0.40257149494809774","0.332"
"58","6","1000","1880","0.4036972393095079","0.33"
"55","6","1000","796","0.39340061071809773","0.399"
"60","6","1000","1344","0.41002860756040216","0.352"
"59","6","1000","1948","0.4031409047839599","0.331"
"58","6","1000","1884","0.4111096143020407","0.329"
"60","6","1000","1348","0.40923673643359937","0.352"
"59","6","1000","1952","0.39931444835835456","0.331"
"58","6","1000","1888","0.40978226473468865","0.329"
"60","6","1000","1352","0.4059790083807108","0.351"
"59","6","1000","1956","0.3986742988398335","0.331"
"58","6","1000","1892","0.40781987914870477","0.328"
"60","6","1000","1356","0.3950111920765925","0.351"
"59","6","1000","1960","0.39388210564780557","0.33"
"58","6","1000","1896","0.40419359045877595","0.328"
"60","6","1000","1360","0.3910231105633403","0.351"
"59","6","1000","1964","0.3854180762230761","0.329"
"55","6","1000","800","0.3905381736078508","0.398"
"58","6","1000","1900","0.39710711722053016","0.328"
"60","6","1000","1364","0.3998198200644066","0.351"
"59","6","1000","1968","0.37458804943577495","0.329"
"58","6","1000","1904","0.4139252597013692","0.328"
"60","6","1000","1368","0.40065744317832375","0.351"
"59","6","1000","1972","0.3784760472101868","0.329"
"58","6","1000","1908","0.4172836736475171","0.328"
"59","6","1000","1976","0.3805675434421823","0.329"
"60","6","1000","1372","0.4041016876999436","0.351"
"58","6","1000","1912","0.4116193445410284","0.327"
"59","6","1000","1980","0.37715774735871865","0.329"
"60","6","1000","1376","0.402343646002534","0.351"
"58","6","1000","1916","0.41435282444964666","0.327"
"55","6","1000","804","0.38898785206839814","0.398"
"59","6","1000","1984","0.3851370004686226","0.329"
"60","6","1000","1380","0.40420087417871553","0.351"
"58","6","1000","1920","0.41577537463168124","0.327"
"59","6","1000","1988","0.3932928643015456","0.329"
"60","6","1000","1384","0.3963223966977318","0.35"
"58","6","1000","1924","0.4166698655201974","0.327"
"59","6","1000","1992","0.4063766472026766","0.329"
"60","6","1000","1388","0.39815202828504637","0.35"
"58","6","1000","1928","0.4128026782290409","0.327"
"60","6","1000","1392","0.40283128005389407","0.35"
"59","6","1000","1996","0.41165420154111343","0.329"
"58","6","1000","1932","0.40594195269355804","0.327"
"55","6","1000","808","0.39332424109593433","0.397"
"60","6","1000","1396","0.41025344423718396","0.35"
"59","6","1000","2000","0.4136744344825195","0.329"
"58","6","1000","1936","0.3990901063251126","0.327"
"60","6","1000","1400","0.4040555521434714","0.35"
"58","6","1000","1940","0.3996781110663556","0.327"
"60","6","1000","1404","0.3984367101815565","0.35"
"58","6","1000","1944","0.39689971827874826","0.327"
"58","6","1000","1948","0.39301286024815835","0.327"
"58","6","1000","1952","0.3886787911505231","0.327"
"58","6","1000","1956","0.3838565066642816","0.326"
"58","6","1000","1960","0.3851321745950487","0.326"
"58","6","1000","1964","0.3729851340844012","0.326"
"58","6","1000","1968","0.372453230326441","0.326"
"58","6","1000","1972","0.3756097855223838","0.326"
"58","6","1000","1976","0.37967516479855784","0.326"
"60","6","1000","1408","0.4029128972597712","0.35"
"58","6","1000","1980","0.38217481405711295","0.326"
"60","6","1000","1412","0.4045844970290757","0.349"
"58","6","1000","1984","0.37885136977681655","0.326"
"55","6","1000","812","0.38922980816074226","0.397"
"60","6","1000","1416","0.4142109807546074","0.349"
"58","6","1000","1988","0.3916202201053964","0.326"
"60","6","1000","1420","0.41314727043483324","0.349"
"58","6","1000","1992","0.39540226500360226","0.326"
"60","6","1000","1424","0.41433896991786223","0.348"
"58","6","1000","1996","0.4030597714516262","0.326"
"60","6","1000","1428","0.4190177023932164","0.348"
"58","6","1000","2000","0.409662659278044","0.325"
"60","6","1000","1432","0.4286436654570796","0.348"
"60","6","1000","1436","0.43172887506005386","0.348"
"55","6","1000","816","0.3795222160406801","0.397"
"60","6","1000","1440","0.4186376239591671","0.347"
"60","6","1000","1444","0.41971562576224974","0.347"
"60","6","1000","1448","0.4156820895823629","0.347"
"60","6","1000","1452","0.41292872913802386","0.347"
"60","6","1000","1456","0.40758993415055517","0.347"
"60","6","1000","1460","0.40419780304211267","0.347"
"60","6","1000","1464","0.40387400314499844","0.346"
"60","6","1000","1468","0.4020918976022898","0.346"
"60","6","1000","1472","0.4088625133127634","0.346"
"60","6","1000","1476","0.41984449985697886","0.346"
"60","6","1000","1480","0.41834161342831866","0.346"
"60","6","1000","1484","0.412700391221221","0.346"
"60","6","1000","1488","0.41114677075198325","0.346"
"60","6","1000","1492","0.4113936363693975","0.345"
"55","6","1000","820","0.3934059738513725","0.397"
"60","6","1000","1496","0.41890349460757903","0.345"
"60","6","1000","1500","0.4187225825214485","0.345"
"60","6","1000","1504","0.4157295920477454","0.344"
"60","6","1000","1508","0.42390054030908747","0.344"
"55","6","1000","824","0.3881979468872824","0.397"
"60","6","1000","1512","0.4301569205385586","0.344"
"60","6","1000","1516","0.439134048864577","0.344"
"60","6","1000","1520","0.43208557530180297","0.343"
"60","6","1000","1524","0.418200176140106","0.343"
"60","6","1000","1528","0.40794562475160784","0.343"
"60","6","1000","1532","0.4087170603708253","0.343"
"60","6","1000","1536","0.4055279354424217","0.343"
"55","6","1000","828","0.39047846115039336","0.397"
"60","6","1000","1540","0.404403175167633","0.342"
"60","6","1000","1544","0.41080817026540667","0.342"
"60","6","1000","1548","0.41467775586808137","0.342"
"60","6","1000","1552","0.404872277390091","0.341"
"60","6","1000","1556","0.41397310565984463","0.341"
"60","6","1000","1560","0.40489106709310624","0.341"
"55","6","1000","832","0.39996694282608086","0.397"
"60","6","1000","1564","0.39963373364367805","0.34"
"60","6","1000","1568","0.40566398403379894","0.34"
"60","6","1000","1572","0.4034353510283449","0.34"
"60","6","1000","1576","0.40165644378280896","0.34"
"60","6","1000","1580","0.39350709381404014","0.34"
"60","6","1000","1584","0.3977018398114972","0.34"
"55","6","1000","836","0.4044637882683187","0.396"
"60","6","1000","1588","0.39724467593540325","0.34"
"60","6","1000","1592","0.40526519951181217","0.34"
"60","6","1000","1596","0.40362412904750306","0.34"
"60","6","1000","1600","0.40517836576254845","0.34"
"55","6","1000","840","0.4114604784165992","0.395"
"60","6","1000","1604","0.4031817026526069","0.34"
"55","6","1000","844","0.40845454332705544","0.395"
"60","6","1000","1608","0.4136320926992279","0.34"
"60","6","1000","1612","0.4095586285739791","0.339"
"60","6","1000","1616","0.40412154500431563","0.339"
"60","6","1000","1620","0.3992919925702663","0.339"
"60","6","1000","1624","0.40587318398101996","0.339"
"60","6","1000","1628","0.4089254302275956","0.339"
"55","6","1000","848","0.4126285049705192","0.394"
"60","6","1000","1632","0.4063776168874808","0.339"
"60","6","1000","1636","0.41134973167991734","0.339"
"60","6","1000","1640","0.4174310414281232","0.339"
"60","6","1000","1644","0.415510120198873","0.339"
"60","6","1000","1648","0.4118058720171921","0.339"
"60","6","1000","1652","0.40313747471155587","0.338"
"60","6","1000","1656","0.4080107980768444","0.338"
"55","6","1000","852","0.41606313922057786","0.394"
"60","6","1000","1660","0.4062394781062809","0.337"
"60","6","1000","1664","0.4077529178461676","0.336"
"60","6","1000","1668","0.41811587828534735","0.336"
"60","6","1000","1672","0.41309846659673294","0.334"
"60","6","1000","1676","0.40250905320869484","0.334"
"60","6","1000","1680","0.3979718212154501","0.334"
"55","6","1000","856","0.4147725845927081","0.393"
